Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg conv (opt),se conv (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in conv,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg conv (act),se conv (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
362,232.1049883870967,7.502713005120689,362.7709452105114,0.05764785389509697,10.860040342606736,0.3400209572086754,0.15056694638763762,0.0047881329912863,0.6398114056582154,29.483870967741936,2.165154625952552,0.25519159968214816,0.2041520452178922,0.276779062828884,0.30536821076400655,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,8.50581017403652,0.29454210806696723,0.11534442553914633,0.003990183134743271,0.5313377228391793,36.87096774193548,0.40624674816596545
