Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Conv,Act_Conv,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Conv_Region_B,Act_Conv_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Conv_Region_USA,Act_Conv_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Conv_Region_A,Act_Conv_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Conv_Origin_new,Act_Conv_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Conv_Origin_existing,Act_Conv_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Conv_Origin_existing searches,Act_Conv_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches
2025-12-01,362,144.19473,221.91217,237.32309729928596,322,362.9100000000007,355.41,6.867853880850606,10.05185752151154,0.09690278596362213,0.1308954252357487,14,31,,,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",3.6203651428222656,0.937738597393036,-0.0003825094149561,2.0199998956966088,19.52,1.3882905,35.594322,0.05541308647139723,1.4207337869345602,0.00038071864102090416,0.009761229179923172,355.99000032206504,300.35,141.48926,169.43639,6.771723432323787,8.109282385373684,0.09604464816036394,0.11501550252606534,4.899999782239046,35.54,1.3171995,16.881475,0.040717362055421716,0.5218413492032963,0.00047741916223728554,0.006118693529760203,60.99000079665297,0.0,11.595964,0.0,0.5549867550158517,0.0,0.007871483257086878,0.0,301.91999920334774,355.41,132.59879,221.91217,6.3128672171211,10.05185752151154,0.08903130400126695,0.1308954252357487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-02,362,246.32784,200.57773,288.378558365452,292,362.6900002127899,350.34000000000003,11.639597866998486,9.166778511639807,0.1620634020319107,0.12211628460461386,29,32,7.980841964412134,0.8620689655172413,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.08988094329834,0.9290189146995544,-0.0011527518813679,13.440000054808616,14.93,9.178036,23.24583,0.36633779379189557,0.9278484545333883,0.0025169438464511134,0.00637483354885196,336.0299998903828,297.8,232.61784,162.68533,11.133168177045292,7.786174726688883,0.1579038528612118,0.11043280482636741,13.220000267598548,37.61,4.531948,14.646555,0.1400918961612987,0.45275533041753513,0.0016426053242477744,0.005308646229394496,16.050000183944725,0.0,5.862294,0.0,0.2666565519231513,0.0,0.003410022967539789,0.0,346.64000002884524,350.34000000000003,240.46553,200.57773,11.372941293326935,9.166778511639807,0.15865337873017196,0.12211628460461386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-03,362,250.75623,202.77689,290.04088102028487,276,362.91,359.4600000000001,12.001277964012656,9.380009694552994,0.17021641994802755,0.1310056578805787,65,36,1.8465521441978476,0.8923076923076924,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.0744805335998535,0.9292845726013184,-0.001103855650939,0.0100009127881207,5.359999999999999,0.0,2.2475817,0.0,0.08971136662321595,0.0,0.0006163668505010757,362.17999911870504,315.23,250.75623,182.40932,12.001277964012656,8.730171949030261,0.17021641994802755,0.12382169791839163,0.7199999685068548,38.870000000000005,0.0,18.11999,0.0,0.5601263788995166,0.0,0.006567593111685974,15.409999652100703,0.0,4.6970983,0.0,0.22480470114931198,0.0,0.0031884480579373216,0.0,347.50000034789934,359.4600000000001,246.05914,202.77689,11.776472555394157,9.380009694552994,0.1670279618559195,0.1310056578805787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-04,362,262.05692,222.36336,262.5470271973151,308,362.9099999999992,370.06000000000006,12.542130580123661,10.273664951439457,0.1778874360106502,0.13780270243340947,19,35,1.6092148903256855,0.3684210526315789,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",3.991481304168701,0.9327555894851683,7.268407347248188e-05,0.0,26.36,0.0,24.41913,0.0,0.9746801917309286,0.0,0.006696593560391814,362.9099999999992,318.31000000000006,262.05692,187.63687,12.542130580123661,8.980362995205162,0.1778874360106502,0.12737020536156934,0.0,25.39,0.0,10.307358,0.0,0.3186217645033665,0.0,0.0037359035114483278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.9099999999992,370.06000000000006,262.05692,222.36336,12.542130580123661,10.273664951439457,0.1778874360106502,0.13780270243340947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05,362,282.4368,192.39749,287.7668279025291,303,362.9099999999999,326.77000000000004,13.142707887206258,8.79043166921199,0.18158107336888957,0.11667471845293537,20,38,0.19012365057878636,0.7,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",3.8076846599578857,0.9400396347045898,-0.0006620908821974,10.36000559717187,28.03,12.269301,23.916004,0.4897244836257007,0.954598179815966,0.0033646788466995046,0.006558618999289237,336.7899948975511,263.14,253.80452,155.0437,12.147168882003514,7.420443647044399,0.17228561873150716,0.10524557099781301,15.759999505277005,35.6,16.36301,13.437788,0.5058145215770444,0.4153898423516249,0.005930775790682907,0.0048705284558331115,7.560000086957905,0.0,2.9950073,0.0,0.14334205485316187,0.0,0.002033047770267716,0.0,355.349999913042,326.77000000000004,279.4418,192.39749,12.999366414303557,8.79043166921199,0.17954803385253648,0.11667471845293537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-06,362,253.8286,220.87614,296.1356717848706,309,362.90999837945566,443.0,11.861457045044727,10.118279448051393,0.1628803945702464,0.138754128058525,32,36,0.3118332877563866,0.78125,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.392664909362793,0.9284114837646484,-0.0007940015463952,20.280000097435725,17.62,15.870105,10.633077,0.6334491761739318,0.42441519729347765,0.0043521472068377585,0.0029159678233335097,322.14999791565225,368.84999999999997,228.47284,188.504,10.934786879462244,9.021864689537686,0.1550901729880777,0.12795883182720427,20.480000366367687,56.529999999999994,9.485647,21.739067,0.29322098940855035,0.6719995612202285,0.003438074375330948,0.007879328407987211,1.9899999928676078,0.0,0.4345436,0.0,0.02079740320303332,0.0,0.0002949735459882929,0.0,360.919998386588,443.0,253.39404,220.87614,11.840659824414386,10.118279448051393,0.16258542361372152,0.138754128058525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-07,362,243.9214,189.07526,281.8787505355043,304,362.91,355.98,11.625020995683771,8.735060791833856,0.16402486811680062,0.11990217385456696,31,34,0.5269626892272041,0.7419354838709677,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.077650547027588,0.9338998794555664,-0.0009348950489371,4.710003102717591,14.9,2.476892,10.069901,0.09886419870319835,0.4019362740535168,0.0006792518838547424,0.002761525151890752,352.31999700539086,306.54,239.70633,165.19086,11.472426216172538,7.906089201888071,0.16271561449459704,0.11213357475516653,5.879999891891571,34.54,1.7381748,13.814517,0.0537305808080343,0.427035315892268,0.0006300017383488333,0.005007073947509677,4.709999997264738,0.0,1.7420664,0.0,0.08337588260239334,0.0,0.0011825360840022842,0.0,358.20000000273524,355.98,242.17934,189.07526,11.54164515872455,8.735060791833856,0.1628423326801642,0.11990217385456696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-08,362,225.35121,193.11932,306.4448719872156,310,362.7500046126672,355.0,10.785385453726109,8.9422224282209,0.15297118400205525,0.12224838952964642,34,35,0.2965573683710922,0.8235294117647058,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.030803203582764,0.9314887523651124,-4.049888318471766e-05,0.1599953873327888,16.560000000000002,0.0,12.61817,0.0,0.5036494314778514,0.0,0.003460350962442314,362.5900092253344,307.62,225.35121,168.68442,10.785385453726109,8.07329292579493,0.15297118400205525,0.11450505713985484,0.0,30.819999999999993,0.0,11.816747,0.0,0.365280070948119,0.0,0.004282981427349271,1.7799999831602682,0.0,0.12243354,0.0,0.005859710526746772,0.0,8.310939474825037e-05,0.0,360.97000462950695,355.0,225.22879,193.11932,10.779525600564444,8.9422224282209,0.1528880725842887,0.12224838952964642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-09,362,237.87483,207.37494,286.2644006930859,323,362.4100009988445,362.77,11.384769414702642,9.495582772425738,0.16147236131980663,0.1279590757110623,15,36,1.071237256931251,0.5333333333333333,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.2539381980896,0.9301830530166626,-7.35742627261339e-05,0.0,22.08,0.0,18.704853,0.0,0.7465970714712206,0.0,0.00512953600928598,362.4100009988445,303.69,237.87483,172.10034,11.384769414702642,8.236780199958554,0.16147236131980663,0.11682382840726821,0.0,37.0,0.0,16.569756,0.0,0.5122055009959631,0.0,0.0060057112945081014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.4100009988445,362.77,237.87483,207.37494,11.384769414702642,9.495582772425738,0.16147236131980663,0.1279590757110623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-10,362,232.76721,174.3934,369.09136900031996,285,362.91000000000076,347.52,11.028242461821753,8.03741446911982,0.15560358492955026,0.10956146782748338,24,38,0.29193125400201897,0.7916666666666666,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",3.740239381790161,0.9294138550758362,-0.0001339769897591,2.06999999563804,18.4,1.2082906,11.897785,0.04822845725840461,0.47489555517791304,0.0003313562531015534,0.003262795882837674,345.5999997915698,294.57,225.5126,149.83495,10.793109739230957,7.171150858520152,0.15308073902021535,0.10170980371463692,15.240000212792948,34.55,6.04632,12.6606865,0.18690426533239127,0.39136805542175523,0.002191489656233364,0.004588868230008785,0.1400023685197529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.76999763148103,347.52,232.76721,174.3934,11.028242461821753,8.03741446911982,0.15560358492955026,0.10956146782748338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
