Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.0,0.022720637903157412,0.0,29.717241,0.0,50.2
B,0.0,0.007643422656916,0.0,55.378845,0.0,35.45
USA,0.11321841982163722,0.09012957806154967,87.18838,69.40789,353.96000120440186,259.25
