Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.0,0.022824126485854617,0.0,29.852598,0.0,49.98
B,0.0,0.007008837066301038,0.0,50.781086,0.0,31.009999999999998
USA,0.20005210833256978,0.09451535275474728,154.05814,72.78533,353.9900000664792,253.49
