Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.00897550837090336,0.023073622837982147,11.73943,30.178925,58.21000099816706,51.36
B,0.0,0.006548068247958709,0.0,47.44268,0.0,30.47
USA,0.16886284707726681,0.14522294012959855,130.0396,111.83474,295.61000552883655,416.17
