Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.01695108744071797,0.018037074455792435,22.171013,23.59142,43.86999990719508,42.83
B,0.0,0.005428369213468776,0.0,39.33013,0.0,28.7
USA,0.05327061560693276,0.0852778801943641,41.02317,65.671646,310.09999639949996,228.73
