Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.009848443009418681,0.022119428239857485,12.881177,28.930895,78.51999789949751,49.519999999999996
B,0.0,0.0057576734736879956,0.0,41.716038,0.0,28.3
USA,0.0732425007821349,0.08894288028726938,56.40332,68.494026,275.47000210050135,256.35
