Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.21911122305903727,0.07271213142328556,71.727066,23.80265,159.7199996223963,66.41
B,0.05608571061667881,0.04163684729276108,72.25416,53.63996,37.70000075520738,30.699999999999996
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.03856794269194923,0.09709076734659691,11.07214,27.872955,159.71999962239738,190.67
