Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.2252187315666692,0.07079721174891637,73.72639,23.175793,162.99000313476162,69.14
B,0.031656157853975755,0.02113696725032289,40.78203,27.230354,20.690000437343443,17.259999999999998
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.02563158630721405,0.16269077184735822,7.358352,46.705498,173.4099956068677,206.34
