Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.1934903116851485,0.10083362418869557,63.339943,33.00835,125.92989385276272,111.84
B,0.14921263811321459,0.043261882488945747,192.22781,55.733463,103.38000096931796,30.64
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.046639340038566984,0.19766725887143458,13.389288,56.746597,127.83010517790694,345.2
