Day,k_policy,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Oracle_k,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match,No_Observations,No_Optimized_Bids
2025-10-30,full,43396,74.06085205078125,104.3662109375,316.52316133050914,186.0,325.9799947883978,295.83,0.20483928959028153,0.1887130735707811,138,38,0.08117958395430996,0.8188405797101449,384,1.40475332736969,0.8598524332046509,-7.50601555277896e-05,2.6399999906571394,34.17,1.6347156763076782,58.253143310546875,0.0012803249634777752,0.04562441937915563,162.43999722694667,206.48999999999998,7.151601314544678,24.733671188354492,0.024406937374889363,0.0844109028095972,160.89999757079403,55.17,65.2745361328125,21.379398345947266,0.1791520272519144,0.05867775138202828,3.239999960567043,0.0,0.03557252883911133,0.0,0.00012140168160493718,0.0,79.49999865871374,158.11000000000004,26.49313735961914,84.40508270263672,0.07378701116948927,0.1314696473535344,243.2399961691171,0.0,47.532135009765625,0.0,0.13093088238092007,0.0,104.85999832006186,0.0,23.9344425201416,0.0,0.06411811853186238,0.0,102.14999831240634,0.0,22.41318130493164,0.0,0.06312367904962075,0.0,118.96999815592967,0.0,27.713239669799805,0.0,0.07759750329226388,0.0,,
2025-10-31,full,43396,102.03144836425781,114.7159194946289,276.84129324227285,184.0,325.5600023025635,297.70000000000005,0.2828333793876624,0.22292507874256715,163,35,0.27050834593406436,0.7975460122699386,384,1.4166531562805176,0.860099732875824,2.0309512256229915e-05,0.0,31.459999999999997,0.0,56.59263229370117,0.0,0.04432389125808237,162.64000187007258,185.09,4.188258171081543,28.548961639404297,0.014293658661845655,0.0974316998033562,162.92000043249087,81.14999999999999,97.84317779541016,29.574323654174805,0.2685397207258167,0.08116948768112857,0.0,0.0,0.0,0.0,0.0,0.0,64.35000031986935,122.63000000000001,40.40477752685547,83.05155181884766,0.11120124095359066,0.12266646556940489,261.21000198269405,0.0,61.62665557861328,0.0,0.17163213802723506,0.0,102.87000076278133,0.0,31.275419235229492,0.0,0.08677380095103936,0.0,119.8200007770008,0.0,38.93750762939453,0.0,0.10779519439253105,0.0,102.87000076278132,0.0,31.81851577758789,0.0,0.08826438363725533,0.0,,
2025-11-01,full,43396,85.66909790039062,127.07344055175781,240.07964188426243,205.0,325.9500116987583,286.33,0.2385498983625929,0.20481066119979346,166,35,0.03842159499281683,0.5301204819277109,384,1.416017770767212,0.8617903590202332,-4.280598596421612e-06,0.0,45.9,0.0,79.9448471069336,0.0,0.06261356940285208,163.07000527235644,156.60999999999999,5.12286376953125,19.228191375732422,0.01748327258874759,0.06562183268549572,162.88000642640182,83.82,80.54623413085938,27.900402069091797,0.2210666257738453,0.07657525911144566,0.0,0.0,0.0,0.0,0.0,0.0,31.890000985723706,165.61999999999998,1.3051775693893433,96.82000732421875,0.004324794262831029,0.13924068959687091,294.06001071303456,0.0,84.36392211914062,0.0,0.23422509738827202,0.0,113.09000384654087,0.0,32.005340576171875,0.0,0.0889030772534333,0.0,98.70000396966167,0.0,21.869110107421875,0.0,0.06127880092836794,0.0,114.16000388255567,0.0,31.79465103149414,0.0,0.08836801494589556,0.0,,
2025-11-02,full,43396,95.21710205078125,137.339599609375,223.38380345181733,235.0,325.98999584552195,446.3000000000001,0.26925851203385015,0.27884677344758685,130,37,2.9132685796523585,0.9,384,1.4233542680740356,0.8641582727432251,-0.0002186092134693,0.0,36.25999999999999,0.0,64.53265380859375,0.0,0.0505425921021515,163.27999997198597,318.01,11.86221694946289,42.62009811401367,0.040483292367002814,0.14545359054233026,162.70999587353595,92.03,83.35487365722656,30.186840057373047,0.22877521966684733,0.0828505908031051,0.0,0.0,0.0,0.0,0.0,0.0,44.42999927176271,264.69000000000005,17.8076171875,106.84860229492188,0.05069919753943041,0.181917705720945,281.5599965737592,0.0,77.40948486328125,0.0,0.21855931368074646,0.0,110.04999847716442,0.0,30.283903121948242,0.0,0.08530477908177225,0.0,102.11999921278141,0.0,25.42034339904785,0.0,0.07303000587835967,0.0,113.8199981555761,0.0,39.51285171508789,0.0,0.11092373591616383,0.0,,
2025-11-03,full,43396,119.42146301269531,132.8358917236328,276.63778503503016,250.0,325.9000023609371,404.04999999999995,0.3389037451180717,0.2600095508775676,60,36,1.1989718586299465,0.8666666666666667,384,1.4237356185913086,0.8665152192115784,-0.0002225925061192,0.0,35.64999999999999,0.0,65.4820556640625,0.0,0.05128617272203905,164.79999662053365,285.6,16.672330856323242,35.71460723876953,0.05689922251356645,0.12188656578947904,161.1000057404035,82.8,102.74911499023438,31.63922882080078,0.28200452260450526,0.08683681236604951,0.0,0.0,0.0,0.0,0.0,0.0,88.53000090139602,170.88,47.46282958984375,98.20024108886719,0.13528889984731032,0.1539870161043736,237.3700014595412,0.0,71.95861053466797,0.0,0.20361483480096917,0.0,106.59000053915017,0.0,38.68510437011719,0.0,0.10979618870965765,0.0,106.59000053915015,0.0,35.09880447387695,0.0,0.10011603921976166,0.0,112.72000128263684,0.0,45.63753128051758,0.0,0.12899150834620676,0.0,,
2025-11-04,full,43396,248.04153442382812,123.35325622558594,369.3241388600778,217.0,325.9600017939753,303.06,0.3935498998117523,0.22069030229580416,87,35,0.14335352026677395,0.6896551724137931,384,1.415267825126648,0.870233952999115,-7.450184398816501e-05,66.67000030991917,38.410000000000004,150.1477508544922,68.27767181396484,0.11759715552691972,0.053475726047364794,130.2500008255565,198.94,10.886221885681152,24.02651023864746,0.03715242638501278,0.08199750878725863,129.04000065849948,65.71,87.00753784179688,31.049070358276367,0.23880031789981984,0.08521706746118075,0.0,0.0,0.0,0.0,0.0,0.0,149.0500012224693,186.0,193.17672729492188,106.94407653808594,0.2377542367426041,0.17034233958901968,176.91000057150595,0.0,54.86479187011719,0.0,0.15579566306914824,0.0,117.38000073791424,0.0,88.73786163330078,0.0,0.14113273430443948,0.0,104.60000053435587,0.0,77.6191177368164,0.0,0.13209444118746383,0.0,103.98000052170504,0.0,81.6845474243164,0.0,0.12032271827127969,0.0,,
2025-11-05,full,43396,255.48565673828125,128.3194122314453,471.3837889518289,198.0,325.67999138639925,304.49999999999994,0.37932502336942486,0.23939047394153412,88,31,1.3705843733181446,0.7386363636363636,384,1.4235364198684692,0.8720675706863403,-7.967963063909137e-05,99.89999724523487,34.81,167.8940887451172,67.83210754394531,0.13149626916312543,0.05312675584660898,112.7299979030895,210.4,11.112752914428711,30.306316375732422,0.0379255234115048,0.10342918795303381,113.04999623807487,59.29,76.47880554199219,30.180988311767578,0.20990323079479464,0.08283453014189134,0.0,0.0,0.0,0.0,0.0,0.0,158.03999544148337,144.39,208.91525268554688,94.59033203125,0.25953529627490596,0.14367944728585638,167.63999594491588,0.0,46.570404052734375,0.0,0.11978972186603093,0.0,94.55999759674943,0.0,81.4297866821289,0.0,0.11694268176874803,0.0,118.91999675878276,0.0,84.87339782714844,0.0,0.1256383192296765,0.0,112.19999703086702,0.0,89.1824951171875,0.0,0.13674400592579333,0.0,,
2025-11-06,full,43396,200.24497985839844,116.0672836303711,351.8013237252325,226.0,326.0100019931244,352.3299999999999,0.30719777292271755,0.23319781100633408,133,40,0.1258517550829223,0.7443609022556391,384,1.4120872020721436,0.8753476738929749,-0.0002639460513108,56.31999915996013,29.18,125.86155700683594,52.85181427001953,0.09857597606331601,0.041394049766433516,135.2699995412659,218.04999999999998,6.688986778259277,27.391517639160156,0.022828131296605894,0.09348157637569533,134.4200032918983,105.1,67.6944351196289,35.82395935058594,0.18579366556279567,0.09832218486420526,0.0,0.0,0.0,0.0,0.0,0.0,92.99999951637972,180.16,140.34263610839844,92.233642578125,0.13910151471707044,0.1591214209669485,233.0100024767447,0.0,59.90235900878906,0.0,0.16809626867543934,0.0,84.8899995300607,0.0,53.715599060058594,0.0,0.06802413359115339,0.0,115.72000050740577,0.0,66.21076202392578,0.0,0.1000236266111766,0.0,125.40000195565788,0.0,80.31861877441406,0.0,0.13915001931564452,0.0,,
2025-11-07,full,43396,271.2962951660156,117.809326171875,384.1616200352619,216.0,325.83999929026794,293.84000000000003,0.37464939163175215,0.21268329206554415,75,36,0.4227231623082421,0.4666666666666667,384,1.4169681072235107,0.8766714334487915,-6.380429775938296e-05,97.02999930840934,30.839999999999996,192.12432861328125,62.17599105834961,0.15047361298362807,0.04869683128064222,115.06999902282774,137.79999999999998,10.297876358032227,16.904502868652344,0.035144518307976574,0.0576915710500032,113.74000095903087,125.2,68.8740463256836,38.72883224487305,0.18903126034014747,0.10629488973489873,1.0699999755750076,0.0,0.01185750961303711,0.0,4.0467227201645726e-05,0.0,144.11000282163928,166.84,182.4698486328125,95.88752746582031,0.2545804182086155,0.14749494920178766,180.65999649305363,0.0,88.81454467773438,0.0,0.12002849036098293,0.0,102.46000002163848,0.0,95.15259552001953,0.0,0.11803778392142225,0.0,99.69999998497931,0.0,97.39398193359375,0.0,0.11993606610643413,0.0,123.67999928365019,0.0,78.74967193603516,0.0,0.1366755341949655,0.0,,
2025-11-08,full,43396,257.68798828125,117.77375793457031,394.7877346005075,226.0,325.35740987849357,267.1,0.37899566882448105,0.18628149856556553,87,35,0.08084758127750691,0.6436781609195402,384,1.4049235582351685,0.8796185255050659,-7.948552896187205e-06,92.25999696867758,42.089999999999996,171.05438232421875,74.1484146118164,0.13397142939048237,0.05807374799526958,116.2199945194449,134.16,10.850310325622559,12.68172836303711,0.03702986115060899,0.043280115279209205,116.87741839037105,90.85,75.78331756591797,30.94361686706543,0.20799437828338968,0.08492763529108677,0.0,0.0,0.0,0.0,0.0,0.0,166.34741488917575,157.32000000000002,192.47308349609375,98.18148803710938,0.25877158636043085,0.14176927874513812,159.0099949893178,0.0,65.2149429321289,0.0,0.12022408667226753,0.0,99.79741545980258,0.0,71.95713806152344,0.0,0.11881017400963371,0.0,114.33999671426936,0.0,97.6939926147461,0.0,0.12255944616439786,0.0,111.21999770442156,0.0,88.03689575195312,0.0,0.13762605245183016,0.0,,
2025-11-09,full,43396,252.38648986816406,140.79595947265625,432.9878782581476,256.0,325.950003955719,531.9899999999999,0.34253416309906265,0.29137492279663446,112,33,0.2530189871981174,0.41964285714285715,384,1.4358136653900146,0.8799172043800354,-0.0002227020764386,103.90000202602494,34.29,179.62608337402344,63.246185302734375,0.1406848676920724,0.04953501765562756,111.24000193642597,383.27000000000004,3.219895362854004,43.39609909057617,0.010988836734391159,0.14810190831577794,110.80999999326804,114.42999999999999,69.54051971435547,34.15369415283203,0.1908604586725991,0.093737996825229,0.0,0.0,0.0,0.0,0.0,0.0,125.05000013830646,291.5699999999999,163.287841796875,112.02970123291016,0.20147296767194792,0.1965527578445976,200.90000381741245,0.0,89.09866333007812,0.0,0.14106118495732256,0.0,79.85000147522237,0.0,52.650630950927734,0.0,0.06428070487358929,0.0,120.4200012440448,0.0,98.07079315185547,0.0,0.13910972397858898,0.0,125.68000123645176,0.0,101.66507720947266,0.0,0.13914372038254816,0.0,,
2025-11-10,full,43396,253.96226501464844,128.2945098876953,452.50163804056024,220.0,325.6100008329035,383.21000000000004,0.3613978306059321,0.2525470294903284,87,34,0.3199977805479104,0.3333333333333333,384,1.4173790216445925,0.8837682604789734,-0.0002133981047391,104.05000288618356,33.11000000000001,174.43698120117188,62.7392578125,0.1366207132056208,0.04913798719349474,111.17999694893935,265.16999999999996,9.746356964111328,35.1489372253418,0.03326229671606892,0.11995605106070582,110.38000099778063,84.92999999999999,69.77894592285156,30.406326293945312,0.19151482068424242,0.08345299123612786,0.0,0.0,0.0,0.0,0.0,0.0,153.930003498487,172.98,182.44390869140625,96.4376449584961,0.25448191218101335,0.1482455418604298,171.6799973344165,0.0,71.51837158203125,0.0,0.10691591278318607,0.0,82.83000029161984,0.0,62.65498352050781,0.0,0.09287172831449705,0.0,102.15000091356497,0.0,88.1862564086914,0.0,0.11319891207509006,0.0,140.6299996277187,0.0,103.12103271484375,0.0,0.15532718110691368,0.0,,
2025-11-11,full,43396,291.30419921875,137.07005310058594,483.86113701071326,221.0,325.9300050422358,308.94999999999993,0.4023783654335205,0.2368182269094956,58,31,0.6481917457051998,0.6896551724137931,384,1.4408972263336182,0.8839707970619202,-0.0002280514774218,100.68000241133734,41.11000000000001,206.50001525878906,80.0845947265625,0.1617327883534699,0.06272302107606391,112.69000083452599,183.32,11.811684608459473,26.479042053222656,0.04031083594139991,0.09036749248523164,112.56000179637239,84.52,72.99250793457031,30.50642204284668,0.20033474113865074,0.08372771334820009,0.0,0.0,0.0,0.0,0.0,0.0,152.0400025176963,151.28,210.27867126464844,99.98934936523438,0.25281686761236444,0.14702052633644513,173.8900025245394,0.0,81.0255355834961,0.0,0.14956149320610213,0.0,141.61000172007465,0.0,132.277587890625,0.0,0.18249160370377523,0.0,100.79000161906298,0.0,81.37592315673828,0.0,0.12191445949310498,0.0,83.53000170309811,0.0,77.65070343017578,0.0,0.09797229843525965,0.0,,
2025-11-12,full,43396,259.1086120605469,127.01605987548828,472.1297532948621,241.0,325.67000374318815,295.8400000000001,0.3498848968039104,0.2226654662200049,95,30,0.15687257504177798,0.8736842105263158,384,1.4483221769332886,0.8858920931816101,-0.0001594149239629,91.7500002229336,42.43000000000001,187.5784454345703,73.3720474243164,0.14691324572043843,0.05746568978344253,116.79000148210258,178.60000000000002,9.953075408935547,26.891355514526367,0.03396778400188778,0.09177462651895985,117.13000203815182,74.81,61.57701873779297,26.752653121948242,0.16900386708158419,0.07342514991760253,9.09000017994411,0.0,0.7552862167358398,0.0,0.0025776356024468875,0.0,157.28000114748323,141.27,201.9393310546875,94.42094421386719,0.24765112925935334,0.13139764565132495,159.3000024157606,0.0,56.413936614990234,0.0,0.09965611836393395,0.0,98.48000076449006,0.0,72.88335418701172,0.0,0.10048428516693939,0.0,130.75000174072554,0.0,113.72652435302734,0.0,0.1518865515959244,0.0,96.44000123797235,0.0,72.49866485595703,0.0,0.09751405026425111,0.0,,
2025-11-13,full,43396,283.4380187988281,150.4217529296875,459.09640574850425,267.0,326.03213091936016,489.75,0.38172724188094725,0.29655899277410513,116,30,0.28843256170834713,0.8448275862068966,384,1.4534622430801392,0.8887288570404053,-0.0001140927304076,99.23000291126476,39.279999999999994,202.88612365722656,73.3720474243164,0.1589023538627247,0.05746568978344253,114.12212755496488,354.24,2.6082029342651367,41.33964920043945,0.008901257023891399,0.14108368330238696,112.68000045313063,96.23,77.94365692138672,35.71006774902344,0.21392363099433118,0.09800961968827566,0.0,0.0,0.0,0.0,0.0,0.0,148.63213281119903,223.95999999999998,212.65020751953125,111.61854553222656,0.24556468622544556,0.1858775643892382,177.39999810816116,0.0,70.78777313232422,0.0,0.13616256054389947,0.0,101.05999983564675,0.0,79.24695587158203,0.0,0.11630903668542368,0.0,121.84000057851763,0.0,117.9733657836914,0.0,0.14620497544170247,0.0,103.13213050519587,0.0,86.21766662597656,0.0,0.11921322791346906,0.0,,
2025-11-14,full,43396,271.0469970703125,109.8447494506836,437.84603422753315,173.0,325.959994285525,283.97,0.39962646045707906,0.20869258025081333,111,23,0.08665026004064087,0.8918918918918919,384,1.4847893714904783,0.8892827033996582,-0.0001110400537786,79.83000100628601,29.83,179.7983856201172,57.14556121826172,0.14081981646031044,0.044756953471564616,124.31999616259534,203.16000000000003,12.520801544189453,28.880252838134766,0.04273090533937613,0.09856232812637196,121.80999711664377,50.98,78.727783203125,23.818939208984375,0.2160757386573925,0.06537329865287678,0.0,0.0,0.0,0.0,0.0,0.0,152.63999892749612,109.27,221.9768829345703,82.42288208007812,0.25807438348598793,0.12608826113194196,173.31999535802908,0.0,49.07008743286133,0.0,0.14155207697109112,0.0,110.41999805213106,0.0,90.39845275878906,0.0,0.13460889741156293,0.0,107.76999811669702,0.0,90.91243743896484,0.0,0.13383987874224718,0.0,107.76999811669698,0.0,89.73609924316406,0.0,0.1311776859306155,0.0,,
2025-11-15,full,43396,283.9614562988281,130.62554931640625,434.08594536301314,205.0,325.6964747566227,310.9,0.3890929202111575,0.23554277838212323,56,24,0.7893992426569361,0.8392857142857143,384,1.4674943685531616,0.8917800784111023,-9.148792219213074e-05,99.4599987593889,47.37999999999999,202.52024841308594,73.99319458007812,0.15861579686973748,0.05795217818080789,112.95000005001098,201.41,10.407207489013672,33.160518646240234,0.03551763632996529,0.1131699898186381,113.28647594722284,62.11000000000001,71.03401184082031,23.471826553344727,0.19495948701145474,0.06442061038267723,0.0,0.0,0.0,0.0,0.0,0.0,155.78999882303492,161.60000000000002,204.80189514160156,98.07528686523438,0.24947153337879668,0.14306738518273832,169.90647593358776,0.0,79.15959930419922,0.0,0.1396213756220499,0.0,101.2264736387891,0.0,80.74100494384766,0.0,0.11920471151967146,0.0,124.12999994415321,0.0,122.84135437011719,0.0,0.15216436354122745,0.0,100.34000117368042,0.0,80.37909698486328,0.0,0.11772383991536248,0.0,,
2025-11-16,full,43396,292.27166748046875,136.38755798339844,471.0929617754424,226.0,326.0300029005766,361.15000000000003,0.39391319786943907,0.2618917214301365,78,31,0.39183722762622336,0.6410256410256411,384,1.454071283340454,0.8947265148162842,-0.0001289444567991,100.10000203762952,32.61,211.68490600585938,67.27998352050781,0.16579364441094224,0.05269432702709739,113.06999896653502,206.07,10.3888521194458,29.22062110900879,0.035455003015108774,0.09972392810934275,112.860001896412,122.47,70.1978530883789,39.8869514465332,0.192664550443388,0.10947346629369638,0.0,0.0,0.0,0.0,0.0,0.0,150.98000258401828,171.76999999999998,208.55502319335938,98.71334838867188,0.2509088976178478,0.15621343999416062,175.05000031655828,0.0,83.71658325195312,0.0,0.1430043023524708,0.0,102.79000057333955,0.0,86.18697357177734,0.0,0.12270585698874648,0.0,125.4400013164514,0.0,126.56661224365234,0.0,0.15438829326847703,0.0,97.80000101078559,0.0,79.51802825927734,0.0,0.11681904536502685,0.0,,
2025-11-17,full,43396,300.62115478515625,137.310546875,468.4561544164163,234.0,329.5800032320099,401.07,0.3970380955733908,0.268792626970555,33,35,0.06620508672572524,0.36363636363636365,384,1.477683663368225,0.894720733165741,-1.6250438432314266e-05,103.40000234081315,35.02,221.0373077392578,65.89531707763672,0.17311853495997565,0.05160984899187245,113.32000087801363,247.57999999999998,8.222465515136719,31.69270133972168,0.02806157697611714,0.10816063301676071,112.86000001318311,118.47,71.36139678955078,39.72251510620117,0.19585798363729803,0.10902214496192185,0.0,0.0,0.0,0.0,0.0,0.0,144.2700025477721,174.33999999999997,220.79547119140625,87.28712463378906,0.2540424378863688,0.1455502458725756,185.31000068423782,0.0,79.82569885253906,0.0,0.14299566598278005,0.0,101.17000114685948,0.0,85.14051055908203,0.0,0.1188753458646958,0.0,100.72000109844475,0.0,86.44495391845703,0.0,0.12037074823334083,0.0,127.69000098670564,0.0,129.03570556640625,0.0,0.1577920119451464,0.0,,
2025-11-18,full,43396,279.7680969238281,141.6292266845703,458.80883461998485,240.0,325.94000394394095,379.96999999999997,0.3587888345261294,0.27942012638768154,107,34,0.43151582340298583,0.8598130841121495,384,1.4778258800506592,0.8957806825637817,1.1511785665112286e-05,106.40999926987223,37.599999999999994,210.19549560546875,66.70999908447266,0.1646271239302733,0.05224790378608326,109.90000262998068,246.22,4.808708667755127,32.24992752075195,0.01641112784683018,0.11006233069244,109.63000204408795,96.15,64.76390838623047,42.6693115234375,0.17775058274902594,0.1171098919091583,3.2100000932416295,0.0,0.03557252883911133,0.0,0.00012140168160493718,0.0,172.3899999594634,167.92000000000002,207.94625854492188,109.73035430908203,0.25471305208734246,0.1837636370343395,150.34000389123588,0.0,71.78628540039062,0.0,0.1039543837448894,0.0,139.1000011452915,0.0,129.84068298339844,0.0,0.15874839214887787,0.0,104.06000170568147,0.0,80.98088073730469,0.0,0.11642777285273471,0.0,82.78000109296792,0.0,68.94654846191406,0.0,0.0836126725122242,0.0,,
2025-11-19,full,43396,262.8486022949219,130.0909423828125,420.26433063787846,212.0,329.87610924581287,326.71000000000004,0.35182611404624325,0.2461489005121924,78,32,0.3468673086227899,0.7435897435897436,384,1.4544594287872314,0.8991032838821411,-9.760288015323987e-05,101.56610916116878,37.510000000000005,191.89926147460938,65.96992492675781,0.15029733824651234,0.0516682765979578,114.41999971744853,196.23999999999998,10.179288864135742,27.678157806396484,0.034739803724949246,0.09445981996572513,113.89000036719541,92.95999999999998,60.77001953125,36.44285202026367,0.1667889720747817,0.10002080394850946,3.209999956845908,0.0,0.03557252883911133,0.0,0.00012140168160493718,0.0,120.35610975267514,158.75,162.77865600585938,95.31341552734375,0.16836688299243,0.1511439153781381,206.3099995362917,0.0,100.03434753417969,0.0,0.1833378271981742,0.0,90.93000047890517,0.0,59.55365753173828,0.0,0.08750427856175128,0.0,121.61610988507992,0.0,108.4075927734375,0.0,0.1258809264089691,0.0,117.32999888182762,0.0,94.88732147216797,0.0,0.13844091287690358,0.0,,
2025-11-20,full,43396,242.17825317382812,122.23739624023438,451.65916923292855,214.0,329.87610924581315,311.3,0.31896587313829905,0.2174271390217896,102,30,0.1579878710155927,0.7745098039215687,384,1.4978095293045044,0.8973283767700195,-8.23315188884614e-05,107.47611075914548,39.459999999999994,177.89503479003906,67.76795196533203,0.1393290938733041,0.053076508583408774,111.33000195026513,177.04999999999998,4.79714298248291,22.230056762695312,0.01637165655573049,0.07586658472807742,111.06999653640258,94.78999999999999,59.486087799072266,32.239402770996094,0.16326512270926447,0.08848404571030338,0.0,0.0,0.0,0.0,0.0,0.0,117.89610905059953,162.73,158.32937622070312,96.25861358642578,0.196787977994113,0.1438688261688314,211.98000019521365,0.0,83.848876953125,0.0,0.12217789521734064,0.0,114.96999994654482,0.0,91.97647857666016,0.0,0.11250933048322669,0.0,104.08999938362955,0.0,65.07916259765625,0.0,0.09874501025168861,0.0,110.81610991563888,0.0,85.12262725830078,0.0,0.10771153587108238,0.0,,
2025-11-21,full,43396,254.689697265625,82.89115142822266,472.48039545839777,160.0,329.8400027676093,289.14,0.2961396231437309,0.17279223748748332,116,28,0.24711100952026677,0.7413793103448276,384,1.4704530239105225,0.9005672335624695,-1.4230665687717156e-05,108.67000290203848,24.53,206.2700653076172,38.349735260009766,0.16155267740004134,0.030035879699310455,112.01999713640596,220.85,2.5361251831054688,30.69183349609375,0.008655269757113742,0.10474487161881156,109.15000272916484,43.76,45.883548736572266,13.849588394165039,0.1259316759865758,0.0380114861693613,0.0,0.0,0.0,0.0,0.0,0.0,147.19000426957695,100.16999999999999,197.44384765625,48.946189880371094,0.19624050061423018,0.07877946359608604,182.64999849803235,0.0,57.245880126953125,0.0,0.09989912293633732,0.0,94.49000110462215,0.0,72.40088653564453,0.0,0.0853133646350018,0.0,114.54000130375279,0.0,79.08623504638672,0.0,0.10137824737714528,0.0,120.81000035923435,0.0,103.20258331298828,0.0,0.10944801731041692,0.0,,
2025-11-22,full,43396,226.61480712890625,90.41626739501953,469.96675279389785,152.0,325.17999195301354,241.51999999999998,0.2434069045107335,0.16668341962246325,125,22,0.2677135418227056,0.904,384,1.4742518663406372,0.9008063673973083,-7.534364621344555e-05,102.4299968339676,27.349999999999998,194.31195068359375,48.14494323730469,0.1521869795267338,0.037707580336643134,111.27999659410445,165.39,3.8337552547454834,19.392772674560547,0.013083813548733165,0.06618352762822786,111.46999852494143,48.779999999999994,28.469104766845703,22.878549575805664,0.07813611143526653,0.06279231165759226,0.0,0.0,0.0,0.0,0.0,0.0,116.59999585867759,99.15,162.6169891357422,63.44999313354492,0.14450188850871687,0.096417907918367,208.57999609433594,0.0,63.99781036376953,0.0,0.0989050220140087,0.0,102.79999717426467,0.0,61.8848876953125,0.0,0.0713963872722478,0.0,120.78999750623713,0.0,100.51262664794922,0.0,0.0965312545665985,0.0,101.58999727251168,0.0,64.21729278564453,0.0,0.0754792656595946,0.0,,
2025-11-23,full,43396,186.51431274414062,140.17864990234375,474.96601782174474,229.0,329.78989584159024,329.75,0.22094542892832936,0.25371819716390176,130,32,0.11086943874022144,0.9,384,1.522789478302002,0.898209810256958,7.562988959931053e-05,92.08989762258945,49.43,149.68234252929688,77.61325073242188,0.11723264327222364,0.06078744080672563,119.39999905624296,180.85000000000002,3.9269399642944336,31.748218536376953,0.013401834497839498,0.10835009521403921,118.29999916275787,99.46999999999998,32.9050407409668,30.817195892333984,0.09031095115826622,0.08458066114313692,0.0,0.0,0.0,0.0,0.0,0.0,107.45000208404227,163.68,112.99649810791016,94.4378433227539,0.10769061216982996,0.13819918754219793,222.339893757548,0.0,73.51780700683594,0.0,0.11325481598140341,0.0,75.66989373413816,0.0,10.745779037475586,0.0,0.02709371920188821,0.0,133.50000194928964,0.0,106.82804870605469,0.0,0.10684569115379416,0.0,120.62000015816248,0.0,68.94048309326172,0.0,0.08700601987976898,0.0,,
2025-11-24,full,43396,167.6582794189453,130.0488739013672,408.416529168912,205.0,329.72999851146216,362.72999999999996,0.2285665766292874,0.25235237438958114,95,35,1.034645017697991,0.7368421052631579,384,1.494213342666626,0.9018445014953612,-3.827619709665334e-05,58.74000126608331,34.07,121.58658599853516,63.38633346557617,0.09522777785405075,0.04964478303811731,135.60999992455547,241.95000000000002,10.312288284301758,29.551090240478516,0.03519369997607036,0.10085175739625497,135.37999732082332,86.71000000000001,35.75943374633789,37.1114501953125,0.09814509879916629,0.10185583395520886,0.0,0.0,0.0,0.0,0.0,0.0,84.91000107471353,142.91,125.429931640625,78.6025619506836,0.10634829273560281,0.12202146367428997,244.8199974367486,0.0,42.22836685180664,0.0,0.1222182855651382,0.0,103.71999965159947,0.0,52.572811126708984,0.0,0.06825396243129556,0.0,103.60999962130104,0.0,53.97943115234375,0.0,0.07000665223570188,0.0,122.39999923856158,0.0,61.106048583984375,0.0,0.09030596097218849,0.0,,
