Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Conv,Act_Conv,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Conv_Region_USA,Act_Conv_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Conv_Region_B,Act_Conv_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Conv_Region_A,Act_Conv_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Conv_Origin_new,Act_Conv_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Conv_Origin_existing,Act_Conv_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Conv_Origin_existing searches,Act_Conv_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Conv_Match_Exact match,Act_Conv_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Conv_Match_Phrase match,Act_Conv_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Conv_Match_Broad match,Act_Conv_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match
2025-12-13,357,244.4491,142.84875,408.3800931095929,182,356.8000080890159,336.40000000000003,7.00280111889564,4.034374873039584,0.016426565405971615,0.03420074374596697,85,35,0.822624417117666,0.6941176470588235,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.525627613067627,0.902451992034912,-7.939409204491614e-05,119.0000036350402,199.78,9.758208,31.569195,0.2678346604444773,0.8664833908309848,0.008830584378425304,0.028568202048753367,118.88000175269543,43.230000000000004,193.28152,76.90857,5.60568848508585,2.2305571227942713,0.0015559300823780164,0.0006191194778396627,118.92000270128025,93.39,41.40936,34.371,1.1292779733653127,0.9373343594143281,0.0060400509451682925,0.0050134222193739374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.02000334810401,336.40000000000003,130.39297,142.84875,3.739216122976776,4.034374873039584,0.005370646794697522,0.03420074374596697,235.78000474091192,0.0,114.05611,0.0,3.263584970079011,0.0,0.011055919196081702,0.0,82.1200020270923,50.43,52.440125,3.2994065,1.5044734422310364,0.09051187414334878,0.0032570204933124007,0.002781697557011005,112.12000265127426,23.650000000000002,88.13942,5.7371063,2.533994155517214,0.15730331613980647,0.0039256325275532685,0.0009392686239368122,162.5600034106494,262.32,103.869545,133.81226,2.964333508227464,3.7865597970379588,0.00924391267750975,0.03047977684430617
2025-12-14,357,245.9786,145.90286,341.1325095320795,178,356.4799994821758,413.4800000000001,7.031358578670175,4.098929207028486,0.015298906282172665,0.05083867650180259,144,38,0.2555595491976671,0.7916666666666666,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.4828176498413086,0.905549943447113,8.8946421260606e-05,119.16000035923344,284.52000000000004,6.656846,50.585762,0.18271123391834979,1.3884333411951948,0.006024040971114947,0.045777039285715596,118.8700004025826,38.21,186.00047,64.15633,5.394518238027976,1.8607074845221954,0.0014973170965200421,0.0005164630102754758,118.44999872035977,90.74999999999999,53.32128,31.160788,1.4541291067238498,0.8497883813110959,0.007777548214537678,0.004545174205811512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.40999958189039,413.4800000000001,90.92762,145.90286,2.6131764824963093,4.098929207028486,0.0036593254124585558,0.050838676501802585,273.0699999002854,0.0,155.05098,0.0,4.418182096173866,0.0,0.01163958086971411,0.0,95.57999886843213,37.900000000000006,73.36366,2.4857044,2.0778017713802246,0.06824613171443457,0.0052742819086856255,0.0019636745757607463,85.62000022953333,51.63,65.56694,9.747647,1.8725038737707227,0.2661261421554964,0.0037007628752453985,0.0023284382717371683,175.28000038421035,323.95,107.048004,133.66951,3.081053014876113,3.764557131687546,0.006323861281968234,0.04654656299378595
2025-12-15,357,286.72696,126.19648,381.8921778002547,182,357.1399999999999,332.14000000000004,8.214807955045098,3.5560601503368354,0.01649219033303745,0.034853373026294834,128,37,0.740362269219472,0.484375,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5086301565170288,0.9042171239852904,-4.746959449107203e-05,119.04666666666661,212.78,7.9445853,33.065117,0.2180559648319504,0.9075422444891564,0.007189366728981112,0.02992192404690029,119.04666666666668,32.68,227.56323,62.78758,6.599950998276025,1.8210100882132259,0.0018319002791110706,0.0005054444934111266,119.04666666666664,86.68,51.219124,30.343784,1.3968009919371238,0.8275078176344534,0.007470923324945266,0.004426004485983413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.87666435825048,332.14000000000004,119.80964,126.19648,3.4362470983457665,3.5560601503368354,0.00987856747226475,0.034853373026294834,218.26333564174936,0.0,166.91733,0.0,4.778561304153531,0.0,0.00661362314542278,0.0,87.90999932021006,67.02000000000001,78.207436,3.950329,2.229695220857696,0.10833826569083944,0.003801065719094561,0.003200139744747844,95.26666673262017,42.760000000000005,100.46531,8.22633,2.886695438297453,0.224877210657125,0.003154677726084993,0.0016347722707922366,173.96333394716964,222.36,108.0542,114.01982,3.0984175740864757,3.222844692700442,0.009536447389300472,0.030018461316530805
2025-12-16,357,242.99344,130.12947,362.8136190210886,178,357.14000000000345,352.65,6.970971632862397,3.6675769268262437,0.012332231314077135,0.03456774583204912,138,41,1.1364997571039424,0.7028985507246377,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5236403942108154,0.903623104095459,-0.0001061306348012,119.24999835251064,220.43000000000004,5.54659,32.392136,0.1522379019603904,0.8890707441792709,0.005019326612264035,0.029312913466223913,118.64000329498273,38.720000000000006,198.25258,65.31605,5.749862979695755,1.8943425500904365,0.0015959475456873,0.0005257988501958746,119.2499983525101,93.49999999999999,39.19429,32.421288,1.0688707512062523,0.8841636325565361,0.005716957156125802,0.0047290335156293375,3.8999998908459323,0.0,0.30973947,0.0,0.008501455561700797,0.0,0.00028029539026967987,0.0,119.34000113780195,352.65,120.92462,130.12947,3.4654416050782464,3.6675769268262437,0.004813706442726819,0.03456774583204913,233.89999897135553,0.0,121.75912,0.0,3.497028328213534,0.0,0.007238229388435793,0.0,55.460000795603214,45.050000000000004,57.18959,2.979103,1.644668673386115,0.0816275016128792,0.0017990789657828916,0.002090947142208132,93.03999765290833,34.63999999999999,84.696556,5.8677745,2.4393431661158043,0.16028772934523647,0.002421724674520739,0.0014087224641233555,208.64000155149188,272.96000000000004,101.107315,121.28259,2.886959567179415,3.425661692228716,0.008111427450540595,0.031068077252994528
2025-12-17,357,247.63174,118.2205,385.3935627310463,163,350.15999726493544,319.74999999999994,7.081255689211064,3.3292645278089665,0.021221792100161348,0.034943193210136086,68,35,0.31267592245411857,0.5294117647058824,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5400490760803225,0.902932345867157,6.194987928874692e-05,120.13000032083426,207.57000000000002,14.501822,33.730618,0.3980332478193965,0.9258082139032296,0.013123268565968474,0.03052415821590975,110.08999711762729,32.46,187.98282,57.359543,5.452011636928001,1.6635823284922244,0.0015132751200749917,0.00046174841793298065,119.9399998264739,79.72,45.147118,27.130348,1.231210804463666,0.7398739854135128,0.006585248414117882,0.003957286576293357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.28999966684557,319.74999999999994,111.90487,118.2205,3.220590786220068,3.3292645278089665,0.008359766985996404,0.034943193210136086,241.86999759808987,0.0,135.7269,0.0,3.860664864063337,0.0,0.012862025267463916,0.0,45.54999945890813,43.80999999999999,41.146503,2.9482446,1.178074625072416,0.08089880160010648,0.0015606532192536434,0.0021979936576994297,92.87999966793987,19.6,80.299194,2.2938614,2.3077057559115626,0.06264832313517908,0.005074677153945166,0.0007323139310814374,211.72999813808744,256.34,126.186066,112.97839,3.595475383207946,3.185717308156606,0.014586462018847255,0.03201288608882876
2025-12-18,357,270.74084,124.63933,385.90630993664337,174,357.02999769603036,342.63999999999993,7.76051218409539,3.50363639355528,0.018720129055319307,0.03917197568462309,70,42,4.388157174180414,0.8714285714285714,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.519315242767334,0.9045427441596984,8.805201710961439e-05,120.22999938034894,224.81000000000003,11.954861,37.919937,0.3281264891056158,1.0407930651342088,0.010818422992883176,0.03431524122716299,116.78999836559176,31.02,216.56567,56.5432,6.280992411075088,1.6399062135878513,0.0017433692695519253,0.00045517681133879287,120.00999995008974,86.81,42.2203,30.176182,1.1513932839146848,0.8229371148332207,0.0061583367928842074,0.004401557646121304,2.750000080451987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.45000045431571,342.63999999999993,127.79031,124.63933,3.6656147970773083,3.5036363935552806,0.0042639169303549775,0.03917197568462309,242.8299971612627,0.0,142.95055,0.0,4.094897439033545,0.0,0.014456212403173995,0.0,76.89999963251982,48.12,88.58443,3.4910474,2.548292371566871,0.09564092083580913,0.002330554004665792,0.0023904977494787253,87.61000045085227,38.52,81.607025,5.628042,2.3467230348213226,0.15367077703777174,0.005612417208743596,0.0016314734069471002,192.5199976126583,256.0,100.5494,115.52023,2.865497018444161,3.254324597544144,0.010777157826677604,0.03515000138237153
2025-12-19,357,273.39417,109.66382,380.58594153935485,152,356.8800004024392,242.35000000000002,7.835798818800768,3.1057156655409908,0.02096101737956453,0.026637710415104984,54,33,0.15051245333892102,0.8333333333333334,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5403608083724976,0.9035025238990784,-8.334930202474647e-05,118.83999924450659,150.84,14.654387,25.610767,0.4022206649776583,0.7029417345863027,0.013261328892000709,0.02317618746610203,119.02000057896618,34.18,217.98262,63.84515,6.322087700420086,1.851682527764947,0.001754775789394408,0.0005139580188282838,119.02000057896629,57.33000000000001,40.757103,20.207905,1.1114904534030234,0.5510914031897416,0.005944912698169411,0.0029475649301746684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.66999832064488,242.35000000000002,147.09367,109.66382,4.207455629789638,3.1057156655409908,0.014802727388846986,0.026637710415104984,155.2100020817943,0.0,126.300415,0.0,3.62834272683315,0.0,0.006158289220620242,0.0,88.8500001193521,38.629999999999995,48.14656,2.7679367,1.369581274212995,0.07585075884578132,0.005800986168181194,0.001982505832250973,108.98999971725131,20.810000000000002,74.33586,2.779366,2.128639958429626,0.07586912781496434,0.006259732501908016,0.0007193288321932351,159.04000056583567,182.91000000000003,150.9117,104.11652,4.337577267168369,2.9539957984594913,0.008900298324945759,0.023935876171701096
2025-12-20,357,258.7687,130.50385,385.2222732166218,173,357.120007152122,291.04,7.414789723812161,3.6755464475118327,0.018048462976892925,0.0330597594477299,101,34,0.5460234845346426,0.8118811881188119,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5163155794143677,0.9053558707237244,-4.811891082018893e-05,120.39000118035307,153.74,11.365412,30.140255,0.31194781524603343,0.8272630597224898,0.010285007547656724,0.027275096658179253,118.2500043998078,35.17,205.52127,64.25114,5.960673879180932,1.863457245781983,0.0016544607900594824,0.0005172262414601635,118.48000157196113,102.13,41.88202,36.112465,1.1421680293851943,0.9848261420073601,0.006108994639176722,0.005267436548090484,3.8500000675707335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.73000154046017,291.04,125.507195,130.50385,3.591220159185841,3.675546447511833,0.008960660885442406,0.0330597594477299,209.54000554409112,0.0,133.2615,0.0,3.8235695515385144,0.0,0.009087801659941884,0.0,55.12000090896594,38.019999999999996,44.371323,2.9391642,1.26588148140696,0.08062074791779225,0.0020373863102187842,0.0024405500849456925,125.29000376564781,20.929999999999996,103.007904,3.4412951,2.9604213509562674,0.09393325351968568,0.0057011519991191344,0.0004951573104159848,176.71000247750828,232.09,111.389465,124.1234,3.1884872477303934,3.500992300599421,0.01030992484484702,0.030124051526413707
2025-12-21,357,276.68103,124.58887,387.4776961885069,184,356.9598907559928,375.89,7.946695156756281,3.50415407542047,0.01276954967292171,0.03996186338851434,148,38,0.3146160099443838,0.9256756756756757,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5480334758758545,0.9038049578666688,8.978155689438795e-06,119.49999865803123,262.06,5.6270337,39.1461,0.15444588016836347,1.0744475714209831,0.005092124277207301,0.03542483980184492,118.60989131640248,34.47,231.1777,57.511936,6.704780916592147,1.6680021487451917,0.0018609971552352507,0.0004629751952161978,118.85000078155916,79.36000000000001,39.876247,27.930843,1.087468359995772,0.7617043552542956,0.005816428240479159,0.004074048391453228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.68000046740414,375.89,127.96597,124.58887,3.683496095989438,3.5041540754204705,0.0033945741486021757,0.039961863388514346,257.27989028858866,0.0,148.71501,0.0,4.263199090046527,0.0,0.009374975771301527,0.0,64.32999989027748,56.459999999999994,44.79813,3.9409251,1.2906751398135234,0.10816703385804279,0.0014796208042653807,0.003566297647445237,122.6699993818599,42.88,121.37468,7.3455453,3.498155227504088,0.20066709554085882,0.003069802950650141,0.0021888813314268935,169.95989148385544,276.55,110.50818,113.302414,3.1578647698909017,3.195319942193293,0.008220125632699452,0.0342066846225176
2025-12-22,357,257.77017,123.87024,390.47923379877074,167,356.8699943518074,398.87,7.377761872090717,3.4729820569730703,0.022616031205896434,0.04669468033175754,20,32,7.440365712660442,0.35,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5178908109664917,0.9060792326927184,-3.021063109755122e-05,119.67999299325214,292.23999999999995,16.453424,46.799206,0.4515990700623949,1.2845032880144178,0.014889348849720947,0.04235043608751852,118.73000192542274,29.659999999999997,199.34602,50.05003,5.781575845532461,1.4515866220008868,0.001604749854642753,0.00040290631531838975,118.45999943313251,76.97,41.97072,27.02101,1.144586956495861,0.7368921469577652,0.006121932501532734,0.003941337928920642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.6099991563362,398.87,127.80156,123.87024,3.679300362055835,3.47298205697307,0.0032007906984914468,0.04669468033175754,268.25999519547116,0.0,129.96861,0.0,3.6984609894654157,0.0,0.019415239967256144,0.0,26.709999922190445,53.629999999999995,35.605297,2.293952,1.0268204842203001,0.06295075420640327,0.000750583881322516,0.0020257741040577986,127.63000172944012,20.209999999999997,110.450966,2.082759,3.177572618509772,0.056860586041827775,0.005220595179953652,0.0005689943132023501,202.52999270017682,325.03000000000003,111.7139,119.49353,3.173368600122742,3.3531706645414965,0.01664485143896958,0.04409991091237528
2025-12-23,357,249.91394,133.24146,386.59036367432265,178,357.119993282238,316.92,7.160467539951181,3.755643581498842,0.01538954783011564,0.03988436726462587,97,33,0.036905479593100796,0.9484536082474226,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5630210638046265,0.9037206172943116,3.623727272626621e-05,119.73999697692906,207.29,8.274618,39.011513,0.22711444066291342,1.0707535645258466,0.007488027234803986,0.03530304735150316,118.61999768118187,36.43999999999999,198.41876,66.49095,5.754681866049312,1.928417949199112,0.001597285088838513,0.0005352569102866707,118.75999862412702,73.19,43.22055,27.738983,1.178671233238956,0.7564720677738834,0.00630423550647314,0.004046063002836042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.3399982800542,316.92,125.80846,133.24146,3.5999678173929484,3.755643581498842,0.008658385839497794,0.03988436726462587,219.77999500218374,0.0,124.10548,0.0,3.560499722558233,0.0,0.006731161990617845,0.0,92.51999903170199,31.67,70.60374,2.6913571,2.022958377098276,0.07369592904464696,0.003364413255021654,0.0016849382586947262,104.75999758537138,27.400000000000002,118.54075,4.787071,3.423018154079896,0.13137138338777424,0.0028597740642249047,0.0009904171561295105,159.83999666516456,257.85,60.769447,125.76302,1.714491155233163,3.550576334523922,0.009165361004313978,0.03720901151811894
2025-12-24,357,274.66583,99.456604,379.195485029492,153,357.14000000000317,218.07000000000002,7.879723019895394,2.8196703123952473,0.018377037363077976,0.01949159496971443,55,38,0.37740007586252244,0.7818181818181819,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5167385339736938,0.9071706533432008,-0.0001016304819331,120.47999738255912,131.37,12.023774,17.50201,0.3300179387402814,0.4803797823251422,0.010880784621392114,0.015838257059306676,116.80000634142499,31.46,223.58902,60.232254,6.484688051602375,1.7468987448976592,0.001799907583371697,0.00048487394818426865,119.85999627601907,55.24,39.05298,21.722342,1.0650170295527368,0.5923917851724462,0.0056963451583141676,0.0031684639622234848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.15999776701675,218.07000000000002,106.00935,99.456604,3.0592041520684803,2.8196703123952473,0.002231458680779954,0.01949159496971443,281.9800022329864,0.0,168.65642,0.0,4.820518841819181,0.0,0.016145578543193193,0.0,73.27000677437998,52.96,80.45302,4.418498,2.316698832464664,0.12119661789451597,0.0021804409882466573,0.003660292657460587,93.59999744405455,19.95,90.43158,2.5543122,2.597479279029049,0.06979902003592789,0.0028886506196254018,0.0006964329879209818,190.26999578156867,145.16000000000003,103.78119,92.483795,2.965544880757973,2.6286746443804003,0.013307945562162507,0.015134869233553767
2025-12-25,357,269.9173,150.71107,374.31519024365065,180,357.13999999999993,487.68,7.731611579121514,4.2171090699340485,0.022902720059183458,0.060635758438338384,48,26,0.24427536336793304,0.8541666666666666,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.535650610923767,0.9065231084823608,-7.014003923576705e-05,120.18999747556599,345.20000000000005,16.857407,61.018616,0.46268726819194733,1.6747850998635292,0.015254929872823843,0.05521813762091558,117.50000229264823,30.64,212.34756,55.620014,6.158655804793097,1.6131312790518137,0.0017094131896882988,0.0004477450879725801,119.45000023178568,111.84,40.712296,34.07245,1.1102685061364703,0.9291926910187058,0.005938376996671317,0.004969875729450223,14.47000023820625,0.0,2.121528,0.0,0.05822982529055975,0.0,0.0019198537811197403,0.0,99.23000130594518,487.68,131.73123,150.71107,3.8007650346879793,4.2171090699340485,0.005446967228771008,0.060635758438338384,243.43999845584855,0.0,136.06454,0.0,3.8726167320629017,0.0,0.015535898756888907,0.0,50.80999678809998,36.18,48.406624,3.0065649,1.3896023950700997,0.08243800541172727,0.003367216198359587,0.00236060557487896,76.01000039798501,21.540000000000003,96.92399,4.32614,2.798330562617968,0.11809531843437836,0.0029772545933128515,0.0011346360169659116,230.32000281391495,429.96,124.58667,143.37837,3.5436784033483217,4.016575641752736,0.016558248952014788,0.05714051497798287
2025-12-26,357,238.40811,129.1467,426.14691634185556,162,357.1099993684543,311.38,6.82824005944132,3.6383407190995545,0.01545766982559028,0.0385031499668338,142,33,2.2080479440569682,0.9295774647887324,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5144083499908447,0.9083556532859802,1.5134461961435562e-05,119.8399973234473,199.51999999999998,8.634207,37.4174,0.23698408558401587,1.0269998793870763,0.007813432214563725,0.033860475998550625,118.38000309945718,36.010000000000005,187.72713,63.39904,5.444595889051561,1.8387441343262303,0.0015112167850042893,0.0005103668032938315,118.88999894554976,75.85,42.046738,28.330254,1.1466600848057427,0.7725967053862477,0.006133020826022267,0.004132307164989333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.96000019332965,311.38,114.83416,129.1467,3.301952708760322,3.638340719099554,0.0033425878944915366,0.0385031499668338,259.1499991751246,0.0,123.57391,0.0,3.5262873084813875,0.0,0.012115081976520555,0.0,28.46999969021902,29.930000000000003,40.390526,2.4909248,1.1706303747765987,0.0685395729750927,0.0006266810728464423,0.0016797675976779087,114.83000019048087,19.189999999999998,72.79514,4.1944695,2.0910050111062155,0.1144423023609319,0.005089990721994827,0.0008472028255009866,213.80999948775437,262.26,125.2224,122.4613,3.5666046297648895,3.455358774155302,0.009740998203210354,0.03597617910048553
2025-12-27,357,277.53766,112.941795,409.3884402991971,167,357.13999999990347,326.56,7.9456313360136015,3.18103669388996,0.018720718109768386,0.030508565995098613,99,32,0.19084073396710696,0.8787878787878788,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5261372327804563,0.908158838748932,-6.887787716101828e-05,119.04666666666573,210.10999999999999,10.648827,28.550575,0.2922796183626959,0.7836309341201624,0.00963654154306432,0.02583653315746581,119.04666666652162,32.93,216.56152,55.419292,6.280871595942889,1.6073098041195086,0.00174333573577653,0.0004461292636193216,119.0466666667162,83.52,50.32731,28.971931,1.3724801217080147,0.7900959556502891,0.007340840830927536,0.00422590357401348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0142095063607,326.56,129.23653,112.941795,3.693095674252273,3.1810366938899604,0.007327136334595227,0.03050856599509861,220.12579049354292,0.0,148.30115,0.0,4.252535831018999,0.0,0.011393581558380664,0.0,58.68000051017046,18.17,73.04472,2.4599595,2.1046862597897564,0.06718238976694717,0.0018107382569033908,0.0007755039133086906,99.53332982108483,13.600000000000001,77.236755,1.9327624,2.2072581685533845,0.052781834310628224,0.0045640371880315295,0.0003175091614549387,198.92666966864832,294.79,127.25618,108.54907,3.6336869386478563,3.061072323994623,0.012345942224288971,0.029415551822630063
2025-12-28,357,239.02368,124.680336,407.3265220372613,184,356.94000222309273,323.51,6.851171642893278,3.520853977733642,0.014908856979452365,0.031667645266667266,154,39,0.25557645309402455,0.9090909090909091,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5161139965057373,0.9092304706573486,-6.091604855768311e-05,118.97000053586252,211.26,8.440599,29.862558,0.23167020101601368,0.8196411930255455,0.007638231939972364,0.02702380156113399,118.99999930275231,33.699999999999996,191.29462,66.65944,5.548063207396831,1.9333045451322535,0.0015399354541891187,0.0005366132470922261,118.97000238447791,78.54999999999998,39.288437,28.158337,1.0714382344804334,0.767908239575843,0.00573068958529088,0.004107230458441047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.7900018742883,323.51,97.43854,124.680336,2.7829555935402635,3.520853977733642,0.004952324058006917,0.031667645266667266,241.1500003488045,0.0,141.58514,0.0,4.068215875187415,0.0,0.009956532976422202,0.0,21.78000049529986,42.1,7.950127,3.1468906,0.21682960263600087,0.08625789261558334,0.0012502708185879352,0.002351095128305855,101.32000015295887,21.72,97.98233,4.946351,2.8149237065505948,0.1351210192249867,0.0032573692106087544,0.0008277702893255171,233.84000157483405,259.69,133.09122,116.5871,3.8194181253534727,3.299475044847857,0.010401216596434696,0.028488779452505747
2025-12-29,357,273.62415,105.63879,349.92978379023236,176,356.64000582760184,287.78,7.85724824814253,2.9777459185771025,0.01661019782014232,0.02833395164475157,186,30,1.883729405158178,0.8655913978494624,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.4890048503875732,0.9113602638244628,-5.267898840903452e-05,119.44000384965925,190.66999999999996,10.545548,26.690428,0.2894449305937211,0.7325753005993498,0.009543081086942318,0.02415321450463986,118.7300020916154,30.7,227.16502,53.223465,6.588401868221035,1.543624850967392,0.0018286946712850805,0.00042845269549252605,118.46999988632716,66.40999999999998,35.91355,25.7249,0.9794014493277747,0.7015457670103605,0.005238422061914918,0.0037522844446191868,5.680000177913193,0.0,0.6812847,0.0,0.01869930174254101,0.0,0.0006165212582311564,0.0,122.80000129814317,287.78,125.16428,105.63879,3.5960887546489912,2.9777459185771025,0.00492477535211337,0.028333951644751568,228.1600043515454,0.0,147.77856,0.0,4.242460245402437,0.0,0.01106890154194604,0.0,22.62000069228831,17.630000000000006,32.919857,1.8134518,0.9543023115800078,0.04972020775169343,0.0003303623322014419,0.0014089983638007897,83.22000142341395,9.9,99.61008,1.5368698,2.871319281358887,0.041912103338267725,0.0032750624442889663,0.00022417088206182754,250.8000037118996,260.25,141.09418,102.28847,4.031626851968614,2.886113628471529,0.013004772431723965,0.026700781878488237
2025-12-30,357,254.35812,96.657074,406.5401437311406,158,357.1299976377636,292.74,7.284808390038997,2.6918028884610905,0.017187134534378024,0.0443585981243108,165,34,1.3735760116395233,0.8545454545454545,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5117448568344116,0.9106125831604004,-1.1472238318096304e-05,120.00999693037278,206.34000000000003,10.084871,44.892235,0.2768006447547638,1.2321624320045093,0.009126195412696336,0.040624743286342316,117.12999906112518,17.26,200.04977,27.694763,5.801985637041296,0.8032232534899041,0.0016104148516664276,0.00022294482226322727,119.9900016462656,69.14,44.223476,24.07008,1.2060221082429354,0.6564172029666774,0.006450524270015264,0.003510910015705254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.19999924832304,292.74,122.93253,96.657074,3.5217408478457983,2.691802888461091,0.005204871073200592,0.04435859812431079,231.92999838944053,0.0,131.42558,0.0,3.7630675405572216,0.0,0.011982263407238852,0.0,48.25999958468421,13.62,42.6543,1.2918265,1.2199257898629703,0.03536606717969371,0.0033534586469644335,0.0007772944082972789,101.4199994774313,29.79,97.47862,6.532878,2.800587240120342,0.17815865789077395,0.004713428334135328,0.0009528985735693419,207.4499985756481,249.33000000000004,114.225204,88.832375,3.264295470692251,2.4782781944846537,0.009120247583986846,0.04262840621252171
