Budget,Spend USA,Conv USA,Clicks USA,Purch USA,Spend A,Conv A,Clicks A,Purch A,Spend B,Conv B,Clicks B,Purch B
Actual,0.8461914130373339,0.7404980764113299,0.6816751552969276,0.7822015363363037,0.10239171310192464,0.1495358008704344,0.1907118853043694,0.1556282539714605,0.051416873860741494,0.1099661227182356,0.12761295695129393,0.06217020969223402
847,0.9266538598809477,0.9667683950392447,0.954545148165691,0.9672513295851841,0.07316679849767005,0.033210991390791485,0.0454291799893052,0.03273763220125225,0.00017934162138227546,2.0613569963753783e-05,2.5657218719546918e-05,1.1038213563542668e-05
