Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.0,0.014872153388370578,0.0,19.45189,0.0,35.01
B,0.0,0.0068031366163524625,0.0,49.290726,0.0,34.81
USA,0.1558182365988661,0.08032608052297316,119.99407,61.858315,353.9799995303376,260.11
