Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.006780049405996271,0.022707998955686273,8.867901,29.70071,17.079999872833703,46.99
B,0.0,0.006513395136784953,0.0,47.191463,0.0,33.47
USA,0.12760950061949047,0.08263078487404187,98.270805,63.633144,336.899994473235,231.84
