Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.0,0.02153003213528188,0.0,28.16,0.0,52.4
B,0.0,0.007417886586432005,0.0,53.74477,0.0,39.41
USA,0.25719769608687426,0.08485853051419733,198.06538,65.34871,353.9899999999996,248.91000000000003
