Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,7.274740901578651e-06,0.034728062361382685,0.009514928,45.422237,0.4799999725649627,87.87
B,0.0,0.0072712223009309416,0.0,52.682144,0.0,39.92
USA,0.1981394743348785,0.14941458429494536,152.58524,115.06268,353.49999828948853,444.03999999999996
