Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.000703387886675909,0.0171859353300155,0.91998947,22.47818,2.0201493632243537,43.26
B,0.0,0.004317856407924317,0.0,31.28414,0.0,21.18
USA,0.19344578554085914,0.08672149008133775,148.97067,66.783356,351.9698506367764,219.37
