Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.0,0.024926643907130498,0.0,32.602566,0.0,65.23
B,0.0,0.005996064736373318,0.0,43.443253,0.0,29.33
USA,0.16165871718267055,0.08824784445254769,124.49177,67.958786,353.9200072024183,251.78
