Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
a1wizard,USA,Phrase match,existing searches,0.36930445388847793,0.9804424861209997,-9.743994389133093e-08,0.9804426,-9.743994389133093e-08
ai algorithms,USA,Broad match,existing searches,5.6900001157843425,5.182130684773001,3.980588903347525,5.182131,-1.2882563193983287e-07
andrew machine learning,USA,Exact match,existing searches,0.7300000260161703,1.2694439009210008,0.440835864879741,1.2694442,-3.2629762714009303e-07
aprendizaje profundo,USA,Broad match,existing searches,5.690000115784343,5.144371482571,3.6052442519267736,5.144371,4.498561558818892e-07
artificial intelligence pdf,USA,Phrase match,existing searches,5.690000115784342,4.099521861301,3.8154262759547777,4.099522,-2.524990492247525e-07
artificial intelligence pdf,A,Phrase match,existing searches,6.35,7.348859230701002,6.46419767541078,7.348859,3.9738801405064805e-07
artificial intelligence pdf,A,Broad match,existing searches,6.35,8.495626273701014,6.5720292955134525,8.495626,-1.7588394740641888e-07
aws training,USA,Phrase match,existing searches,5.6900001157843425,5.067429261191,4.002253847105612,5.067429,1.9548665441959656e-07
aws training,USA,Broad match,existing searches,5.690000115784355,5.192524010073003,4.110085302721318,5.192524,5.377417444663024e-08
class central,USA,Broad match,existing searches,5.690000115784343,5.672882100341001,4.006797214743772,5.672882,2.0262875821686066e-08
courses on it,USA,Broad match,existing searches,5.690000115784344,5.186709352561001,3.980588980742459,5.1867094,-5.1430697922683066e-08
coursiv io,USA,Broad match,existing searches,5.690000115784342,5.083831828471,4.110085469122703,5.083832,4.136162523593612e-08
cs50,USA,Exact match,existing searches,2.19000007503573,1.2994540346910008,1.206566640560771,1.2994542,-1.7749771985542395e-07
cs50,USA,Phrase match,existing searches,2.190000075035724,1.600761897591,1.2763786685737424,1.6007621,-2.31238955983315e-07
cs50,USA,Broad match,existing searches,2.190000075035729,2.716977490291001,1.3842100037187355,2.7169774,1.3242662122436855e-07
cs50,A,Phrase match,existing searches,1.1098493651868893,1.3438938245610004,0.48305141781127503,1.343894,-1.8026077697186338e-07
cs50,A,Broad match,existing searches,0.7300000260155283,2.3522780434610016,0.48305170698181454,2.352278,4.9305117766351714e-08
curso ia,USA,Broad match,existing searches,5.690000115784343,4.370393071471,3.52741256743505,4.370393,2.7209355835111637e-07
cursos de ia google gratis,USA,Broad match,existing searches,5.690000115784347,4.608428668801,3.5274123666922357,4.608428,6.673971917336985e-07
data science textbook pdf,USA,Broad match,existing searches,5.690000115784345,5.238019875700999,3.818308285887767,5.23802,-6.753630543698819e-08
data science textbook pdf,A,Phrase match,existing searches,6.35,7.3405902021010005,6.35924848247362,7.3405905,-2.7488874554393306e-07
data science textbook pdf,A,Broad match,existing searches,6.35,8.487357245101002,6.467080221785572,8.487357,1.0551359963528739e-07
edx org,USA,Broad match,existing searches,5.690000115784343,5.358978280691,4.058420786527487,5.3589783,9.206624795865537e-09
harvard cs50 python,USA,Exact match,existing searches,5.690000115784343,4.994105667551001,4.153296083887061,4.9941053,3.285007084130598e-07
harvard cs50 python,USA,Broad match,existing searches,5.690000115784343,5.559611250951001,4.375227143361279,5.559611,4.072925534615024e-07
harvard data science machine learning,USA,Broad match,existing searches,5.690000115784343,5.526435895381001,3.9143504337644845,5.526436,4.333021941249626e-08
harvard free machine learning course,USA,Broad match,new,5.690000115784343,5.605633974280999,3.92205059548919,5.6056337,2.386242607954614e-07
harvard machine learning,USA,Broad match,existing,5.690000115784344,5.605633974281,3.922050595489191,5.6056337,2.386242616836398e-07
harvard python course,USA,Broad match,existing searches,5.690000115784343,5.320609903851,4.375227189579455,5.3206096,3.3430143986379335e-07
how to artificial intelligence,USA,Broad match,existing searches,1.1098493651868888,2.498755629903,0.3191539605914766,2.4987555,1.7488591019798605e-07
