Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
a1wizard,USA,Exact match,existing searches,0.7300000254681313,0.8994092365730879,0.47739100661169265,0.89940906,1.8086324904409423e-07
a1wizard,USA,Phrase match,existing searches,0.7300000254677559,1.1087706132930009,0.47739106855804603,1.1087705,1.2360031287350637e-07
a1wizard,USA,Broad match,existing searches,0.7300000254681313,1.7946006818071616,0.4773908419862998,1.7946006,7.584250094616607e-08
about machine learning course,USA,Exact match,new,0.7300000254681313,0.49160033135400016,0.47739082990870674,0.4916003,2.6512004924761357e-08
about machine learning course,USA,Phrase match,new,0.7300000254676604,0.7009617080740006,0.477390884404567,0.70096165,5.865612340283377e-08
about machine learning course,USA,Broad match,new,0.7300000254681311,0.9072079597740001,0.477390998485548,0.90720785,1.1313245962263352e-07
ai and cloud computing,USA,Exact match,existing searches,0.7300000254681313,0.5465449028600005,0.47739084148295197,0.5465449,-6.61723342787468e-09
ai and cloud computing,USA,Phrase match,existing searches,0.7300000254681313,0.7559062795800009,0.47739085127532865,0.7559063,-4.2754373374975785e-09
ai and cloud computing,USA,Broad match,existing searches,0.730000025468132,2.048102220413001,0.477391084548743,2.048102,3.18404944188444e-07
ai courses online with certificate,USA,Exact match,existing searches,0.4099999934871224,0.2665468679000007,0.1236921475459205,0.2665467,1.7147551645280146e-07
ai with machine learning course,USA,Phrase match,new,0.7300000254681311,0.5248666953600003,0.4773908321118905,0.5248666,1.1439686553593731e-07
ai with machine learning course,USA,Broad match,new,0.7300000254681314,1.6225615487600005,0.4773908601308501,1.6225615,9.39870512528529e-08
aiml course online,USA,Exact match,existing searches,0.730000025468124,0.7248201296290001,0.47739098226629106,0.72481996,1.71419008654361e-07
aiml course online,USA,Phrase match,existing searches,0.7300000254681313,0.9341815063490011,0.4773910293115713,0.9341813,2.3336545007524023e-07
aiml course online,USA,Broad match,existing searches,0.7300000254681315,1.7618139944700002,0.4773908816007375,1.7618139,1.1545693867631712e-07
