Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
360 learning,USA,Exact match,existing searches,0.9899999965667255,1.0230083582550005,0.3141940353065446,1.0230085,-1.0751190626656637e-07,0.11942059
360 learning,USA,Phrase match,existing searches,0.989999996566728,1.1149446041950006,0.3141940505870599,1.1149447,-9.22313909690331e-08,0.11942059
360 learning,USA,Broad match,existing searches,0.989999996566728,0.9807550958350008,0.3141939691260165,0.9807553,-2.3329707921071482e-07,0.049324453
alison,A,Phrase match,existing searches,15.60999992346031,10.562453980595,9.754860694557555,10.562454,-2.430378120976684e-07,5.1786585
alxafrica courses,USA,Phrase match,existing searches,0.6400000153411589,0.7369249519150007,0.1280193384926069,0.7369249,6.521150952565338e-08,0.036887586
certificate in design thinking,B,Phrase match,existing searches,10.839999705658618,21.14198313352,19.864985567296856,21.141983,1.0129343763765065e-07,23.440367
complex problem solving,USA,Exact match,existing searches,0.6699999883511653,0.905747135655,0.2220750055471203,0.90574753,-3.971895434773387e-07,0.036887586
complex problem solving,USA,Phrase match,existing searches,0.989999996566728,1.0898021515950005,0.3141939696415701,1.0898025,-3.519908151616846e-07,0.053586423
complex problem solving,USA,Broad match,existing searches,0.9899999965665708,1.1252294075550004,0.3141937148631974,1.1252297,-3.0874596390617626e-07,0.1401341
construction management certificate,USA,Exact match,existing searches,0.9899999965667268,0.9284794988350002,0.3141940297798244,0.92847955,-5.3433981683781446e-08,0.0073989034
construction management certificate,USA,Phrase match,existing searches,0.9899999965666644,0.9919252796350004,0.3141940040765287,0.99192536,-7.913727739783384e-08,0.007398963
construction management certificate,USA,Broad match,existing searches,0.989999996566728,1.0285286004350007,0.3141939337060273,1.0285287,-8.99031340484413e-08,0.093946576
course monitoring and evaluation,USA,Exact match,existing searches,0.989999996563729,0.7890586197550007,0.3141941070730396,0.7890585,1.1326620064089354e-07,0.007398963
course monitoring and evaluation,USA,Phrase match,existing searches,0.9899999965667274,0.8442747797950001,0.3141941037162037,0.8442747,8.010704233285537e-08,0.007399082
course monitoring and evaluation,USA,Broad match,existing searches,0.9899999965665588,0.9531275289550004,0.3141940491690813,0.9531277,-1.5325401436783181e-07,0.04932463
