Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
alison course certificate,B,Phrase match,existing searches,5.970000020447131,9.887301441003,8.591523404885447,9.8873,1.903344308828992e-06,5.9453216,0.9033322335091456
alison course certificate,B,Broad match,existing searches,14.089999972825204,31.072844942403,29.64217885334508,31.072845,-5.165813732332936e-07,24.262924,0.617937030044123
best bim certification,USA,Exact match,existing searches,0.7599999756108687,0.7886075081130001,0.1559338273306819,0.7886076,-8.923807415239794e-08,0.0,6.336020767315113
best problem solving courses,USA,Exact match,existing searches,0.7599999756108687,0.833259012343,0.1559338828340278,0.83325905,-3.3734728233092426e-08,0.0,6.336018512062143
best problem solving courses,USA,Broad match,existing searches,0.7599999756108687,0.949989694433,0.1559340537355206,0.94998956,1.3716676450226117e-07,0.0,6.336011567876469
bms system training,USA,Broad match,existing searches,0.7599999756108686,0.914644776193,0.1559339149869453,0.9146448,-1.5818107934606471e-09,0.0,6.33601720560177
capm,USA,Phrase match,existing searches,0.7599999756108688,0.880730499623,0.1559337872244709,0.8807306,-1.293442851713067e-07,0.0,6.336022396941317
carnegie mellon software architecture certification,USA,Broad match,existing,0.7599999756106474,0.9774159735830004,0.1559339112432176,0.97741604,-6.493018323006083e-08,0.0,6.336017357717724
certificate courses,B,Phrase match,existing searches,14.089999972825217,31.005793476003003,29.575770997899365,31.005795,-1.049143481424153e-06,23.78292,0.6193245128241546
cmu software architecture,USA,Exact match,existing,0.7599999756108687,1.047425432103,0.1559338997772554,1.0474255,-7.639614540977392e-08,0.0,6.336017823612718
cmu software architecture,USA,Broad match,existing,0.7599999756108687,1.4248397959930004,0.1559340371352733,1.4248397,6.096187243898045e-08,0.0,6.336012242388339
construction engineering,USA,Broad match,existing searches,0.7599999756108687,1.0189144322,0.1559338280282469,1.0189146,-1.481451539220302e-07,0.0,6.336020738971126
construction engineering and management courses,USA,Phrase match,existing searches,0.7599999756108687,0.7953352533130008,0.1559338770655948,0.7953353,-3.95031612976382e-08,0.0,6.336018746449301
construction project management,USA,Broad match,existing searches,0.7599999756108687,1.0949235767499998,0.155933997072418,1.0949235,8.050366195888614e-08,0.0,6.3360138702484985
course on systems thinking,USA,Phrase match,existing searches,0.5100000103314942,1.0248533103034916,0.2549316498802128,1.0248535,-1.5763779259714286e-07,0.0,2.6006971427144205
course on systems thinking,USA,Broad match,existing searches,0.5100000103314991,1.211702224803,0.2549319239378267,1.2117021,1.1641982133880905e-07,0.0,2.6006943469058923
course on systems thinking,A,Phrase match,existing searches,0.5100000103315935,1.202162449093,0.2549318716241278,1.2021624,6.410612241047886e-08,0.0,2.6006948805859804
course on systems thinking,A,Broad match,existing searches,0.5100000103315947,1.389011363593001,0.2549317880543658,1.3890114,-1.946363958893471e-08,0.0,2.600695733125617
cpim course online,USA,Broad match,existing searches,0.7599999756106585,0.9067055805899998,0.1559339388587376,0.9067056,-3.731466324818911e-08,0.0,6.336016235624606
development courses,USA,Broad match,existing searches,0.7599999756107366,0.9228949409030002,0.1559340219996493,0.9228949,4.5826248462610415e-08,0.0,6.33601285738772
devops course,USA,Phrase match,existing searches,0.7599999756108687,0.7701361616630003,0.1559339006919309,0.7701362,-1.5876825187888244e-08,0.0,6.336017786446968
embedded systems certificate,B,Exact match,existing searches,14.089999972825192,32.009970538103,31.144591443025483,32.00997,-1.0805493459997706e-06,23.702738,0.5881277973474478
embedded systems certificate,B,Phrase match,existing searches,14.089999972825208,32.867204591603,31.91020403799505,32.86721,-5.796580595074374e-06,23.821873,0.5740170117014283
embedded systems certificate,B,Broad match,existing searches,14.089999972825186,34.210882882003006,31.821500519637283,34.210888,-5.026932541341012e-06,24.202702,0.5756171037053764
engineering short courses,USA,Phrase match,existing searches,0.7599999756108687,0.9240561066730002,0.1559338508708456,0.9240562,-6.569791044519492e-08,0.0,6.336019810813588
free online construction courses with certificates,USA,Broad match,existing searches,0.7599999756108687,1.068028202523,0.1559340267074178,1.0680281,1.101386617463618e-07,0.0,6.336012666099709
freecodecamp full stack certification,USA,Broad match,existing searches,0.7599999756108688,1.1477658143800005,0.1559340945046647,1.1477659,-6.048267042757517e-08,0.0,6.336009911319131
grow google certificate,USA,Exact match,existing searches,0.7599999756108687,0.7605705332530001,0.1559339236987093,0.76057047,6.673459795880633e-08,0.0,6.33601685161923
grow google certificate,USA,Phrase match,existing searches,0.7599999756108687,0.8595085716229997,0.1559338545781693,0.8595086,-2.3859419995275744e-09,0.0,6.336019660174867
grow google certificate,USA,Broad match,existing searches,0.7599999756108687,1.953265758123,0.1559335904975727,1.9532661,-3.8567582816284585e-07,0.0,6.336030390511074
industrial engineering crash course,USA,Phrase match,existing searches,0.7599999756108687,0.806837465213,0.155933882640063,0.8068375,-3.3928693077278644e-08,0.0,6.336018519943461
industrial project management,USA,Broad match,existing searches,0.7599999756108687,1.0706143686000005,0.1559339472476137,1.0706143,3.0678857676491595e-08,0.0,6.33601589476373
it short courses,USA,Broad match,existing searches,0.7599999756108688,0.9194134696900004,0.1559339388786906,0.9194134,8.191457934181302e-08,0.0,6.336016234815617
learn software engineering,USA,Broad match,existing searches,0.7599999756108687,1.1319587586630002,0.1559338329542294,1.1319588,-8.361452663585568e-08,0.0,6.336020538814901
learn system design for free,USA,Phrase match,existing searches,0.7599999756108687,0.754190945913001,0.1559338214890202,0.75419104,-9.507973586231344e-08,0.0,6.33602100467792
learning management system portal,USA,Phrase match,existing searches,0.7599999756108687,0.9294408278729998,0.1559338288571916,0.92944086,-2.810691968058165e-08,0.0,6.3360207052888216
learning software engineering for beginners,USA,Exact match,existing searches,0.7599999756108687,0.831122607703,0.1559338874767121,0.83112264,-2.9092043996037376e-08,0.0,6.336018323417236
learning software engineering for beginners,USA,Broad match,existing searches,0.7599999756108687,1.1174789296930008,0.1559340583627395,1.117479,-3.7019950882566384e-08,0.0,6.336011379860375
learning tcsionhub,USA,Phrase match,existing searches,0.7599999756108687,0.9644854085730002,0.155933918266146,0.96448535,6.130203467069606e-08,0.0,6.33601707235897
learning to solve problems,USA,Broad match,existing searches,0.7599999756108687,1.0136446890329998,0.1559340891337077,1.0136446,1.1296030688612293e-07,0.0,6.336010129555161
learnvern,USA,Phrase match,existing searches,0.7599999756108687,1.135790053993,0.1559338609273566,1.1357902,-1.7485068903866368e-07,0.0,6.336019402190006
learnvern,USA,Broad match,existing searches,0.7599999756106834,1.003032783293,0.1559340155355841,1.0030326,2.181761176167641e-07,0.0,6.3360131200394
levels of problem solving,USA,Broad match,existing searches,0.7599999756108687,0.929199512333,0.1559340909424665,0.92919934,1.7437371047090977e-07,0.0,6.336010056060559
lj lms,USA,Exact match,existing searches,0.7599999756108687,1.0217967973230002,0.1559340105531332,1.0217966,2.1319366672045706e-07,0.0,6.336013322491163
lj lms,USA,Broad match,existing searches,0.7599999756108687,0.943955585513,0.1559340210293572,0.94395554,4.485595639369677e-08,0.0,6.336012896814363
lms learning program,USA,Exact match,existing,0.7599999756108687,1.0820534713029994,0.1559338457346095,1.0820535,-7.083414654829312e-08,0.0,6.336020019512947
lms learning program,USA,Broad match,existing,25.299999170280994,8.135407808193001,6.89142406261805,8.1354065,1.31405237624449e-06,4.2208467,4.772598322569398
lms programme,USA,Exact match,existing searches,0.7599999756108238,0.9671616902200006,0.0747839560357355,0.9671616,9.439862003191025e-08,0.0,13.211389456609588
managerial function,USA,Broad match,existing searches,0.7599999756108688,0.8812269778599998,0.155933937584426,0.881227,-3.8588974793363207e-08,0.0,6.336016287405076
micro master supply chain management,USA,Exact match,existing searches,0.7599999756108687,0.797914094103,0.1559338632947419,0.79791415,-5.32740142000776e-08,0.0,6.336019305996666
micro master supply chain management,USA,Broad match,existing searches,0.7599999756108691,0.8938545940930008,0.1559339521938919,0.89385456,3.5625135841321764e-08,0.0,6.336015693783146
mit model based systems engineering certification,USA,Exact match,existing searches,0.7599999756108687,0.5827034082529995,0.1559338834403011,0.5827034,-3.326132591574548e-09,0.0,6.336018487427608
mit model based systems engineering certification,USA,Broad match,existing searches,0.7599999756108687,0.754247224323,0.1559339523236408,0.7542472,3.575488471962984e-08,0.0,6.336015688511096
mit opencourseware physics,USA,Broad match,existing searches,0.7599999756108688,1.2110100921930005,0.1559338506997754,1.2110102,-1.2547362548964713e-07,0.0,6.336019817764641
nanodegree,USA,Broad match,existing searches,0.7599999756108687,0.7210488358929996,0.155934039731348,0.72104865,1.8276723667831618e-07,0.0,6.336012136902961
ocw,USA,Broad match,existing searches,0.7599999756108687,0.9480032229429995,0.1559340262419498,0.9480032,5.0068548973492e-08,0.0,6.336012685012906
online learning software,USA,Broad match,existing searches,0.7599999756108688,0.950199122793,0.1559340909784248,0.95019895,1.7440966870729826e-07,0.0,6.3360100545994795
pmbok,USA,Broad match,existing searches,0.7599999756108687,1.075552109463,0.155934098942065,1.0755519,2.419779536744216e-07,0.0,6.33600973101596
pmi free online courses,USA,Phrase match,existing searches,0.7599999756108687,0.549203250683,0.1559338608152174,0.5492033,-2.595121628701236e-08,0.0,6.336019406746528
pmm course,USA,Phrase match,existing,0.7599999756108687,0.7671650578130002,0.1559338499654049,0.7671651,-6.660335116759343e-08,0.0,6.336019847604126
pmm course,USA,Broad match,existing,0.7599999756108688,1.0187173418130004,0.1559339694108092,1.0187173,5.284205317757085e-08,0.0,6.336014994213585
short courses in mechanical engineering,USA,Broad match,existing searches,0.7599999756108688,1.0004911067900004,0.1559340002950968,1.000491,8.372634074937937e-08,0.0,6.336013739302475
