Location,Region,Opt_Conversions,Act_Conversions,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
"Alberta, Canada",USA,0.0,0.0,0.011051589803853753,0.005050400313048965,0.012495752951381361,0.011840711616497399
Australia,A,0.09019737889504967,0.013045642129844943,3.0924815621159887,0.4472791587375409,4.172355006067486,1.2488913162206445
Austria,B,0.0,0.0,0.14113567594106263,0.015538900358093972,0.15442233970818853,0.020103492884864165
Belgium,A,0.18039475779009934,0.02609128425968989,3.9042579721714357,0.5646899379061455,5.267598195160201,1.5767252867285637
Brazil,C,0.0,0.0,0.0,0.0,0.0,0.0
"British Columbia, Canada",USA,0.0,0.0,0.05157408575131752,0.023568534794228505,0.05831351377311302,0.05525665421032119
Canada,A,0.1932800976322493,0.02795494742109631,4.625837003331833,0.669055074944905,6.241147696575948,1.8681332605133807
Chile,B,0.08468140556463757,0.009323340214856384,1.9570813730494017,0.21547275163223642,2.141323110620214,0.2787684346701164
China,B,0.1129085407528501,0.012431120286475179,4.789203936933392,0.5272866854846555,5.240064727431197,0.6821785252263907
Colombia,B,0.18818090125475018,0.020718533810791962,4.6198411258041165,0.5086400050549427,5.054757919781371,0.6580543337645536
Denmark,A,0.012885339842149951,0.0018636631614064206,2.8218894254308395,0.4081422323480061,3.8072739430365807,1.1396133260513381
Egypt,B,4.360621934325698,0.4801002247305767,93.79877023043021,10.327153177989253,102.62908697006209,13.360781371280723
France,A,0.3865601952644986,0.05590989484219262,12.936881201518553,1.8711178140520464,17.454351775382314,5.224528672856363
Germany,A,0.45098689447524837,0.06522821064922472,13.3878680959938,1.9363460247012712,18.062820213767157,5.4066586564718735
Hong Kong,B,0.03763618025095003,0.004143706762158392,1.4866291199125263,0.16367641710525652,1.6265819782595858,0.21175679172056922
Hungary,B,0.0,0.0,1.147903497653976,0.126383056245831,1.2559683629599334,0.1635084087968952
India,C,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,A,0.0,0.0,0.6056109725810478,0.08759216858610178,0.817086188688216,0.2445745494265429
Israel,A,0.7086936913182473,0.10250147387735314,14.418695283365796,2.0854390776137848,19.45360521578965,5.822955761878754
Italy,A,0.09019737889504967,0.013045642129844943,2.0358836950596926,0.29445877950221444,2.746800378994428,0.822186783178591
Japan,A,0.15462407810579942,0.022363957936877045,3.9557993315400353,0.5721445905517711,5.337137445261326,1.5975401419989077
"Manitoba, Canada",USA,0.0,0.0,0.007367726535902503,0.0033669335420326435,0.008330501967587575,0.007893807744331599
Mexico,A,0.837547089739747,0.12113810549141735,37.870013796078716,5.4773060313734705,51.093964011801425,15.29371490988531
Netherlands,A,0.07731203905289971,0.011181978968438524,1.1596805857934958,0.16772968452657785,1.5646331272753071,0.46833424358274167
Norway,A,0.0,0.0,0.3865601952644986,0.055909894842192616,0.5215443757584357,0.15611141452758057
"Ontario, Canada",USA,0.014735453071805004,0.006733867084065287,0.22103179607707507,0.1010080062609793,0.24991505902762723,0.23681423232994797
Poland,B,0.00940904506273751,0.001035926690539598,0.6304060192034131,0.06940708826615308,0.6897531173632421,0.08979560155239327
Portugal,B,0.009409045062737507,0.001035926690539598,0.4986793883250879,0.0549041145985987,0.5456256003022661,0.07103234152652005
"Quebec, Canada",USA,0.0,0.0,0.08104499189492753,0.03703626896235908,0.09163552164346332,0.08683188518764759
Romania,B,0.07527236050190006,0.008287413524316785,2.0699899138022517,0.22790387191871161,2.264860982386765,0.29485122897800775
Saudi Arabia,B,0.047045225313687544,0.005179633452697991,3.114393915766115,0.342891734568607,3.40758629622736,0.44361707632600256
Singapore,B,0.1223175858155876,0.013467046977014778,1.4584019847243137,0.16056863703363772,1.595697510317948,0.20773609314359637
South Africa,B,0.3763618025095003,0.041437067621583924,10.161768667756508,1.118800825782766,11.118408458989574,1.4474514877102198
Spain,A,0.43810155463309836,0.0633645474878183,14.276956545102147,2.0649387828383143,19.26237227801156,5.765714909885308
Sweden,A,0.0,0.0,0.39944553510664854,0.05777355800359904,0.5389291882837169,0.1613151283451666
Switzerland,A,0.025770679684299903,0.003727326322812841,0.8633177694240468,0.12486543181423018,1.1647824391938397,0.3486488257782632
Taiwan,B,0.009409045062737507,0.001035926690539598,1.279630128532301,0.14088602991338534,1.4000958800209091,0.1822716688227684
Turkiye,B,0.3070171403971249,0.033802287912307084,16.0800580122184,1.770398714132173,17.59385190408628,2.2904579560155236
United Arab Emirates,B,0.06586331543916256,0.007251486833777187,2.2299436798687893,0.24551462565788476,2.4398729673893786,0.3176351875808538
United Kingdom,A,0.0,0.0,1.2241072850042454,0.17704800033360996,1.6515571899017132,0.49435281267067177
United States,USA,7.675771182368586,3.5077050334250277,160.31436169470257,73.26110694108829,181.26339231273803,171.76136270891126
