Location,Region,Opt_Conversions,Act_Conversions,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
"Alberta, Canada",USA,0.0,0.0,0.007803183599571001,0.010287608587418543,0.011476231409831531,0.019726724592494096
Australia,A,0.08888999651456257,0.0071254457299791355,3.047657023356431,0.2443009964564275,4.373882083387732,0.8745385035499726
Austria,B,0.0,0.0,0.16546243961230594,0.013742883023438448,0.16134609677130482,0.017600258732212163
Belgium,A,0.17777999302912514,0.01425089145995827,3.847666991987494,0.3084300080262397,5.522026130277013,1.1041048607318404
Brazil,C,0.0,0.0,0.0,0.0,0.0,0.0
"British Columbia, Canada",USA,0.0,0.0,0.03641485679799801,0.04800884007461986,0.05355574657921382,0.09205804809830578
Canada,A,0.19047856395977694,0.015268812278526719,4.558786964103994,0.3654335738660728,6.5425986164008165,1.3081638448935007
Chile,B,0.09927746376738357,0.008245729814063069,2.2944124959573093,0.19056797792501315,2.2373325418954266,0.2440569210866753
China,B,0.13236995168984478,0.010994306418750759,5.6146921175109155,0.4663418305953447,5.475010883772944,0.597235446313066
Colombia,B,0.22061658614974125,0.01832384403125126,5.416137189976148,0.44985037096721847,5.281395567647377,0.5761151358344114
Denmark,A,0.012698570930651793,0.0010179208185684477,2.780987033812743,0.22292465926649008,3.991167401091306,0.7980163844893501
Egypt,B,5.112237842554879,0.42460927581416985,109.96633736633852,9.133520057377192,107.23061591420917,11.697131953428201
France,A,0.38095712791955383,0.030537624557053437,12.749365214374402,1.0219925018427216,18.297406715505346,3.6584860731840525
Germany,A,0.4444499825728129,0.035627228649895676,13.193815196947217,1.0576197304926174,18.935264519332726,3.78602293828509
Hong Kong,B,0.04412331722994825,0.0036647688062502524,1.742871030582956,0.14475836784688498,1.6995122193244105,0.18538939197930143
Hungary,B,0.0,0.0,1.3457611755134218,0.11177544859063271,1.3122815870732791,0.14314877102199225
India,C,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,A,0.0,0.0,0.5968328337406344,0.047842278472717055,0.8565519079967643,0.17126379027853633
Israel,A,0.6984214011858487,0.05598564502126463,14.209700871399358,1.139053395978093,20.3932252137953,4.077535772801747
Italy,A,0.08888999651456257,0.0071254457299791355,2.0063742070429837,0.16083148933381478,2.8794723715635904,0.5757378481703986
Japan,A,0.15238285116782152,0.012215049822821372,3.898461275710101,0.3125016913005135,5.5949241650001404,1.1186805024576734
"Manitoba, Canada",USA,0.0,0.0,0.005202122399714001,0.006858405724945695,0.007650820939887688,0.013151149728329398
Mexico,A,0.8254071104923668,0.06616485320694912,37.32109996518563,2.9916692857726686,53.56183101281894,10.709452758055708
Netherlands,A,0.07619142558391076,0.006107524911410687,1.1428713837586615,0.0916128736711603,1.6402057812703996,0.32795193883123974
Norway,A,0.0,0.0,0.3809571279195539,0.030537624557053437,0.5467352604234665,0.10931731294374658
"Ontario, Canada",USA,0.010404244799428001,0.01371681144989139,0.15606367199142002,0.20575217174837085,0.22952462819663064,0.39453449184988193
Poland,B,0.011030829307487064,0.0009161922015625632,0.7390655636016333,0.06138487750469174,0.7206792322451615,0.07861448900388099
Portugal,B,0.011030829307487063,0.0009161922015625631,0.5846339532968143,0.04855818668281585,0.5700895419252769,0.0621875808538163
"Quebec, Canada",USA,0.0,0.0,0.05722334639685401,0.07544246297440264,0.08415903033876457,0.14466264701162337
Romania,B,0.08824663445989651,0.007329537612500506,2.4267824476471542,0.20156228434376391,2.3664094193124705,0.25813712807244504
Saudi Arabia,B,0.05515414653743532,0.004580961007812816,3.651204500778218,0.3032596187172084,3.560370535420126,0.388379042690815
Singapore,B,0.14340078099733183,0.011910498620313322,1.7097785426604948,0.1420097912421973,1.6672429999701497,0.181869340232859
South Africa,B,0.44123317229948256,0.03664768806250252,11.91329565208603,0.9894875776875682,11.616918967533946,1.2672186287192757
Spain,A,0.4317514116421611,0.03460930783132723,14.07001659116219,1.1278562669738403,20.1927556183067,4.037452758055707
Sweden,A,0.0,0.0,0.3936556988502057,0.031555545375621885,0.5649597691042488,0.11296122337520481
Switzerland,A,0.02539714186130359,0.0020358416371368954,0.8508042523536703,0.068200694844086,1.2210420816124086,0.2441419989077007
Taiwan,B,0.011030829307487063,0.0009161922015625631,1.5001927858182404,0.12460213941250858,1.4628712773931636,0.15957567917205692
Turkiye,B,0.3599359603033029,0.02989535153698644,18.85168728649539,1.5657724724704205,18.382698625477328,2.005256144890039
United Arab Emirates,B,0.07721580515240944,0.0064133454109379425,2.614306545874434,0.21713755177032748,2.549268328986616,0.2780840879689521
United Kingdom,A,0.0,0.0,1.2063642384119206,0.09670247776400255,1.7313283246743107,0.34617149098853084
United States,USA,5.4196231372460435,7.145155668305675,113.19298129537695,149.23205016909338,166.4742128310162,286.1558669387194
