Location,Region,Opt_Conversions,Act_Conversions,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
"Alberta, Canada",USA,0.0,0.0,0.008202867567622571,0.010323739373762367,0.011479921448721392,0.021292097480455765
Australia,A,0.08222811337965294,0.006185584534458096,2.819249601588101,0.2120771840385633,4.37212366977946,0.6611469142545057
Austria,B,0.0,0.0,0.2639665492601876,0.012354961187996808,0.1613591215613935,0.018541397153945666
Belgium,A,0.16445622675930588,0.012371169068916192,3.5593026220049775,0.2677474448486862,5.519806133096568,0.8346979792463135
Brazil,C,0.0,0.0,0.0,0.0,0.0,0.0
"British Columbia, Canada",USA,0.0,0.0,0.03828004864890533,0.04817745041089104,0.05357296676069983,0.09936312157546023
Canada,A,0.1762031000992563,0.013254824002410204,4.217127529042201,0.3172321211243509,6.5399683227117755,0.9889655925723648
Chile,B,0.15837992955611255,0.007412976712798084,3.660336149741268,0.17132212847355574,2.23751315231799,0.25710737386804655
China,B,0.2111732394081501,0.009883968950397448,8.9572649048957,0.41924501631269173,5.47545285831662,0.6291714100905563
Colombia,B,0.3519553990135834,0.016473281583995743,8.640505045783472,0.4044190628870955,5.281821912442948,0.6069217335058215
Denmark,A,0.011746873339950418,0.0008836549334940136,2.572565261449142,0.193520430435189,3.989562848673757,0.6032965592572365
Egypt,B,8.155686483642262,0.3817271175051414,175.43216863832066,8.211107205542678,107.23927218970212,12.32261254851229
France,A,0.3524062001985126,0.02650964800482041,11.793860833310221,0.8871895532279898,18.290050685244072,2.765797924631349
Germany,A,0.4111405668982647,0.03092792267229048,12.205001400208486,0.9181174759002803,18.92765205375358,2.862215182960131
Hong Kong,B,0.07039107980271668,0.0032946563167991494,2.780447652207309,0.1301389245135664,1.6996494137800118,0.19530271668822768
Hungary,B,0.0,0.0,2.146927933982859,0.10048701766237404,1.3123875220326673,0.1508033635187581
India,C,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,A,0.0,0.0,0.5521030469776698,0.041531781874218646,0.8562075519984776,0.12947460404150737
Israel,A,0.6460780336972731,0.04860102134217075,13.14475126740452,0.9888098705798013,20.38502661034673,3.0825974877116327
Italy,A,0.08222811337965294,0.006185584534458096,1.8560059877121664,0.13961747949205416,2.878314749271478,0.43525505188421626
Japan,A,0.140962480079405,0.010603859201928162,3.6062901153647786,0.2712820645826622,5.592674860926225,0.8457170944838885
"Manitoba, Canada",USA,0.0,0.0,0.0054685783784150475,0.0068824929158415775,0.007653280965814261,0.014194731653637176
Mexico,A,0.7635467670967774,0.057437570677110895,34.52406074611429,2.5970618495389064,53.54029777284097,8.096294920808301
Netherlands,A,0.07048124003970252,0.005301929600964082,1.0572186005955377,0.07952894401446123,1.6395463761672975,0.24793009284543963
Norway,A,0.0,0.0,0.3524062001985126,0.02650964800482041,0.5465154587224325,0.08264336428181321
"Ontario, Canada",USA,0.010937156756830095,0.013764985831683155,0.16405735135245142,0.20647478747524733,0.22959842897442784,0.4258419496091153
Poland,B,0.017597769950679173,0.0008236640791997873,1.1790505866955046,0.05518549330638575,0.7207374096408911,0.08281824062095731
Portugal,B,0.01759776995067917,0.0008236640791997872,0.932681807385996,0.04365419619758872,0.570135562850257,0.06551293661060802
"Quebec, Canada",USA,0.0,0.0,0.06015436216256552,0.07570742207425735,0.08418609062395688,0.15614204819000893
Romania,B,0.1407821596054334,0.006589312633598297,3.871509389149418,0.1812060974239532,2.366600449567105,0.2719404915912031
Saudi Arabia,B,0.08798884975339587,0.004118320395998937,5.824861853674806,0.2726328102151296,3.5606579491214165,0.409146830530401
Singapore,B,0.22877100935882924,0.010707633029597234,2.7276543423552715,0.127667932275967,1.667377589467733,0.19159443725743855
South Africa,B,0.7039107980271668,0.03294656316799149,19.005591546733505,0.8895572055357702,11.617856752420334,1.3349805950840878
Spain,A,0.3993936935583143,0.030044267738796464,13.015535660665066,0.9790896663113672,20.184637608815173,3.0522949208083014
Sweden,A,0.0,0.0,0.36415307353846305,0.027393302938314424,0.564732640679847,0.085398143091207
Switzerland,A,0.023493746679900836,0.0017673098669880273,0.787040513776678,0.05920488054409891,1.220551191146766,0.18457018022938285
Taiwan,B,0.01759776995067917,0.0008236640791997872,2.3932967132923673,0.11201831477117107,1.462989368823301,0.16810866752910736
Turkiye,B,0.5742152334906614,0.026876158904289058,30.074588845710704,1.4076419113524363,18.3841825832281,2.1124831824062094
United Arab Emirates,B,0.1231843896547542,0.0057656485543985106,4.170671478310964,0.19520838677034957,2.5494741206700176,0.2929540750323415
United Kingdom,A,0.0,0.0,1.11595296729529,0.08394721868193131,1.7306322859543695,0.26170398689240854
United States,USA,5.697219640416581,7.170249944652912,118.99079693593302,149.75616335579687,166.5277405351525,308.8631660514913
