Location,Region,Opt_Conversions,Act_Conversions,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
"Alabama, United States",USA,0.012796196036569292,0.0035995604927556283,0.00024327219561356766,6.843228892508343e-05,0.307108704877663,0.08638945182613508,1.0899435352755704,0.7752542372881355
"Alaska, United States",USA,0.0,0.0,2.1539725653284638e-05,6.059108915241763e-06,0.027191916577709748,0.007649066047105711,0.0965054171858578,0.068642302259887
Argentina,B,0.0,0.030385587143697178,0.0,0.0,0.0,1.4530327747588268,0.0,1.4050387238112871
Aruba,B,0.0,0.0,0.0,0.0,0.0,0.000732006435646764,0.0,0.0007078280724490111
Australia,A,0.023400200549508966,0.013716743670948557,0.0004067892954988312,0.00023845199457319625,0.8268070860826501,0.48465827637351566,2.319235760171104,1.090536917721988
Austria,B,0.0,0.0,0.0,0.0,0.0,0.000366003217823382,0.0,0.00035391403622450553
Bahrain,B,0.0,0.0018300160891169099,0.0,0.0,0.0,0.046848411881392896,0.0,0.04530099663673671
Belgium,A,0.0004875041781147701,0.0002857654931447616,3.070107890557217e-05,1.7996376948920474e-05,0.06240053479869057,0.03657798312252949,0.175036661144989,0.08230467303562172
Bolivia,B,0.0,0.015372135148582046,0.0,0.0,0.0,0.4183416779721257,0.0,0.40452374340460984
Bosnia and Herzegovina,B,0.0,0.0,0.0,0.0,0.0,0.005856051485174112,0.0,0.0056626245795920885
Brazil,B,0.0,0.030012263861517327,0.0,0.0,0.0,1.110453762876141,0.0,1.0737751859051499
Brazil,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"California, United States",USA,0.17594769550282777,0.0494939567753899,0.006156560408782944,0.0017318358952446897,7.772089567711274,2.18628305428745,27.58351894741665,19.619585098870054
Cambodia,B,0.0,0.008052070792114405,0.0,0.0,0.0,0.8791397292117635,0.0,0.8501015150112623
Canada,A,0.045830267784569535,0.026864814010539036,0.000777600764155195,0.0004558144849093763,1.5804885454480846,0.926451728775317,4.433350433062924,2.084623046730356
