Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
353,98.1490035925926,3.859210886320213,353.9151846973795,0.020914665623635788,0.11961655240582143,0.0041393615980550745,0.27732351658354637,339.77777777777777,15.141246973879877,-0.2915280066723898,-0.33539736538028597,0.05766550268022046,138.53618,4.69019036902179,332.0003703703703,14.271209981119625,0.11309487933822387,0.004785039854717199,0.4172771850990796,38.0,0.8077262236808042
