Budget,Spend Exact match,Clicks Exact match,Purch Exact match,Spend Phrase match,Clicks Phrase match,Purch Phrase match,Spend Broad match,Clicks Broad match,Purch Broad match
Actual,0.025149458780166473,0.010050135487270465,0.012228654462697965,0.049771251928545375,0.024084577609176813,0.02735662417138753,0.9250792892912884,0.9658652872938774,0.9604147250511822
353,0.18440302204543924,0.17854437613605448,0.17740206646152576,0.2785800313069629,0.27839287311690925,0.2788008969907898,0.5370169466475979,0.543062746747071,0.5437970264052019
