N_Estimators,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
5,38.273589185185195,3.3665463458887936,158.4811116137135,7.72078943369758,0.042688429271490975,0.005229630974447776,0.24150252856929952,155.55555555555554,16.02164964539931,-0.7387766821674098,-0.452311027830701,-0.6378386465440848,146.51674093548385,4.41812594675923,332.27645161290314,12.418868514147986,0.11787129925415225,0.004316898432589868,0.44094831344284835,37.774193548387096,0.726916713543388
10,61.09907288888889,5.242122367468738,172.59185215135298,1.9246851966020726,0.07613043020522828,0.00651422289170465,0.3540090226003749,201.22222222222223,11.11136751840901,-0.5829891349017051,-0.1971643573453461,-0.3541224141334267,146.51674093548385,4.41812594675923,332.27645161290314,12.418868514147986,0.11787129925415225,0.004316898432589868,0.44094831344284835,37.774193548387096,0.726916713543388
20,68.86794281481482,6.273131921166979,176.96554375370056,0.010723228330628519,0.087580941961234,0.008190738553239006,0.38916017973908384,218.1851851851852,10.44699510185705,-0.529965365219667,-0.11744717492944172,-0.2569782252726905,146.51674093548385,4.41812594675923,332.27645161290314,12.418868514147986,0.11787129925415225,0.004316898432589868,0.44094831344284835,37.774193548387096,0.726916713543388
30,58.37321229032257,4.900811745365011,176.95032216732398,0.014437392064537244,0.07471072336138186,0.006372233938077939,0.3298847471728531,262.83870967741933,12.017648024073752,-0.6015935659118556,-0.2518743419219139,-0.36616696486655526,146.51674093548385,4.41812594675923,332.27645161290314,12.418868514147986,0.11787129925415225,0.004316898432589868,0.44094831344284835,37.774193548387096,0.726916713543388
