Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.020035686262262792,0.08850320648130393,6.558774,28.971931,37.9700000254793,83.52000000000001
B,0.05302969133691493,0.043018014244493086,68.31715,55.419292,46.29999997340643,32.93
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.01377377549462782,0.0994511361493581,3.954195,28.550573,41.68000029185776,210.10999999999999
