Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg conv (opt),se conv (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in conv,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg conv (act),se conv (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
362,176.77247709677422,7.542780651237375,362.841935796471,0.03723549888552474,8.16981245037702,0.3254746315860763,0.10968146944288858,0.00444254687309163,0.4871886616654235,52.903225806451616,7.795001822743851,0.060300443683894686,0.016986687518540124,0.07211051241481656,0.07181819765812432,166.71923335483868,6.720390192276113,348.0196774193549,11.264539865597182,7.62030812660849,0.3146106166743991,0.10233215827323866,0.004290888837291988,0.4790511691496865,36.87096774193548,0.40624674816596545
