Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Conv,Act_Conv,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Conv_Region_B,Act_Conv_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Conv_Region_A,Act_Conv_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Conv_Region_USA,Act_Conv_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Conv_Origin_new,Act_Conv_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Conv_Origin_existing,Act_Conv_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Conv_Origin_existing searches,Act_Conv_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches
2025-12-01,362,81.49516,199.0724,274.5636899324735,322,362.91000000001185,355.41,3.55244950487519,8.96674651938892,0.04035712403250017,0.11505429100917805,217,31,,,8.211092948913574,6.799530982971191,0.9019166231155396,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.500189304351807,0.9238184690475464,-0.0006316378673718,44.37999535593292,19.52,33.045025,37.49358,1.3189797090478579,1.4965419316162267,0.009062122223097062,0.010282073183738367,44.87000118261694,35.54,5.0371037,15.518514,0.15570728550967722,0.47970940919602134,0.001825698867748077,0.005624688159905296,273.66000346146194,300.35,43.413033,146.0603,2.0777625103176547,6.990495178576673,0.02946930294165503,0.09914752966553439,20.320000331703643,0.0,3.4369748,0.0,0.15893945238541382,0.0,0.002229363326436953,0.0,342.58999966830817,355.41,78.05818,199.0724,3.3935099726142224,8.966746519388922,0.038127759573172965,0.11505429100917805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-02,362,187.477,183.62021,304.1267424134153,292,362.76999992568756,350.34000000000003,8.242766153653157,8.351230920661294,0.09667976333760764,0.11090027824197561,55,32,4.6318826707893574,0.5818181818181818,8.211092948913574,6.799530982971191,0.9019166231155396,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",5.297649383544922,0.9093672037124634,-0.0008921058255483,60.95999717604486,14.93,66.16931,21.806686,2.6411228172627954,0.8704055656245578,0.01814597875317085,0.005980169039179264,61.21999825652591,37.61,12.047567,15.554642,0.3724152446769744,0.4808261723416807,0.004366642757359084,0.005637782429732807,240.5900044931167,297.8,109.26016,146.25888,5.229228091713389,6.9999991826950545,0.0741671418270777,0.09928232677306353,3.5099999724416895,0.0,0.1507262,0.0,0.005724386595151088,0.0,7.45127751611737e-05,0.0,359.2599999532458,350.34000000000003,187.3263,183.62021,8.237041894241347,8.351230920661294,0.09660525234819667,0.11090027824197561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-03,362,167.88327,179.98857,254.2419902434376,276,362.9100000000001,359.4600000000001,6.999045878939102,8.307938857490688,0.07793492714612335,0.11570164487801803,36,36,0.7321005959455354,0.9444444444444444,8.211092948913574,6.799530982971191,0.9019166231155396,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",5.3039870262146,0.9092801213264464,-0.0011108909359007,56.200000503320005,5.359999999999999,65.12844,2.957635,2.599576861836778,0.11805286934273979,0.01786053499435996,0.0008110886948696791,57.26999946375899,38.870000000000005,30.58789,16.690384,0.9455350722724919,0.5159343142381853,0.01108658663731375,0.006049432370834656,249.4400000329211,315.23,72.16693,160.34055,3.4539339448298323,7.673951673909764,0.048987805514449645,0.1088411238123137,13.159999875838416,0.0,8.21998,0.0,0.30123820408775037,0.0,0.00251740016874931,0.0,349.75000012416166,359.4600000000001,159.6633,179.98857,6.697807554500187,8.307938857490688,0.07541752593582209,0.11570164487801803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-04,362,138.05377,195.25656,212.0038796696112,308,362.91000000000025,370.06000000000006,6.607300655680091,9.020655101941884,0.09371260848241231,0.1199769596940623,138,35,0.5611088099631698,0.8768115942028986,8.211092948913574,6.799530982971191,0.9019166231155396,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",5.173316955566406,0.9128506779670716,-0.0011101836970011,0.0,26.36,0.0,25.405624,0.0,1.0140558780951456,0.0,0.006967126366926386,0.0,25.39,0.0,7.2293034,0.0,0.22347273084389455,0.0,0.0026202621819446724,362.91000000000025,318.31000000000006,138.05377,162.62163,6.607300655680091,7.783126493002843,0.09371260848241231,0.11038957114519124,9.410000296990624,0.0,1.3751246,0.0,0.06581392426610926,0.0,0.0009334514711600025,0.0,353.4999997030097,370.06000000000006,136.67867,195.25656,6.541486851227311,9.020655101941884,0.09277915871058766,0.1199769596940623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05,362,193.54967,179.47752,240.36392501224086,303,362.77999671453404,326.77000000000004,9.110980181820516,8.118514730863478,0.1256714205473933,0.10579013730997384,72,38,10.678132034180468,0.2916666666666667,8.211092948913574,6.799530982971191,0.9019166231155396,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",5.115586280822754,0.9207181930541992,-0.0002608555340006,10.000000275376292,28.03,11.192756,28.265219,0.4467545722403779,1.128195418941404,0.003069451720597207,0.007751328324349709,9.939999505853832,35.6,3.7430038,14.559128,0.11570399652602958,0.4500527765762604,0.0013566523541916795,0.005276958248502062,342.8399969333038,263.14,178.61388,136.65318,8.548521613054108,6.540266535345814,0.12124531647260442,0.09276185073712206,11.699999682298474,0.0,5.9778876,0.0,0.28610371111457,0.0,0.004057863636339276,0.0,351.07999703223544,326.77000000000004,187.57176,179.47752,8.824876356598011,8.118514730863478,0.12161355529263938,0.10579013730997384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-06,362,145.8125,215.06241,227.39748233901423,309,362.9099999999997,443.0,6.95614111016147,9.771654608451454,0.09809622273860542,0.13247776950383205,45,36,0.6444053313008727,0.5111111111111111,8.211092948913574,6.799530982971191,0.9019166231155396,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",5.098094940185547,0.9181398153305054,-0.0012888312870519,3.4799999809509092,17.62,1.8075869,14.74439,0.072149141616994,0.5885166813479049,0.0004957046231565758,0.004043436043876753,3.4799999809509097,56.529999999999994,0.47980225,23.846123,0.014831680720260011,0.7371330721660887,0.0001739044040819578,0.008643031768411689,355.9500000380979,368.84999999999997,143.52513,176.47191,6.869160287824216,8.44600485493746,0.09742661371136689,0.11979130169154362,2.319999987300601,0.0,0.17576075,0.0,0.008411968375458104,0.0,0.00011930855579548294,0.0,360.59000001269925,443.0,145.63673,215.06241,6.947729621039331,9.771654608451454,0.0979769209801514,0.13247776950383205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-07,362,328.9427,169.4306,400.5713144038436,304,362.9099999999994,355.98,13.74722854165529,7.773000724899148,0.15959946146582032,0.10496668801997541,75,34,0.4011233945527247,0.8,8.211092948913574,6.799530982971191,0.9019166231155396,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",5.373586177825928,0.914178431034088,-0.000165138486966,68.85000190650973,14.9,103.14316,14.723021,4.116919482883784,0.5876637466499752,0.028285520452376207,0.004037575909389515,70.2100028156662,34.54,69.41906,12.922808,2.1458868279865957,0.3994707348176132,0.02516094953005363,0.00468387375624554,223.8499952778234,306.54,156.38046,141.78477,7.48442223078491,6.78586624343156,0.1061529914833905,0.09624523835434036,1.1700000301725642,0.0,0.08788037,0.0,0.004205984187729052,0.0,5.965427789774147e-05,0.0,361.73999996982684,355.98,328.85483,169.4306,13.74302279709422,7.773000724899148,0.15953981058659333,0.10496668801997541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-08,362,180.47952,160.66959,241.5071513147719,310,362.9099999999999,355.0,8.323207877889816,7.376077446654863,0.11126035847308241,0.09913738625257305,53,35,9.614894887573238,0.7358490566037735,8.211092948913574,6.799530982971191,0.9019166231155396,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",5.268890380859375,0.911776602268219,0.0001305398011295,13.360000450391107,16.560000000000002,20.989977,15.893717,0.837806916877184,0.6343916410369675,0.005756198240212414,0.004358622463220564,15.480000114434905,30.819999999999993,8.7220125,11.053393,0.2696154607442609,0.34168329785782936,0.0031612948603974,0.004006304573260948,334.0699994351739,307.62,150.76755,133.72247,7.215785500268371,6.400002507760066,0.10234286537247259,0.09077245921609155,14.600000136045892,0.0,7.215049,0.0,0.34531466000903116,0.0,0.004897663845347264,0.0,348.30999986395403,355.0,173.2645,160.66959,7.977893537382998,7.376077446654863,0.10636269915929611,0.09913738625257305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-09,362,200.84286,191.59938,289.2827508640926,323,362.91,362.77,8.822750327017737,8.740582725580547,0.10401675688454823,0.116202907679265,58,36,0.502393960579278,0.39655172413793105,8.211092948913574,6.799530982971191,0.9019166231155396,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",5.999486923217773,0.903060793876648,-0.0003938499463909,52.31999846438532,22.08,68.59401,22.794344,2.737903707644917,0.9098275396931834,0.018810917153274116,0.006251019867918348,52.320000678374115,37.0,14.433796,14.651043,0.446178449821368,0.4528940635193638,0.005231530997320205,0.005310272902585148,258.2700008572405,303.69,117.81506,154.15399,5.638668169551452,7.377861122368,0.0799743087339539,0.1046416149087615,6.1000001194713604,0.0,1.7391636,0.0,0.08323695619364449,0.0,0.0011805656641849633,0.0,356.8099998805288,362.77,199.1037,191.59938,8.739513245305368,8.740582725580548,0.10283618944010717,0.116202907679265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-10,362,168.38748,159.8479,280.5436723432899,285,362.90999999999985,347.52,8.059082197645276,7.295114609914451,0.11430350366548804,0.0974837003193823,15,38,0.6400287617388623,0.4666666666666667,8.211092948913574,6.799530982971191,0.9019166231155396,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.70161771774292,0.9126071333885192,-0.0002983836553425,0.0,18.4,0.0,17.137413,0.0,0.68403322460673,0.0,0.004699687677925054,0.0,34.55,0.0,12.927054,0.0,0.39960197998746894,0.0,0.004685412631945663,362.90999999999985,294.57,168.38748,129.78343,8.059082197645276,6.211479405320252,0.11430350366548804,0.08809860000951159,79.30999752244583,0.0,18.32488,0.0,0.8770349443618843,0.0,0.012439154300587788,0.0,283.6000024775541,347.52,150.06262,159.8479,7.18204679685166,7.295114609914451,0.10186434289124172,0.0974837003193823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
