Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
13 free training courses on machine learning and artificial intelligence,USA,Broad match,new,0.41746612724952925,1.00300968552,0.19206071758634513,1.0030093,3.662145799943062e-07
a course in machine learning by daume,USA,Broad match,new,0.4874661420476656,1.0225207986199998,0.2956474603974961,1.0225204,3.756845139424314e-07
a first course in machine learning by simon rogers,USA,Broad match,new,0.4874661420476656,1.0225207986199998,0.2956474603974961,1.0225204,3.756845139424314e-07
a1wizard,USA,Broad match,existing searches,0.4874661420476656,0.7234761858199996,0.2956474566673202,0.7234759,3.123496932211367e-07
adversarial machine learning course,USA,Broad match,new,0.48746614204759453,0.6454435107099997,0.2956474539625632,0.64544326,2.5004029147179807e-07
ai certificate programs,USA,Broad match,existing,0.48746614204766203,0.9066105096199997,0.2956475226738937,0.9066101,4.379609115368055e-07
ai courses online,USA,Broad match,existing,1.027466084268624,1.6531933078899999,0.6357049474850316,1.6531934,-4.671662856559067e-08
ai for biotechnology,USA,Broad match,existing searches,0.4874661420476585,0.9100381608199997,0.19697092725753018,0.9100378,3.452491683653136e-07
ai machine learning course,USA,Broad match,new,0.48746614204760874,0.7378909681099999,0.29564751126948474,0.7378906,3.6695185778867767e-07
ai machine learning course free,USA,Phrase match,new,0.4874661420476263,0.6180380767100002,0.29564740116526145,0.6180377,3.760569240451872e-07
ai machine learning course free,USA,Broad match,new,1.0274660842693928,1.23885842308,0.6676435683627453,1.2388583,8.09092846054682e-08
ai masters,USA,Broad match,existing,1.0274660842694274,1.0958975488799996,0.6676434511798806,1.0958977,-1.2568054730266454e-07
ai ml bootcamp,USA,Broad match,existing searches,0.48746614204759453,0.9073484529099998,0.2956474412522849,0.9073481,3.5653930274825996e-07
ai online master degree,USA,Broad match,existing searches,1.0274660842694154,1.5271302620899998,0.8287017504704319,1.5271302,1.592758525070792e-08
ai training,USA,Exact match,existing searches,0.887466109922693,1.0829113327100002,0.5651411019398891,1.0829114,-3.9474753243951e-08
ai training,USA,Phrase match,existing searches,0.7174661162217166,1.0979420597100003,0.3747162277245266,1.097942,6.504294702835978e-08
ai training,USA,Broad match,existing searches,1.0274660842693422,1.63199628218,0.7467122159797437,1.6319964,-1.1102373531635124e-07
ai training courses,USA,Phrase match,existing,0.8874661099226095,1.1254695384099993,0.4860722748830828,1.1254696,-2.6981541223491945e-08
ai training courses,USA,Broad match,existing,0.48746614204763716,1.09710300561,0.2956475674729455,1.0971029,1.2513209468600905e-07
aiml training,USA,Broad match,existing searches,0.48746614204763716,0.7454376257099998,0.2956475353875053,0.74543715,4.804768455324293e-07
alphago,USA,Broad match,existing searches,0.48746614204766736,1.1412483491199998,0.2956475056904344,1.1412482,1.2295422835428838e-07
analytics vidhya machine learning course,USA,Broad match,new,0.48746614204763716,1.4177491198199996,0.19697089296758263,1.4177489,1.9174993126647166e-07
analytics vidhya machine learning free course,USA,Broad match,new,0.48746614204762295,1.1482975200199999,0.19697091136216294,1.1482973,2.1014451156986524e-07
analyticsvidhya review,USA,Broad match,existing searches,1.0274660842694272,1.4732846643899997,0.8287016179536899,1.4732846,6.222477755279954e-08
andrew ng machine learning course in python,USA,Broad match,new,0.4874661420476638,1.3992074086099995,0.2956471993357075,1.3992075,-6.419120901490771e-08
andrew ng machine learning course python,USA,Broad match,new,0.48746614204766026,1.3030191437099998,0.2956472412441795,1.3030192,-2.2282736988898932e-08
andrew ng python machine learning course,USA,Broad match,new,0.4874661420476638,1.3992074086099997,0.2956471993357077,1.3992075,-6.419120879286311e-08
andrew ngs machine learning course in python,USA,Broad match,new,0.4874661420476656,1.3992074086099995,0.2956471993357075,1.3992075,-6.419120901490771e-08
andrew ngs machine learning course python,USA,Broad match,new,0.4874661420476638,1.3992074086099995,0.2956471993357075,1.3992075,-6.419120901490771e-08
anomaly detection machine learning course,USA,Broad match,new,0.48746614204766203,0.9289708574099999,0.2956474263949852,0.9289705,3.4168200302442386e-07
app you learn ai,USA,Broad match,existing searches,1.0274660842694272,1.2915571888799993,0.5689669808264104,1.2915572,-3.922429936409344e-09
applied ai machine learning course download,USA,Broad match,new,0.4874661420476638,1.1291489884099999,0.2956475898466149,1.1291488,1.475057640476507e-07
applied ai machine learning online course,USA,Broad match,new,1.0274660842694274,1.3312615323899997,0.6676435042260898,1.3312614,1.3598191861419195e-07
applied machine learning course download,USA,Broad match,new,0.48746614204766203,0.8899319749099996,0.2956475596649435,0.8899315,4.7495196131563944e-07
applied machine learning in python course central,USA,Broad match,new,0.4874661420476656,0.8648470443099996,0.2956474226326009,0.8648467,3.379196187314193e-07
apps to learn data analysis,USA,Broad match,existing searches,0.4874661420476656,0.5320175915199999,0.2956474899489169,0.53201723,3.6053245111578036e-07
aprendizaje no supervisado,USA,Exact match,existing searches,0.9574660963494779,1.1363725734199996,0.8244952631439681,1.1363727,-1.1201243443892395e-07
aprendizaje no supervisado,USA,Phrase match,existing searches,0.9574660963494848,1.64409453372,0.8244953821086718,1.6440946,-5.265237557061653e-08
