Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
ai generator course,USA,Phrase match,new,10.170000477006338,9.595754230890002,7.929595912370409,9.595755,-3.925230842583005e-07,6.748989,1.6672981531736162
artificial intelligence short course online,USA,Broad match,existing,10.170000477006338,10.935845913090002,9.294389666713965,10.935845,5.380289671563787e-07,9.091308,1.4224710921532229
best courses to learn generative ai,USA,Broad match,new,10.170000477006305,10.649130623970002,9.003762882385224,10.64913,7.564162913809014e-07,8.800433,1.4683861395298945
best online generative ai courses,USA,Broad match,new,10.170000477006322,10.61352380279,9.003762922319725,10.6135235,3.195136333289384e-07,8.800431,1.4683861330171462
coursera courses on generative ai,USA,Broad match,new,10.170000477006337,10.541641886390002,9.003762896216662,10.541641,6.510384391589241e-07,9.091308,1.468386137274188
cursos inteligencia artificial,USA,Broad match,existing searches,17.919999935281176,13.60963218587,13.367813847237416,13.609632,6.474788865062919e-07,13.334299,1.7426933215919869
generative ai course for developers,USA,Broad match,new,10.170000477006337,10.43322711059,8.553232241357822,10.433228,-4.284725001468815e-07,9.091307,1.5457315137755934
google ai courses generative ai,USA,Broad match,new,10.170000477006338,10.613523802790002,9.003762922319726,10.6135235,3.195136351052952e-07,8.910284,1.4683861330171484
intellipaat generative ai course,USA,Broad match,new,10.170000477006331,10.36393860719,9.232688344929564,10.363937,1.2292603130958923e-06,8.627101,1.4319773533099902
mini course generator with ai assistant,USA,Broad match,new,10.17000047700634,10.49415707537,9.243850945914437,10.494157,2.379066224023063e-07,9.487261,1.4302481398135927
mit ai certificate,USA,Exact match,existing,0.7200000065531102,1.6395089805800018,0.873527544804245,1.6395092,-2.2046980285850282e-07,0.12243366,1.0715174513801946
mit ai certificate,USA,Phrase match,existing,0.7200000065527917,1.7847309331800003,0.8735277871991656,1.7847309,2.1925117721366405e-08,0.12243366,1.0715171540447173
mit ai certificate,USA,Broad match,existing,2.4800000363903245,3.76863070189,2.4484662598276223,3.7686307,-4.1136733130997534e-08,0.7474978,1.3167426891699945
mit certificate in ai,USA,Exact match,existing searches,0.7200000065527945,1.4076703961800003,0.8735275443504715,1.4076706,-2.209235763217521e-07,0.12243366,1.0715174519363484
mit certificate in ai,USA,Phrase match,existing searches,0.7200000065527917,1.5528923487800004,0.8735277867453934,1.5528923,2.147134559038477e-08,0.12243366,1.0715171546013391
mit certificate in ai,USA,Broad match,existing searches,2.4800000363903214,3.536792117490001,2.4484662593738507,3.5367923,-1.607997943686712e-07,0.74749756,1.3167426894140233
mit certification,USA,Exact match,existing searches,0.720000006552997,1.336446510980001,0.8735278121923118,1.3364465,-1.268638083473661e-08,0.12243366,1.071517123387058
mit certification,USA,Phrase match,existing searches,0.7200000065527945,1.5316426443799998,0.8735277938589121,1.5316426,8.818950902877989e-08,0.12243366,1.0715171458755106
mit certification,USA,Broad match,existing searches,0.7200000065531109,2.0632164693799986,0.9961405015913024,2.0632164,2.1549798390196884e-08,0.1224339,0.9396264954831314
mit certifications,USA,Exact match,existing searches,0.720000006552997,1.3364465109800014,0.8735278121923122,1.3364465,-1.26863803906474e-08,0.12243366,1.0715171233870573
mit certifications,USA,Phrase match,existing searches,0.7200000065527945,1.5316426443800002,0.8735277938589125,1.5316426,8.81895094728691e-08,0.1224336,1.07151714587551
mit certifications,USA,Broad match,existing searches,0.7200000065531102,2.06321646938,0.9961405015913036,2.0632164,2.154979972246452e-08,0.12243378,0.9396264954831294
mit course certificate,USA,Exact match,existing searches,0.7200000065531104,1.1537688553800018,0.8735277832021149,1.1537689,-4.1676577744453886e-08,0.12243366,1.0715171589481933
mit course certificate,USA,Phrase match,existing searches,0.7200000065531105,1.3489649887800004,0.873527764868715,1.348965,-6.000997765376327e-08,0.1224339,1.0715171814369493
mit course certificate,USA,Broad match,existing searches,2.4800000363903214,3.2866170810900006,2.4484664606294904,3.2866173,-1.979627337611589e-07,0.7474983,1.3167425811822397
mit courses with certificate,USA,Exact match,existing searches,0.7200000065527945,1.7876150633802903,0.8735276486387742,1.7876152,-1.1663527366145845e-07,0.12243366,1.0715173240105336
mit courses with certificate,USA,Phrase match,existing searches,0.7200000065531105,1.9328370159800004,0.8735277718241166,1.932837,6.550068709643142e-09,0.1224339,1.0715171729050714
mit courses with certificate,USA,Broad match,existing searches,0.7200000065530495,2.418163164580001,0.996140225851669,2.4181635,-3.7339912450917723e-07,0.1224339,0.9396267555792293
mit data analytics certificate,USA,Exact match,existing searches,0.720000006552997,1.5682850953800005,0.873527812646083,1.5682851,-1.2232609591933397e-08,0.12243366,1.0715171228304374
mit data analytics certificate,USA,Phrase match,existing searches,0.7200000065527945,1.76348122878,0.8735277943126842,1.7634811,8.86432811597615e-08,0.1224339,1.0715171453188888
mit data analytics certificate,USA,Broad match,existing searches,0.7200000065531102,2.295055053779999,0.9961405020450748,2.2950552,-9.720571858551352e-08,0.122433424,0.9396264950551021
mit electrical engineering courses online,B,Exact match,existing searches,0.7196638809544892,1.313876337199999,6.595213530857792e-08,1.3138763,6.595213530857792e-08,0.1511563,0.0
