Day,x_max,alpha,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,N_Opt,N_Obs,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias
2025-12-02,60.0,1.0,378.09854,200.57773,586.6248579589262,292,347.94830087808094,350.34000000000003,64,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-02,90.0,0.0,377.82242,200.57773,580.4085880011851,292,347.9658808233459,350.34000000000003,61,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-02,90.0,0.5,380.89194,200.57773,586.6248578513112,292,348.01999999996883,350.34000000000003,64,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-02,90.0,1.0,378.09854,200.57773,586.6248579589267,292,348.01999999998145,350.34000000000003,64,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,,0.0,437.3056,202.77689,578.2851359181994,276,348.0199257546851,359.4600000000001,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,,0.5,438.08337,202.77689,580.362749160314,276,348.0199883865164,359.4600000000001,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,,1.0,437.1156,202.77689,580.3627611786512,276,347.8359224671167,359.4600000000001,29,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,30.0,0.0,437.35345,202.77689,578.2851768370023,276,348.01997057579325,359.4600000000001,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,30.0,0.5,437.1156,202.77689,580.3627611786512,276,347.83592246711675,359.4600000000001,29,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,30.0,1.0,437.40628,202.77689,580.3627580451684,276,348.01999737936717,359.4600000000001,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,60.0,0.0,437.30557,202.77689,578.2851746192202,276,347.83589344826174,359.4600000000001,29,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,60.0,0.5,437.1156,202.77689,580.3627612315775,276,348.01999241582575,359.4600000000001,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,60.0,1.0,438.08337,202.77689,580.3627012243651,276,348.0199461840934,359.4600000000001,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,90.0,0.0,437.30557,202.77689,578.2851465350925,276,348.0199456184848,359.4600000000001,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,90.0,0.5,437.06772,202.77689,580.3627608966027,276,348.0199944127424,359.4600000000001,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,90.0,1.0,437.40628,202.77689,580.3627608845161,276,347.84347241361525,359.4600000000001,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,,0.0,317.1649,222.36336,391.13071580568345,308,348.01999943947453,370.06000000000006,38,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,,0.5,313.30118,222.36336,394.0293946069387,308,348.00274118250877,370.06000000000006,36,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,,1.0,313.90424,222.36336,394.0293957518317,308,348.00274118250854,370.06000000000006,36,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,30.0,0.0,317.1649,222.36336,391.13071567976306,308,347.88059552421606,370.06000000000006,37,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,30.0,0.5,310.17203,222.36336,394.02939531662037,308,348.01998679675614,370.06000000000006,37,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,30.0,1.0,313.44424,222.36336,394.0293957335298,308,348.019999999997,370.06000000000006,36,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,60.0,0.0,317.16492,222.36336,391.130715876711,308,348.01999999999697,370.06000000000006,38,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,60.0,0.5,310.30792,222.36336,394.0293946371593,308,348.00274118251235,370.06000000000006,36,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,60.0,1.0,311.3902,222.36336,394.02939503130267,308,348.0027411825124,370.06000000000006,36,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,90.0,0.0,317.1649,222.36336,391.13071567976306,308,347.88059552421595,370.06000000000006,37,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,90.0,0.5,310.451,222.36336,394.02939578742837,308,348.0027411825125,370.06000000000006,36,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,90.0,1.0,310.30792,222.36336,394.02939528380494,308,348.01994455435965,370.06000000000006,37,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,,0.0,370.70282,192.39749,482.6095320942783,303,347.92113876046375,326.77000000000004,32,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,,0.5,384.77448,192.39749,490.680087512283,303,347.923602050314,326.77000000000004,31,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,,1.0,387.78683,192.39749,490.6800874728634,303,347.923602050314,326.77000000000004,31,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,30.0,0.0,368.53113,192.39749,482.6095319719979,303,347.9211387604637,326.77000000000004,32,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,30.0,0.5,389.1594,192.39749,490.6800875327199,303,347.923602050314,326.77000000000004,31,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,30.0,1.0,384.77448,192.39749,490.680087512283,303,347.923602050314,326.77000000000004,31,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,60.0,0.0,368.06693,192.39749,482.6095320738415,303,347.92113876046375,326.77000000000004,32,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,60.0,0.5,387.41034,192.39749,490.6800875327199,303,347.923602050314,326.77000000000004,31,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,60.0,1.0,387.41034,192.39749,490.6800875327199,303,347.923602050314,326.77000000000004,31,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,90.0,0.0,368.2541,192.39749,482.60953192464234,303,347.92113876046375,326.77000000000004,32,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,90.0,0.5,387.41034,192.39749,490.6800875327199,303,347.923602050314,326.77000000000004,31,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,90.0,1.0,386.52353,192.39749,490.680087512283,303,347.923602050314,326.77000000000004,31,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,,0.0,386.5227,220.87614,573.3857598844181,309,347.97739651013626,443.0,35,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,,0.5,383.69797,220.87614,575.0953953627753,309,348.0199846776784,443.0,34,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,,1.0,383.69797,220.87614,575.0954121774588,309,347.8021168374064,443.0,33,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,30.0,0.0,386.57062,220.87614,573.3857598844181,309,348.0200000000003,443.0,35,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,30.0,0.5,383.74585,220.87614,575.0954120517084,309,347.8021168374065,443.0,33,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,30.0,1.0,383.74585,220.87614,575.0954121583691,309,348.0199992257403,443.0,34,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,60.0,0.0,386.5227,220.87614,573.3857601142126,309,348.019999999981,443.0,35,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,60.0,0.5,383.69797,220.87614,575.0954127324055,309,348.01999999999794,443.0,34,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,60.0,1.0,383.74585,220.87614,575.0954120850587,309,348.0199999999967,443.0,34,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,90.0,0.0,386.57062,220.87614,573.3857613539743,309,348.019999999997,443.0,35,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,90.0,0.5,383.74585,220.87614,575.0954120517084,309,347.80211683740646,443.0,33,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,90.0,1.0,383.74585,220.87614,575.0954118345622,309,348.0199999999993,443.0,34,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,,0.0,421.80237,189.07526,502.2368531366601,304,348.01999999999987,355.98,30,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,,0.5,425.18564,189.07526,502.87809153599034,304,348.0199999999998,355.98,29,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,,1.0,425.18564,189.07526,502.87809152088727,304,347.8510036658738,355.98,29,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,30.0,0.0,421.80237,189.07526,502.23685344072254,304,348.019999999998,355.98,30,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,30.0,0.5,425.18564,189.07526,502.8780915359894,304,347.8510036658735,355.98,29,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,30.0,1.0,425.1856,189.07526,502.8780918170059,304,348.0199974143759,355.98,30,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,60.0,0.0,421.80237,189.07526,502.236853323551,304,347.85100366587375,355.98,29,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,60.0,0.5,425.18567,189.07526,502.8780914580016,304,348.0199999999945,355.98,29,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,60.0,1.0,425.18564,189.07526,502.8780917018598,304,348.01999999999447,355.98,30,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,90.0,0.0,421.80237,189.07526,502.236853323551,304,348.0199999999984,355.98,29,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,90.0,0.5,425.1856,189.07526,502.8780914411972,304,348.02000000000004,355.98,30,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,90.0,1.0,425.18567,189.07526,502.8780917408498,304,347.8510036658738,355.98,29,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,,0.0,313.66266,193.11932,537.8450471789102,310,347.94644240865796,355.0,37,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,,0.5,305.36285,193.11932,546.1064517166806,310,347.9525616280462,355.0,38,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,,1.0,314.0921,193.11932,546.1064517166806,310,347.95256162804645,355.0,38,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,30.0,0.0,313.66266,193.11932,537.8450471789102,310,347.946442408658,355.0,37,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,30.0,0.5,314.0921,193.11932,546.1064511870626,310,348.02000000000095,355.0,39,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,30.0,1.0,314.0921,193.11932,546.1064517166808,310,348.01999999999975,355.0,38,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,60.0,0.0,313.84265,193.11932,537.8450472831727,310,348.0200000000009,355.0,38,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,60.0,0.5,314.0921,193.11932,546.1064517166806,310,348.01999999999856,355.0,38,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,60.0,1.0,305.36285,193.11932,546.106451956674,310,348.02000000000106,355.0,39,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,90.0,0.0,313.84265,193.11932,537.8450472831726,310,348.0200000000007,355.0,38,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,90.0,0.5,314.0921,193.11932,546.1064517166806,310,347.9525616280465,355.0,38,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,90.0,1.0,314.0921,193.11932,546.1064517166809,310,348.02000000000055,355.0,38,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,,0.0,398.18924,207.37494,548.3930552985337,323,348.0199999999985,362.77,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,,0.5,397.41714,207.37494,550.3763590083896,323,347.9456731893963,362.77,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,,1.0,397.41714,207.37494,550.3763590083896,323,348.0199999999986,362.77,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,30.0,0.0,397.2596,207.37494,548.3930505340205,323,347.9456731893964,362.77,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,30.0,0.5,397.41714,207.37494,550.3763590083896,323,347.94567318939636,362.77,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,30.0,1.0,397.41714,207.37494,550.3763590083896,323,347.94567318939636,362.77,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,60.0,0.0,398.91537,207.37494,548.3930502431677,323,348.0199998164632,362.77,31,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,60.0,0.5,397.41714,207.37494,550.3763590083896,323,347.9456731893964,362.77,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,60.0,1.0,397.41714,207.37494,550.3763590083896,323,347.9456731893965,362.77,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,90.0,0.0,395.81528,207.37494,548.3930551543327,323,348.0199999999967,362.77,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,90.0,0.5,397.41714,207.37494,550.3763590083896,323,347.94567318939636,362.77,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,90.0,1.0,397.41714,207.37494,550.3763590083896,323,347.94567318939636,362.77,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,,0.0,376.86313,174.3934,619.7306977466724,285,348.02,347.52,28,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,,0.5,390.71796,174.3934,627.0660627585626,285,347.94349566563005,347.52,27,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,,1.0,390.7669,174.3934,627.0660628510891,285,347.94349566563,347.52,27,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,30.0,0.0,376.9953,174.3934,619.7306973376625,285,348.02000000000015,347.52,27,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
