Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
ai,USA,Exact match,existing searches,1.3599999605293611,1.25403484758,0.6411540215836011,1.254035,-1.4845271478769462e-07
ai,USA,Phrase match,existing searches,1.3599999605293611,1.2540348475799998,0.6411540215836009,1.254035,-1.4845271500973922e-07
ai,USA,Broad match,existing searches,1.3599999605293611,1.2540348475799998,0.6411540215836009,1.254035,-1.4845271500973922e-07
ai and machine learning courses,USA,Phrase match,existing,1.3599999605293593,1.178828454,0.5488918185057678,1.178829,-5.006966552478787e-07
ai classes,USA,Exact match,existing,1.35999996052936,1.3860721796300008,0.6079474299695089,1.3860723,-9.839276526868446e-08
ai classes,USA,Phrase match,existing,1.35999996052936,1.38607217963,0.607947429969508,1.3860723,-9.839276615686288e-08
ai classes,USA,Broad match,existing,1.35999996052936,1.3860721796300002,0.6079474299695082,1.3860723,-9.839276593481827e-08
ai course,USA,Exact match,existing searches,1.3599999605294026,1.4252214957300005,0.6411539841714677,1.4252217,-1.8586484817895155e-07
ai course,USA,Phrase match,existing searches,1.3599999605294026,1.4252214957300002,0.6411539841714675,1.4252217,-1.8586484840099615e-07
ai course,USA,Broad match,existing searches,1.3599999605294026,1.4252214957299998,0.6411539841714671,1.4252217,-1.8586484884508536e-07
ai internships,USA,Phrase match,existing searches,1.3599999605293613,1.4361880532499995,0.5488919130560603,1.4361885,-4.0614636276359306e-07
ai learning,USA,Exact match,existing,1.3599999605293611,1.5158688563599998,0.64115406458525,1.515869,-1.650557106547268e-07
ai learning,USA,Phrase match,existing,1.3599999605293611,1.51586885636,0.6411540645852503,1.515869,-1.650557104326822e-07
ai learning,USA,Broad match,existing,1.3599999605293611,1.51586885636,0.6411540645852503,1.515869,-1.650557104326822e-07
ai learning courses,USA,Phrase match,existing,1.3599999605294038,1.1329232464299999,0.5488917837606273,1.1329237,-4.7583715101495727e-07
ai machine learning course,USA,Phrase match,new,1.3599999605293611,1.19657230873,0.5488917877186474,1.1965728,-4.718791308810921e-07
ai machine learning course,USA,Broad match,new,1.3599999605293613,1.19657230873,0.5488917877186474,1.1965728,-4.718791308810921e-07
algorithm and data structures,USA,Exact match,existing searches,1.3599999605293611,1.415201672180001,0.6411539994314353,1.4152018,-1.1100023589172281e-07
algorithm and data structures,USA,Phrase match,existing searches,1.3599999605293611,1.41520167218,0.6411539994314344,1.4152018,-1.1100023677990123e-07
algorithm and data structures,USA,Broad match,existing searches,1.3599999605293611,1.41520167218,0.6411539994314344,1.4152018,-1.1100023677990123e-07
artificial intelligence,USA,Exact match,existing searches,1.3599999605293611,1.6757149114100003,0.641154231020596,1.675715,-5.8225009480494805e-08
artificial intelligence,USA,Phrase match,existing searches,1.3599999605293611,1.6757149114099998,0.6411542310205955,1.675715,-5.8225009924584015e-08
artificial intelligence,USA,Broad match,existing searches,1.3599999605293611,1.6757149114099996,0.6411542310205953,1.675715,-5.822501014662862e-08
artificial intelligence and machine learning course,USA,Exact match,existing,1.3599999605293611,1.2103987646300003,0.5488917541701004,1.2103992,-3.8621838838182043e-07
artificial intelligence and machine learning course,USA,Phrase match,existing,1.3599999605293613,1.2103987646299998,0.5488917541700999,1.2103992,-3.8621838882590964e-07
artificial intelligence and machine learning course,USA,Broad match,existing,1.3599999605293611,1.2103987646299998,0.5488917541700999,1.2103992,-3.8621838882590964e-07
artificial intelligence online course,USA,Exact match,existing,1.3599999605294026,1.3202638003300005,0.6411539885471635,1.320264,-1.814891523732598e-07
artificial intelligence online course,USA,Phrase match,existing,1.3599999605294026,1.3202638003300002,0.6411539885471633,1.320264,-1.814891525953044e-07
artificial intelligence online course,USA,Broad match,existing,1.3599999605294026,1.3202638003299998,0.6411539885471629,1.320264,-1.8148915303939361e-07
blackbox ai,USA,Exact match,existing searches,1.3599999605293611,1.5710039453600002,0.6411541419122768,1.571004,-8.77286838729674e-08
blackbox ai,USA,Phrase match,existing searches,1.3599999605293611,1.5710039453599998,0.6411541419122764,1.571004,-8.77286843170566e-08
blackbox ai,USA,Broad match,existing searches,1.3599999605293611,1.57100394536,0.6411541419122766,1.571004,-8.7728684095012e-08
class central,USA,Exact match,existing searches,1.3599999605293362,1.369296938990001,0.6079473205550949,1.3692971,-2.0780717924218095e-07
class central,USA,Phrase match,existing searches,1.3599999605293362,1.36929693899,0.607947320555094,1.3692971,-2.0780718013035937e-07
class central,USA,Broad match,existing searches,1.3599999605293362,1.36929693899,0.607947320555094,1.3692971,-2.0780718013035937e-07
codecademy python,USA,Phrase match,existing searches,1.3599999605293613,1.1696247419899999,0.5488917193001805,1.169625,-3.018790186715137e-07
codecademy python,USA,Broad match,existing searches,1.3599999605293596,1.1696247419899999,0.5488917193001805,1.169625,-3.018790186715137e-07
computational engineering,USA,Exact match,existing,1.9299999368880651,1.4931438771999999,0.8016411272801085,1.4931443,-3.965579347120496e-07
computational engineering,USA,Phrase match,existing,1.9299999368880651,1.4931438771999999,0.8016411272801085,1.4931443,-3.965579347120496e-07
computational engineering,USA,Broad match,existing,1.9299999368880651,1.4931438771999999,0.8016411272801085,1.4931443,-3.965579347120496e-07
computer science,USA,Exact match,existing searches,1.3599999605294038,1.3788559370300002,0.6411541037818618,1.378856,-6.649809369818627e-09
computer science,USA,Phrase match,existing searches,1.3599999605294038,1.37885593703,0.6411541037818616,1.378856,-6.649809591863232e-09
computer science,USA,Broad match,existing searches,1.3599999605294038,1.37885593703,0.6411541037818616,1.378856,-6.649809591863232e-09
computer science course,USA,Exact match,existing searches,1.3599999605294026,1.4800022084900006,0.6411540944763288,1.4800024,-1.9476927670680766e-07
computer science course,USA,Phrase match,existing searches,1.3599999605294026,1.48000220849,0.6411540944763281,1.4800024,-1.9476927737294147e-07
computer science course,USA,Broad match,existing searches,1.3599999605294026,1.48000220849,0.6411540944763281,1.4800024,-1.9476927737294147e-07
computer vision,USA,Exact match,existing searches,1.3599999605294026,1.5870607070600002,0.6411541275655239,1.5870608,-1.0207543676976627e-07
computer vision,USA,Phrase match,existing searches,1.3599999605294026,1.5870607070599996,0.6411541275655233,1.5870608,-1.0207543743590008e-07
computer vision,USA,Broad match,existing searches,1.3599999605294026,1.5870607070599996,0.6411541275655233,1.5870608,-1.0207543743590008e-07
consensus ai,USA,Exact match,existing searches,1.3599999605294026,1.5237805390500003,0.6411541843556339,1.5237806,-4.5285326821797867e-08
consensus ai,USA,Phrase match,existing searches,1.3599999605294026,1.52378053905,0.6411541843556336,1.5237806,-4.528532704384247e-08
consensus ai,USA,Broad match,existing searches,1.3599999605294026,1.52378053905,0.6411541843556336,1.5237806,-4.528532704384247e-08
convolutional neural network,USA,Exact match,existing searches,1.3599999605294026,1.5711261103000005,0.6411542365397771,1.5711261,6.898816407030495e-09
convolutional neural network,USA,Phrase match,existing searches,1.3599999605294026,1.5711261103,0.6411542365397767,1.5711261,6.898815962941285e-09
convolutional neural network,USA,Broad match,existing searches,1.3599999605294026,1.5711261103,0.6411542365397767,1.5711261,6.898815962941285e-09
course era machine learning,USA,Exact match,new,1.3599999605293596,1.2942604298600007,0.5488918895729828,1.2942609,-4.296294402461598e-07
course era machine learning,USA,Phrase match,new,1.3599999605293596,1.2942604298599998,0.548891889572982,1.2942609,-4.296294411343382e-07
course era machine learning,USA,Broad match,new,1.3599999605293596,1.2942604298599998,0.548891889572982,1.2942609,-4.296294411343382e-07
coursera ai,USA,Exact match,existing searches,1.3599999605294038,1.1788284539999998,0.5488918185057676,1.178829,-5.006966554699233e-07
coursera ai,USA,Phrase match,existing searches,1.3599999605293611,1.1788284539999996,0.5488918185057674,1.178829,-5.006966556919679e-07
coursera ai,USA,Broad match,existing searches,1.3599999605293611,1.1788284539999996,0.5488918185057674,1.178829,-5.006966556919679e-07
coursera course machine learning,USA,Exact match,new,1.3599999605293591,1.09675753731,0.5488917889045435,1.096758,-4.706932348330639e-07
coursera course machine learning,USA,Phrase match,new,1.3599999605293596,1.0967575373099998,0.5488917889045433,1.096758,-4.706932350551085e-07
coursera course machine learning,USA,Broad match,new,1.3599999605293611,1.0967575373099998,0.5488917889045433,1.096758,-4.706932350551085e-07
coursera machine learning course,USA,Phrase match,new,1.3599999605293611,1.1919769102399997,0.5488917285268955,1.1919773,-3.5225694849927436e-07
coursera machine learning courses,USA,Broad match,new,1.3599999605293611,1.1145013920399998,0.5488917581174229,1.1145018,-4.41875710688322e-07
courses on it,USA,Exact match,existing searches,1.3599999605294038,1.6283693401600001,0.641154119231808,1.6283695,-1.1040915270932317e-07
courses on it,USA,Phrase match,existing searches,1.3599999605294038,1.6283693401599997,0.6411541192318075,1.6283695,-1.1040915315341238e-07
courses on it,USA,Broad match,existing searches,1.359999960529417,1.6283693401599997,0.6411541192318075,1.6283695,-1.1040915315341238e-07
cs231n,USA,Exact match,existing searches,1.3599999605293596,1.047292086150001,0.5488918450134501,1.0472924,-2.655727162625965e-07
cs231n,USA,Phrase match,existing searches,1.3599999605293613,1.04729208615,0.548891845013449,1.0472924,-2.655727173728195e-07
cs50,USA,Exact match,existing searches,1.3599999605294026,1.6344062783100002,0.6411541797496669,1.6344063,-4.9891293762982514e-08
cs50,USA,Phrase match,existing searches,1.3599999605294026,1.6344062783099997,0.6411541797496665,1.6344063,-4.9891294207071724e-08
cs50,USA,Broad match,existing searches,1.3599999605294026,1.6344062783099997,0.6411541797496665,1.6344063,-4.9891294207071724e-08
data science,USA,Exact match,existing searches,1.3599999605292936,1.3650294811300008,0.6411540181211202,1.3650296,-9.23105509809119e-08
data science,USA,Phrase match,existing searches,1.3599999605292936,1.3650294811299997,0.641154018121119,1.3650296,-9.231055209113492e-08
data science,USA,Broad match,existing searches,1.3599999605292936,1.3650294811299999,0.6411540181211193,1.3650296,-9.231055186909032e-08
data science course,USA,Exact match,existing searches,1.3599999605294026,1.3754134073800006,0.6411541596001544,1.3754135,-1.2964545104132696e-07
data science course,USA,Phrase match,existing searches,1.3599999605294026,1.37541340738,0.6411541596001538,1.3754135,-1.2964545170746078e-07
data science course,USA,Broad match,existing searches,1.3599999605294026,1.37541340738,0.6411541596001538,1.3754135,-1.2964545170746078e-07
data scientist certification,USA,Exact match,existing searches,1.9299999368880636,1.30209501098,0.801641240819325,1.3020954,-4.022280077897733e-07
data scientist certification,USA,Phrase match,existing searches,1.9299999368880636,1.30209501098,0.801641240819325,1.3020954,-4.022280077897733e-07
