Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
a1wizard,USA,Broad match,existing searches,1.0,2.45678365754,0.46694767998567865,2.4567842,-5.908120508379966e-07
ai learning,USA,Exact match,existing,2.9999999731458473,3.45567060389,1.7088296500630955,3.4556706,8.7209324206583e-09
ai learning,USA,Phrase match,existing,2.999999973145777,3.45567060389,1.7088296500630955,3.4556706,8.7209324206583e-09
ai learning,USA,Broad match,existing,2.9999999731458544,3.45567060389,1.7088296500630955,3.4556706,8.7209324206583e-09
ai learning,A,Exact match,existing,2.999999973145858,4.39128404639,2.733083305575791,4.3912845,-4.193997948931383e-07
ai learning,A,Phrase match,existing,2.9999999731458677,4.39128404639,2.733083305575791,4.3912845,-4.193997948931383e-07
ai learning,A,Broad match,existing,2.9999999731458655,4.39128404639,2.733083305575791,4.3912845,-4.193997948931383e-07
algorithm and data structures,USA,Exact match,existing searches,2.760000001496307,3.141859582129999,2.0552505762019595,3.1418598,-1.876911679410398e-07
algorithm and data structures,USA,Phrase match,existing searches,2.760000001496307,3.1418595821299995,2.05525057620196,3.1418598,-1.8769116749695058e-07
algorithm and data structures,USA,Broad match,existing searches,2.760000001496307,3.1418595821299995,2.05525057620196,3.1418598,-1.8769116749695058e-07
algorithm and data structures,A,Exact match,existing searches,2.999999973145868,4.26552325753,3.045840444839265,4.2655234,-1.7615530278902725e-07
algorithm and data structures,A,Phrase match,existing searches,2.999999973145866,4.265523257529999,3.045840444839264,4.2655234,-1.7615530367720567e-07
algorithm and data structures,A,Broad match,existing searches,2.999999973145868,4.26552325753,3.045840444839265,4.2655234,-1.7615530278902725e-07
bayesian machine learning course,USA,Exact match,existing searches,2.929999913898339,2.864707662530001,2.1941117186022363,2.864708,-2.842473425523906e-07
bayesian machine learning course,USA,Phrase match,existing searches,2.9299999138983486,2.86470766253,2.194111718602235,2.864708,-2.842473438846582e-07
bayesian machine learning course,USA,Broad match,existing searches,2.929999913898257,2.86470766253,2.194111718602235,2.864708,-2.842473438846582e-07
bayesian machine learning course,A,Exact match,existing searches,2.9999999731458686,3.786465722030001,2.982795852130251,3.786466,-1.612250040139429e-07
bayesian machine learning course,A,Phrase match,existing searches,2.999999973145859,3.7864657220300004,2.9827958521302507,3.786466,-1.6122500445803212e-07
bayesian machine learning course,A,Broad match,existing searches,2.999999973145811,3.78646572203,2.9827958521302502,3.786466,-1.6122500490212133e-07
data science and machine learning mit,USA,Exact match,existing searches,2.7000000459334137,3.6606445663300002,2.1572047822800124,3.6606445,3.5080000237996956e-08
data science and machine learning mit,USA,Phrase match,existing searches,2.700000045933411,3.66064456633,2.157204782280012,3.6606445,3.5079999793907746e-08
data science and machine learning mit,USA,Broad match,existing searches,2.7000000459334124,3.6606445663300002,2.1572047822800124,3.6606445,3.5080000237996956e-08
