Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
ai agent certification,USA,Exact match,existing searches,1.0,1.9297452481300006,1.0179160745650897,1.9297451,1.7004314756263739e-07
ai agent certification,USA,Phrase match,existing searches,1.0,1.9297452481300004,1.0179160745650895,1.9297451,1.7004314734059278e-07
ai agent certification,USA,Broad match,existing searches,1.0,1.9297452481300006,1.0179160745650897,1.9297451,1.7004314756263739e-07
ai and machine learning courses salary,USA,Exact match,new,1.0,1.7534639715300009,1.017916011725466,1.753464,-1.2005765714917516e-08
ai and machine learning courses salary,USA,Phrase match,new,1.0,1.7534639715300009,1.017916011725466,1.753464,-1.2005765714917516e-08
ai and machine learning courses salary,USA,Broad match,new,1.0,1.7534639715300009,1.017916011725466,1.753464,-1.2005765714917516e-08
ai learning,USA,Exact match,existing,1.3699999702280259,1.894484996370001,1.5067935879742338,1.8944849,1.187836362603889e-07
ai learning,USA,Phrase match,existing,1.3699999702280259,1.8944849963700001,1.506793587974233,1.8944849,1.1878363537221048e-07
ai learning,USA,Broad match,existing,1.3699999702280259,1.8944849963700006,1.5067935879742334,1.8944849,1.1878363581629969e-07
ai learning path,USA,Exact match,existing searches,1.0,1.6894561552300003,1.0179159545197036,1.6894562,-6.921152806427244e-08
ai learning path,USA,Phrase match,existing searches,1.0,1.6894561552300005,1.0179159545197038,1.6894562,-6.921152784222784e-08
ai learning path,USA,Broad match,existing searches,1.0,1.6894561552300005,1.0179159545197038,1.6894562,-6.921152784222784e-08
ai machine learning engineer salary,USA,Exact match,existing searches,1.0,1.8691311975200007,1.0179160733897517,1.8691312,-9.94612481264312e-09
ai machine learning engineer salary,USA,Phrase match,existing searches,1.0,1.8691311975200005,1.0179160733897514,1.8691312,-9.946125034687725e-09
ai machine learning engineer salary,USA,Broad match,existing searches,1.0,1.8691311975200005,1.0179160733897514,1.8691312,-9.946125034687725e-09
ai wizard com,USA,Exact match,existing searches,1.0,1.9567828042600002,1.0179161293599452,1.9567826,2.248380031044661e-07
ai wizard com,USA,Phrase match,existing searches,1.0,1.9567828042600002,1.0179161293599452,1.9567826,2.248380031044661e-07
ai wizard com,USA,Broad match,existing searches,1.0,1.9567828042600002,1.0179161293599452,1.9567826,2.248380031044661e-07
algorithm and data structures,USA,Exact match,existing searches,1.3699999702279853,3.154495327930001,1.5067937068743982,3.1544955,-1.4974639039877502e-07
algorithm and data structures,USA,Phrase match,existing searches,1.3699999702279853,3.154495327930001,1.5067937068743982,3.1544955,-1.4974639039877502e-07
algorithm and data structures,USA,Broad match,existing searches,1.3699999702279853,3.154495327930001,1.5067937068743982,3.1544955,-1.4974639039877502e-07
algoverse ai research,USA,Exact match,existing searches,1.0,2.031356960630001,1.0179161132331505,2.0313566,3.875251426421755e-07
algoverse ai research,USA,Phrase match,existing searches,1.0,2.03135696063,1.0179161132331496,2.0313566,3.875251417539971e-07
algoverse ai research,USA,Broad match,existing searches,1.0,2.03135696063,1.0179161132331496,2.0313566,3.875251417539971e-07
andrew ng coursera,USA,Exact match,existing searches,1.0,1.733913034630001,1.0179161135675314,1.7339128,2.0904558928336314e-07
andrew ng coursera,USA,Phrase match,existing searches,1.0,1.733913034630001,1.0179161135675314,1.7339128,2.0904558928336314e-07
andrew ng coursera,USA,Broad match,existing searches,1.0,1.7339130346300011,1.0179161135675316,1.7339128,2.0904558950540775e-07
andrew ng machine learning stanford,USA,Exact match,existing searches,1.0,1.6746448105999998,1.0179161256978086,1.6746447,1.0196657695971112e-07
andrew ng machine learning stanford,USA,Phrase match,existing searches,1.0,1.6746448106000005,1.0179161256978093,1.6746447,1.0196657762584493e-07
andrew ng machine learning stanford,USA,Broad match,existing searches,1.0,1.6746448106000005,1.0179161256978093,1.6746447,1.0196657762584493e-07
andrew ng stanford university,USA,Exact match,existing searches,1.0,1.7327022698900008,1.0179160979768538,1.7327023,1.4640977319402282e-08
