Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
4 week certificate programs online,B,Broad match,existing searches,0.6399999997428125,2.50629740293,0.1089380317446973,2.5062976,-1.854183886429439e-07,0.036887646,7.637369487411865
advanced modeling,USA,Broad match,existing searches,0.7600000256131543,1.20932838687,0.2327312565713855,1.2093288,-3.837675122131401e-07,0.036887586,4.245239972715277
an introduction to general systems thinking,USA,Broad match,existing searches,0.7600000256131543,1.21454932765,0.2327314265155089,1.2145495,-2.138233887727381e-07,0.036887646,4.245236872774729
best tpm certification,B,Broad match,existing searches,0.3,1.2283623215199997,-3.3363822815601907e-10,1.2283623,-3.3363822815601907e-10,0.0,0.0
business dynamics,USA,Broad match,existing searches,0.7600000256131543,1.109831783500001,0.2327313754227606,1.109832,-2.649161370271713e-07,0.036887586,4.245237804754006
business dynamics systems thinking,USA,Broad match,existing searches,0.7600000256131543,1.0921820988699995,0.2327315797850693,1.0921822,-6.055382839598168e-08,0.036887586,4.2452340769977654
business dynamics systems thinking and modeling for a complex world,USA,Broad match,existing searches,0.7600000256131543,1.1466715289,0.2327315164450134,1.1466717,-1.238938842629267e-07,0.036887586,4.245235232377871
business process simulation,USA,Broad match,existing searches,0.7600000256131543,1.1780158246,0.2327315175969788,1.178016,-1.227419188509771e-07,0.0,4.24523521136497
business process simulation,A,Broad match,existing searches,0.7600000256131543,1.3040322253999996,0.2327315995989132,1.3040323,-1.0034462927244193e-07,0.049319804,4.2452337155754
business systems analyst courses,USA,Broad match,existing searches,0.7600000256131543,1.3958300045799994,0.2327313116860174,1.3958303,-2.69048235468361e-07,0.036887586,4.2452389673720905
business systems course,USA,Broad match,existing,0.7600000256131543,1.4085407853799994,0.2327312827783758,1.4085411,-2.979558770821456e-07,0.036887586,4.245239494674845
certificate in design thinking,A,Broad match,existing searches,0.6399999997428019,1.1149546534299994,0.0595847994566107,1.114955,-2.949952935260569e-07,0.0,13.963292773545373
certificate in design thinking,B,Phrase match,existing searches,10.840000120848378,23.429310034080004,22.382338951392622,23.42931,1.891093006634037e-07,23.440365,0.6296035542892219
certificate in design thinking,B,Broad match,existing searches,10.840000120848378,23.770299992680005,22.491651139378003,23.770302,-1.826167650875732e-06,23.55442,0.6265436036588197
certificate in systems thinking,USA,Phrase match,existing searches,0.7600000256131543,0.5907332778000003,0.1893445432209139,0.5907334,-1.31127917191165e-07,0.036887586,5.218001092032378
