Budget,Spend Exact match,Clicks Exact match,Purch Exact match,Spend Phrase match,Clicks Phrase match,Purch Phrase match,Spend Broad match,Clicks Broad match,Purch Broad match
Actual,0.1162492052099554,0.02231712612274045,0.03657728510906154,0.0815969279871878,0.03198481167902235,0.04666381792761226,0.8021538668028569,0.9456980539266071,0.9167588968186897
357,0.09278105359298718,0.0953053931534903,0.08934349789736568,0.30541291779829005,0.4012818877096612,0.3329139368346033,0.6018060286087226,0.5034127316926532,0.5777425608120307
