Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.020392882684176796,0.020429559985185974,26.672676,26.720648,78.51999789949751,49.519999999999996
B,0.0,0.0054609468272243935,0.0,39.566166,0.0,28.3
USA,0.0699977420125455,0.08558722092422441,53.904564,65.90987,275.47000210050135,256.35
