Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.015939055840671908,0.02165525644107327,20.847336,28.323786,58.21000099816706,51.36
B,0.0,0.005891424651229943,0.0,42.685104,0.0,30.47
USA,0.11758750097365449,0.14278747631071467,90.55296,109.95921,295.61000552883655,416.17
