Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.0,0.022707998955686273,0.0,29.70071,0.0,46.99
B,0.0,0.006513395136784953,0.0,47.191463,0.0,33.47
USA,0.051088229835201115,0.08263078487404187,39.342537,63.633144,353.9899999999955,231.84
