Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Conv,Act_Conv,N_Opt,N_Obs,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Conv_Region_A,Act_Conv_Region_A,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Conv_Region_USA,Act_Conv_Region_USA,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Conv_Region_B,Act_Conv_Region_B,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Conv_Origin_new,Act_Conv_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Conv_Origin_existing,Act_Conv_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Conv_Origin_existing searches,Act_Conv_Origin_existing searches
2025-12-02,550,470.43976,200.57773,673.784659754035,292,549.8852757984307,350.34000000000003,18.826381637655373,9.166778511639807,197,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,183.17353741133675,37.61,113.982376,14.646555,3.5234307064637664,0.45275533041753513,183.5394710916927,297.8,135.30426,162.68533,6.475706640150084,7.786174726688883,183.17226729540118,14.93,221.15317,23.24583,8.827244291041522,0.9278484545333883,49.0055331553161,0.0,52.608746,0.0,2.10428363050006,0.0,156.54547026953657,350.34000000000003,171.33649,200.57773,7.104967088698707,9.166778511639807,344.33427237357796,0.0,246.49454,0.0,9.617131734437947,0.0
2025-12-03,300,316.66388,202.77689,443.52757057988504,276,299.87493835578346,359.4600000000001,12.501421690663285,9.380009694552994,106,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,99.97049125460327,38.870000000000005,60.067627,18.11999,1.85681480145207,0.5601263788995166,100.0074676930208,315.23,50.67695,182.40932,2.4254161547427304,8.730171949030261,99.89697940815938,5.359999999999999,205.91931,2.2475817,8.219190734468485,0.08971136662321595,55.588489884732496,0.0,116.16446,0.0,4.636660058262122,0.0,59.87697589958565,359.4600000000001,78.0656,202.77689,3.00844977147812,9.380009694552994,184.40947257146533,0.0,122.43386,0.0,4.856311952209391,0.0
2025-12-03,350,369.66577,202.77689,508.2019405824142,276,349.8846471299977,359.4600000000001,14.608752947977292,9.380009694552994,120,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,116.71034539563782,38.870000000000005,72.08668,18.11999,2.228348179998976,0.5601263788995166,116.76307774513991,315.23,63.260033,182.40932,3.0276464240066003,8.730171949030261,116.41122398921996,5.359999999999999,234.31912,2.2475817,9.352758343971717,0.08971136662321595,89.47985616501639,0.0,165.18866,0.0,6.5791729105825905,0.0,59.876975899585645,359.4600000000001,78.0656,202.77689,3.00844977147812,9.380009694552994,200.52781506539566,0.0,126.41157,0.0,5.021130458959989,0.0
2025-12-03,400,393.3082,202.77689,574.0441257799439,276,399.51089495959116,359.4600000000001,15.628381983766628,9.380009694552994,163,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,132.28703024230032,38.870000000000005,63.74064,18.11999,1.9703553162787795,0.5601263788995166,134.48127431329127,315.23,63.36287,182.40932,3.0325684012431804,8.730171949030261,132.74259040399951,5.359999999999999,266.20468,2.2475817,10.625458266244669,0.08971136662321595,83.38273482709873,0.0,172.61029,0.0,6.889673873131518,0.0,71.79121984497394,359.4600000000001,89.44626,202.77689,3.5421011600119257,9.380009694552994,244.3369402875185,0.0,131.25163,0.0,5.1966063759164385,0.0
2025-12-03,450,473.56885,202.77689,637.1840201593564,276,449.8556645474323,359.4600000000001,18.870956934662118,9.380009694552994,149,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,149.85566454742036,38.870000000000005,86.61866,18.11999,2.6775616006731404,0.5601263788995166,150.478688090832,315.23,94.19249,182.40932,4.508083845609188,8.730171949030261,149.52131190917981,5.359999999999999,292.7577,2.2475817,11.685311488379789,0.08971136662321595,131.08834427252282,0.0,231.90622,0.0,9.317560757963138,0.0,99.24546485252779,359.4600000000001,114.16745,202.77689,4.51360500398555,9.380009694552994,219.5218554223816,0.0,127.495155,0.0,5.039790715096413,0.0
2025-12-03,500,522.70264,202.77689,701.3830123906838,276,499.2937717978614,359.4600000000001,20.698690111974173,9.380009694552994,162,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,166.44990774821176,38.870000000000005,102.95228,18.11999,3.182468018878164,0.5601263788995166,166.1783965225817,315.23,95.90657,182.40932,4.5901199641455435,8.730171949030261,166.6654675270679,5.359999999999999,323.84378,2.2475817,12.926102128950467,0.08971136662321595,159.16258794533655,0.0,259.77213,0.0,10.253887794113439,0.0,99.56834196625395,359.4600000000001,127.31709,202.77689,5.1547056134569225,9.380009694552994,240.5628418862708,0.0,135.61337,0.0,5.29009618865716,0.0
2025-12-03,550,597.62006,202.77689,767.6334281490771,276,549.8558829372762,359.4600000000001,23.343595800749817,9.380009694552994,167,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,183.25322403333163,38.870000000000005,135.6464,18.11999,4.19311030589447,0.5601263788995166,183.26932557061087,315.23,89.48015,182.40932,4.282549606799346,8.730171949030261,183.33333333333357,5.359999999999999,372.4935,2.2475817,14.867935888055996,0.08971136662321595,118.42484224095408,0.0,221.0632,0.0,8.825434131169587,0.0,164.51107583799526,359.4600000000001,185.87068,202.77689,6.985180861952888,9.380009694552994,266.9199648583268,0.0,190.6861,0.0,7.532980679983249,0.0
2025-12-04,300,376.83475,222.36336,361.94612571215663,308,299.99999999999744,370.06000000000006,15.025493511984209,10.273664951439457,17,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,99.28078131824287,25.39,89.95355,10.307358,2.7806502595877536,0.3186217645033665,101.43843736351064,318.31000000000006,99.939384,187.63687,4.783132529111694,8.980362995205162,99.28078131824395,26.36,186.94182,24.41913,7.461710723284762,0.9746801917309286,41.601327691865464,0.0,86.20807,0.0,3.4409621684677694,0.0,182.52211012228508,370.06000000000006,196.24683,222.36336,7.82218383218024,10.273664951439457,75.87656218584691,0.0,94.37985,0.0,3.7623475989458814,0.0
2025-12-04,350,399.47855,222.36336,417.0212907210386,308,349.749293982094,370.06000000000006,15.740384520283115,10.273664951439457,21,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,116.40265608723391,25.39,114.52282,10.307358,3.540137402937101,0.3186217645033665,117.21554661316368,318.31000000000006,103.99913,187.63687,4.977433327001222,8.980362995205162,116.13109128169644,26.36,180.95663,24.41913,7.222813790344791,0.9746801917309286,27.73421846124364,0.0,54.0438,0.0,2.1571376663938375,0.0,175.14265626577776,370.06000000000006,185.70465,222.36336,7.3763173524590275,10.273664951439457,146.87241925507266,0.0,159.73013,0.0,6.206929775644112,0.0
2025-12-04,400,451.80933,222.36336,468.97313727229545,308,399.95905701566534,370.06000000000006,17.86572353999688,10.273664951439457,28,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,133.46398173328976,25.39,124.644104,10.307358,3.8530072564833935,0.3186217645033665,134.06976518224144,318.31000000000006,120.06979,187.63687,5.746580681043592,8.980362995205162,132.42531010013417,26.36,207.09546,24.41913,8.266135602469893,0.9746801917309286,51.47554637610518,0.0,83.84135,0.0,3.3583916361036295,0.0,153.0168740010771,370.06000000000006,161.85146,222.36336,6.713839221143085,10.273664951439457,195.4666366384831,0.0,206.11655,0.0,7.793492448828902,0.0
2025-12-04,450,456.89728,222.36336,494.7243294161476,308,449.96852068079664,370.06000000000006,17.99428978044797,10.273664951439457,44,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,149.8538307458243,25.39,137.69951,10.307358,4.256576366414143,0.3186217645033665,150.26085918914802,318.31000000000006,125.48337,187.63687,6.005675797466946,8.980362995205162,149.85383074582433,26.36,193.71445,24.41913,7.732037616566884,0.9746801917309286,16.874218742754323,0.0,30.861553,0.0,1.2327999793560442,0.0,110.20117506637166,370.06000000000006,125.66664,222.36336,4.973922207636253,10.273664951439457,322.8931268716707,0.0,300.36908,0.0,11.78756794362322,0.0
2025-12-04,500,494.20172,222.36336,569.6818332898077,308,500.00000000000193,370.06000000000006,19.555198432880143,10.273664951439457,41,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,166.9639824344605,25.39,151.33218,10.307358,4.67799104599924,0.3186217645033665,167.44953160871103,318.31000000000006,149.98018,187.63687,7.178101035805739,8.980362995205162,165.58648595683042,26.36,192.88939,24.41913,7.699106351075166,0.9746801917309286,23.139766483476702,0.0,12.674667,0.0,0.5464470612604404,0.0,227.58672233820005,370.06000000000006,235.26732,222.36336,9.298756616725054,10.273664951439457,249.2735111783252,0.0,246.25977,0.0,9.70999464470606,0.0
