keyword,region,match,bid,bid_lb,bid_ub,predicted_clicks,predicted_epc,is_new_keyword,conv_value,cost,profit,combo_key,obs_clicks,obs_cost,obs_conv_value,obs_cpc,obs_epc,replay_ratio,replay_clicks,replay_revenue,replay_cost,replay_profit
generative ai certificate course,USA,Broad match,0.0,0.69,23.82,0.0,0.0,False,0.0,0.0,0.0,generative ai certificate course||Broad match||USA,1.0,0.87,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0
generative ai fundamentals course,USA,Broad match,-1.9029222642075183e-12,0.47026908818038954,4.121770243463414,0.0,0.0,True,0.0,-0.0,0.0,generative ai fundamentals course||Broad match||USA,8.0,11.6,200.0,1.45,25.0,0.0,0.0,0.0,-0.0,0.0
generative ai online course,USA,Broad match,0.0,0.43,34.1,0.0,0.0,False,0.0,0.0,0.0,generative ai online course||Broad match||USA,8.0,7.0600000000000005,0.0,0.8825000000000001,0.0,0.0,0.0,0.0,0.0,0.0
generative ai online program,USA,Broad match,0.0,0.35,17.35,0.0,0.0,False,0.0,0.0,0.0,generative ai online program||Broad match||USA,5.0,6.35,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certificate program,USA,Broad match,0.0,0.28,29.69,0.0,0.0,False,0.0,0.0,0.0,generative ai certificate program||Broad match||USA,1.0,0.48,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0
generative ai foundations course,USA,Broad match,0.0,0.65,14.98,0.0,0.0,False,0.0,0.0,0.0,generative ai foundations course||Broad match||USA,18.0,22.86,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0
mit generative ai certificate,USA,Broad match,0.0,0.67,2.61,0.0,0.0,False,0.0,0.0,0.0,mit generative ai certificate||Broad match||USA,7.0,6.859999999999999,0.0,0.9799999999999999,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certification online,USA,Broad match,0.0,0.24,4.63,0.0,0.0,False,0.0,0.0,0.0,generative ai certification online||Broad match||USA,2.0,1.96,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
online course generative ai,USA,Broad match,0.0,0.62,3.61,0.0,0.0,False,0.0,0.0,0.0,online course generative ai||Broad match||USA,2.0,5.7,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0
professional ai certificate,USA,Phrase match,0.0,0.41,4.43,0.0,0.0,False,0.0,0.0,0.0,professional ai certificate||Phrase match||USA,0.0,0.0,0.0,,,0.0,0.0,,0.0,
mit professional development,A,Broad match,0.34353070360087484,0.34,4.86,14.858334395091646,24.085181050277527,False,357.8656740113481,5.104294069082912,352.7613799422652,mit professional development||Broad match||A,1.0,1.37,0.0,1.37,0.0,0.25075233839479916,0.25075233839479916,0.0,0.08614112723833002,-0.08614112723833002
generative ai course,A,Broad match,0.31999999999999984,0.32,2.74,14.976469700491375,25.92540059729681,False,388.2709765185167,4.792470304157238,383.47850621435947,generative ai course||Broad match||A,2.0,1.54,0.0,0.77,0.0,0.4155844155844154,0.8311688311688308,0.0,0.2659740259740257,-0.2659740259740257
generative ai courses,A,Broad match,0.24999999999999906,0.25,4.33,16.922584511301483,42.72335830031865,False,722.9896414437561,4.230646127825355,718.7589953159307,generative ai courses||Broad match||A,1.0,0.52,0.0,0.52,0.0,0.48076923076922895,0.48076923076922895,0.0,0.12019230769230678,-0.12019230769230678
online ai and ml courses,A,Phrase match,0.0,0.39,17.29,0.0,0.0,False,0.0,0.0,0.0,online ai and ml courses||Phrase match||A,6.0,5.82,0.0,0.9700000000000001,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certificate course,A,Broad match,0.0,0.31,15.2,0.0,0.0,False,0.0,0.0,0.0,generative ai certificate course||Broad match||A,0.0,0.0,0.0,,,0.0,0.0,,0.0,
generative ai online course,A,Broad match,0.0,0.23,10.45,0.0,0.0,False,0.0,0.0,0.0,generative ai online course||Broad match||A,0.0,0.0,0.0,,,0.0,0.0,,0.0,
generative ai online program,A,Broad match,0.0,0.42,7.63,0.0,0.0,False,0.0,0.0,0.0,generative ai online program||Broad match||A,7.0,7.28,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0
generative ai foundations course,A,Broad match,0.0,0.28,17.08,0.0,0.0,False,0.0,0.0,0.0,generative ai foundations course||Broad match||A,7.0,7.909999999999999,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0
online course generative ai,A,Broad match,0.22138825237491577,0.2213882523749211,10.058727118773588,26.400560259802205,16.80556703809631,True,443.6763852894073,5.844773897636262,437.831611391771,online course generative ai||Broad match||A,0.0,0.0,0.0,,,2.0,0.0,,0.0,
mit professional development,B,Broad match,0.06999999999999995,0.07,0.85,22.601325984801065,24.277022670150338,False,548.6929033084733,1.5820928189360735,547.1108104895372,mit professional development||Broad match||B,10.0,3.5,0.0,0.35,0.0,0.19999999999999987,1.9999999999999987,0.0,0.13999999999999982,-0.13999999999999982
generative ai course,B,Broad match,0.13999999999999777,0.14,2.85,21.944648241301365,26.591046802462962,False,583.5311684480312,3.072250753782142,580.4589176942491,generative ai course||Broad match||B,7.0,3.15,0.0,0.45,0.0,0.3111111111111061,2.177777777777743,0.0,0.30488888888887916,-0.30488888888887916
generative ai courses,B,Broad match,0.1299999999999998,0.13,0.69,21.944648241300854,43.69295041867682,False,958.8264275624617,2.8528042713691066,955.9736232910926,generative ai courses||Broad match||B,3.0,1.62,0.0,0.54,0.0,0.24074074074074037,0.7222222222222211,0.0,0.0938888888888886,-0.0938888888888886
online ai and ml courses,B,Phrase match,0.0,0.2697339050163074,2.958899200481918,0.0,0.0,True,0.0,0.0,0.0,online ai and ml courses||Phrase match||B,3.0,1.23,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0
generative ai online course,B,Broad match,0.0,0.14,4.8,0.0,0.0,False,0.0,0.0,0.0,generative ai online course||Broad match||B,0.0,0.0,0.0,,,0.0,0.0,,0.0,
generative ai online program,B,Broad match,0.0,0.08,2.52,0.0,0.0,False,0.0,0.0,0.0,generative ai online program||Broad match||B,8.0,4.4,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certificate program,B,Broad match,0.0,0.15,4.94,0.0,0.0,False,0.0,0.0,0.0,generative ai certificate program||Broad match||B,0.0,0.0,0.0,,,0.0,0.0,,0.0,
mit generative ai certificate,B,Broad match,0.0299999999999996,0.03,0.64,21.944648241300627,21.081751519301744,False,462.6316214015818,0.6583394472390101,461.9732819543428,mit generative ai certificate||Broad match||B,2.0,1.04,0.0,0.52,0.0,0.05769230769230692,0.11538461538461384,0.0,0.003461538461538369,-0.003461538461538369
generative ai certification online,B,Broad match,0.15999999999999925,0.16,0.54,21.944648241300627,26.663421534787254,False,585.1194064904264,3.511143718608084,581.6082627718183,generative ai certification online||Broad match||B,3.0,0.8400000000000001,0.0,0.28,0.0,0.5714285714285687,1.7142857142857062,0.0,0.2742857142857117,-0.2742857142857117
online course generative ai,B,Broad match,0.2699999999998506,0.27,0.72,21.378496529801073,18.629306683240568,False,398.2665682802584,5.772194063043095,392.4943742172153,online course generative ai||Broad match||B,8.0,3.28,0.0,0.41,0.0,0.6585365853654893,5.2682926829239145,0.0,1.4224390243886698,-1.4224390243886698
mit ai course,USA,Phrase match,0.0,0.61,17.78,0.0,0.0,False,0.0,0.0,0.0,mit ai course||Phrase match||USA,1.0,1.51,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0
stanford ai professional program,USA,Phrase match,0.22999999999999998,0.23,2.25,21.839516255301305,17.627122663392935,False,384.96783194136003,5.0230887387192995,379.9447432026407,stanford ai professional program||Phrase match||USA,2.0,2.78,0.0,1.39,0.0,0.16546762589928057,0.33093525179856115,0.0,0.07611510791366906,-0.07611510791366906
mit professional development,USA,Broad match,0.0,0.91,5.53,0.0,0.0,False,0.0,0.0,0.0,mit professional development||Broad match||USA,71.0,114.31,600.0,1.61,8.450704225352112,0.0,0.0,0.0,0.0,0.0
generative ai course,USA,Broad match,0.0,0.51,4.47,0.0,0.0,False,0.0,0.0,0.0,generative ai course||Broad match||USA,13.0,22.75,200.0,1.75,15.384615384615385,0.0,0.0,0.0,0.0,0.0
generative ai courses,USA,Broad match,0.4199999999999816,0.42,4.0,11.28534240687144,28.65219287458173,False,323.34980729737686,4.739843810885797,318.60996348649104,generative ai courses||Broad match||USA,0.0,0.0,0.0,,,2.0,0.0,,0.0,
online ai and ml courses,USA,Phrase match,0.0,1.0,16.4,0.0,0.0,False,0.0,0.0,0.0,online ai and ml courses||Phrase match||USA,17.0,38.93,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0
