keyword,region,match,bid,bid_lb,bid_ub,predicted_clicks,predicted_epc,is_new_keyword,conv_value,cost,profit,combo_key,obs_clicks,obs_cost,obs_conv_value,obs_cpc,obs_epc,replay_ratio,replay_clicks,replay_revenue,replay_cost,replay_profit
generative ai certificate course,USA,Broad match,0.0,0.69,23.82,0.0,0.0,False,0.0,0.0,0.0,generative ai certificate course||Broad match||USA,3.0,5.25,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0
generative ai fundamentals course,USA,Broad match,0.0,0.54,28.59,0.0,0.0,False,0.0,0.0,0.0,generative ai fundamentals course||Broad match||USA,6.0,12.78,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0
generative ai online course,USA,Broad match,0.0,0.43,34.1,0.0,0.0,False,0.0,0.0,0.0,generative ai online course||Broad match||USA,1.0,0.83,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0
generative ai online program,USA,Broad match,0.0,0.35,17.35,0.0,0.0,False,0.0,0.0,0.0,generative ai online program||Broad match||USA,12.0,15.96,200.0,1.33,16.666666666666668,0.0,0.0,0.0,0.0,0.0
generative ai certificate program,USA,Broad match,0.0,0.28,29.69,0.0,0.0,False,0.0,0.0,0.0,generative ai certificate program||Broad match||USA,0.0,0.0,0.0,,,0.0,0.0,,0.0,
generative ai foundations course,USA,Broad match,0.0,0.65,14.98,0.0,0.0,False,0.0,0.0,0.0,generative ai foundations course||Broad match||USA,20.0,32.599999999999994,200.0,1.6299999999999997,10.0,0.0,0.0,0.0,0.0,0.0
mit generative ai certificate,USA,Broad match,0.0,0.24387808239107803,25.859786664968237,0.0,0.0,True,0.0,0.0,0.0,mit generative ai certificate||Broad match||USA,7.0,5.88,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certification online,USA,Broad match,0.0,0.24,4.63,0.0,0.0,False,0.0,0.0,0.0,generative ai certification online||Broad match||USA,0.0,0.0,0.0,,,0.0,0.0,,0.0,
online course generative ai,USA,Broad match,0.0,0.62,3.61,0.0,0.0,False,0.0,0.0,0.0,online course generative ai||Broad match||USA,2.0,4.44,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0
professional ai certificate,USA,Phrase match,0.0,0.41,4.43,0.0,0.0,False,0.0,0.0,0.0,professional ai certificate||Phrase match||USA,0.0,0.0,0.0,,,0.0,0.0,,0.0,
mit professional development,A,Broad match,0.3400000151834596,0.34,4.86,12.26979009408,30.009613628617963,False,368.2116600275848,4.171728818285063,364.0399312092997,mit professional development||Broad match||A,5.0,7.0,0.0,1.4,0.0,0.24285715370247118,1.2142857685123558,0.0,0.4128571797312599,-0.4128571797312599
generative ai course,A,Broad match,0.39999999999999947,0.4,2.74,12.67974921901191,30.451288537796803,False,386.1147020550353,5.071899687604757,381.04280236743057,generative ai course||Broad match||A,2.0,0.64,0.0,0.32,0.0,1.2499999999999982,2.4999999999999964,0.0,0.9999999999999972,-0.9999999999999972
generative ai courses,A,Broad match,0.3862963843790177,0.38629638437901775,2.646130232996272,13.064366767911253,48.59055405989278,True,634.8048196944585,5.046717646645511,629.7581020478129,generative ai courses||Broad match||A,0.0,0.0,0.0,,,2.0,0.0,,0.0,
online ai and ml courses,A,Phrase match,0.0,0.39,17.29,0.0,0.0,False,0.0,0.0,0.0,online ai and ml courses||Phrase match||A,3.0,3.84,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certificate course,A,Broad match,0.3099999999999905,0.31,15.2,15.31705110861,20.640782137688735,False,316.15591492466274,4.748285843668954,311.4076290809938,generative ai certificate course||Broad match||A,0.0,0.0,0.0,,,2.0,0.0,,0.0,
generative ai online course,A,Broad match,0.0,0.23,10.45,0.0,0.0,False,0.0,0.0,0.0,generative ai online course||Broad match||A,0.0,0.0,0.0,,,0.0,0.0,,0.0,
generative ai online program,A,Broad match,0.0,0.42,7.63,0.0,0.0,False,0.0,0.0,0.0,generative ai online program||Broad match||A,4.0,6.4,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0
generative ai foundations course,A,Broad match,0.3762375687711555,0.37623756877116477,2.5772273460824784,14.523231945110016,21.40708500059438,True,310.90006073231774,5.464185477727772,305.43587525459,generative ai foundations course||Broad match||A,3.0,2.16,0.0,0.7200000000000001,0.0,0.522552178848827,1.567656536546481,0.0,0.5898112839784581,-0.5898112839784581
online course generative ai,A,Broad match,0.2999999999999998,0.3,2.9,16.880555845110003,22.210930300281145,False,374.93284930574174,5.064166753532998,369.8686825522087,online course generative ai||Broad match||A,0.0,0.0,0.0,,,2.0,0.0,,0.0,
mit professional development,B,Broad match,0.01371657758187883,0.013716577581878109,0.292620321746733,18.933896027780236,27.38680811994615,True,518.5389774758279,0.259708253792275,518.2792692220356,mit professional development||Broad match||B,13.0,4.94,0.0,0.38,0.0,0.036096256794417976,0.4692513383274337,0.0,0.006436522387568716,-0.006436522387568716
