keyword,region,match,bid,bid_lb,bid_ub,predicted_clicks,predicted_epc,is_new_keyword,conv_value,cost,profit,combo_key,obs_clicks,obs_cost,obs_conv_value,obs_cpc,obs_epc,replay_ratio,replay_clicks,replay_revenue,replay_cost,replay_profit
generative ai certificate course,USA,Broad match,-2.446612798137677e-12,0.69,23.82,0.0,0.0,False,0.0,-0.0,0.0,generative ai certificate course||Broad match||USA,6.0,7.92,0.0,1.32,0.0,0.0,0.0,0.0,-0.0,0.0
generative ai fundamentals course,USA,Broad match,13.688260661035207,0.5939498951717554,13.688260661035226,0.9605073322299982,59.54209567069471,True,57.1906194680423,13.147674730399757,44.04294473764254,generative ai fundamentals course||Broad match||USA,5.0,4.2,0.0,0.8400000000000001,0.0,2.0,10.0,0.0,136.88260661035207,-136.88260661035207
generative ai online course,USA,Broad match,-1.2034657027110909e-11,0.43,34.1,1.040946784851569e-12,-6.476275145366672e-11,False,-6.741457790383565e-23,-1.252743753916244e-23,-5.48871403646732e-23,generative ai online course||Broad match||USA,9.0,11.09,0.0,1.232222222222222,0.0,0.0,0.0,0.0,-0.0,0.0
generative ai online program,USA,Broad match,0.0,0.35,17.35,0.0,3.668176873361517e-12,False,0.0,0.0,0.0,generative ai online program||Broad match||USA,7.0,7.700000000000001,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certificate program,USA,Broad match,10.419994923821157,0.6235286754939438,21.525294275747452,0.19639404940021765,18.90761343279982,True,3.7133427665615066,2.0464249978189497,1.666917768742557,generative ai certificate program||Broad match||USA,0.0,0.0,0.0,,,2.0,0.0,,0.0,
generative ai foundations course,USA,Broad match,0.0,0.65,14.98,0.0,7.468248242048503e-12,False,0.0,0.0,0.0,generative ai foundations course||Broad match||USA,17.0,22.61,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0
mit generative ai certificate,USA,Broad match,20.569197689319463,0.5958331824362112,20.56919768931964,0.6419456031002326,104.06440608904711,True,66.80368792810087,13.204306015958094,53.599381912142775,mit generative ai certificate||Broad match||USA,5.0,7.9,0.0,1.58,0.0,2.0,10.0,0.0,205.69197689319464,-205.69197689319464
generative ai certification online,USA,Broad match,0.0,0.24,4.63,0.0,-2.4929391884143115e-11,False,-0.0,0.0,-0.0,generative ai certification online||Broad match||USA,0.0,0.0,0.0,,,0.0,0.0,,0.0,
online course generative ai,USA,Broad match,0.0,0.56,3.61,0.0,-2.5195845410053153e-11,False,-0.0,0.0,-0.0,online course generative ai||Broad match||USA,2.0,3.84,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0
professional ai certificate,USA,Phrase match,5.586833363155565e-12,0.41,4.43,0.0,0.0,False,0.0,0.0,0.0,professional ai certificate||Phrase match||USA,1.0,1.13,0.0,1.13,0.0,4.944100321376606e-12,4.944100321376606e-12,0.0,2.7621864626254974e-23,-2.7621864626254974e-23
mit professional development,A,Broad match,0.33999999999999986,0.34,4.86,11.441245487429999,27.378306287360232,False,313.2419232637366,3.890023465726198,309.35189979801044,mit professional development||Broad match||A,3.0,3.81,200.0,1.27,66.66666666666667,0.2677165354330707,0.8031496062992122,53.54330708661415,0.27307086614173204,53.27023622047242
generative ai course,A,Broad match,0.32000001149871443,0.32,2.92,11.415977678430002,28.950516336953868,False,330.49844828168847,3.6531129883666678,326.8453352933218,generative ai course||Broad match||A,3.0,1.98,0.0,0.66,0.0,0.4848485022707794,1.4545455068123383,0.0,0.4654545789053517,-0.4654545789053517
generative ai courses,A,Broad match,0.24999999999999983,0.25,4.33,12.674896975730096,44.15005123478549,False,559.5973508741114,3.168724243932522,556.4286266301789,generative ai courses||Broad match||A,0.0,0.0,0.0,,,2.0,0.0,,0.0,
online ai and ml courses,A,Phrase match,13.73074867843268,2.2410512595056713,13.730748678432825,0.921524433229999,84.58197783632124,True,77.94435918708827,12.653220393716234,65.29113879337203,online ai and ml courses||Phrase match||A,5.0,4.45,0.0,0.89,0.0,2.0,10.0,0.0,137.3074867843268,-137.3074867843268
generative ai certificate course,A,Broad match,2.214319633475892e-12,0.31,15.2,0.0,0.0,False,0.0,0.0,0.0,generative ai certificate course||Broad match||A,0.0,0.0,0.0,,,2.0,0.0,,0.0,
generative ai online course,A,Broad match,0.0,0.23,10.45,0.0,-2.2431834167946363e-11,False,-0.0,0.0,-0.0,generative ai online course||Broad match||A,2.0,1.29,0.0,0.645,0.0,0.0,0.0,0.0,0.0,0.0
generative ai online program,A,Broad match,9.164753825409363,0.20171228515254946,9.164753825409312,1.109354863199993,55.602772721628135,True,61.683206326142084,10.166964226248616,51.51624209989347,generative ai online program||Broad match||A,8.0,4.64,0.0,0.58,0.0,2.0,16.0,0.0,146.6360612065498,-146.6360612065498
generative ai foundations course,A,Broad match,-1.0751933063876223e-12,0.28,17.08,0.0,-3.102748286765435e-11,False,-0.0,-0.0,0.0,generative ai foundations course||Broad match||A,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0
online course generative ai,A,Broad match,0.29999999999999966,0.3,2.9,12.569751083000092,21.30996584863236,False,267.8609663045416,3.7709253249000234,264.09004097964157,online course generative ai||Broad match||A,1.0,0.96,0.0,0.96,0.0,0.31249999999999967,0.31249999999999967,0.0,0.09374999999999979,-0.09374999999999979
mit professional development,B,Broad match,0.06999999999996734,0.07,0.85,14.933111662370663,26.32517218929213,False,393.1167358338341,1.0453178163654586,392.07141801746866,mit professional development||Broad match||B,12.0,4.32,600.0,0.36000000000000004,50.0,0.1944444444443537,2.333333333332244,116.6666666666122,0.16333333333318087,116.50333333327902
generative ai course,B,Broad match,0.14,0.14,2.85,14.90784385337,28.40262403292388,False,423.42188410880334,2.0870981394718,421.33478596933156,generative ai course||Broad match||B,0.0,0.0,0.0,,,2.0,0.0,,0.0,
generative ai courses,B,Broad match,0.1299999999999999,0.13,0.69,14.649591540510585,43.93898690103907,False,643.6882108040674,1.9044469002663744,641.783763903801,generative ai courses||Broad match||B,1.0,0.13,0.0,0.13,0.0,0.9999999999999991,0.9999999999999991,0.0,0.12999999999999978,-0.12999999999999978
online ai and ml courses,B,Phrase match,0.1,0.1,8.29,14.649591540511153,8.52429379871778,False,124.87742232252768,1.4649591540511153,123.41246316847656,online ai and ml courses||Phrase match||B,8.0,3.2,0.0,0.4,0.0,0.25,2.0,0.0,0.2,-0.2
generative ai online course,B,Broad match,0.0,0.14,4.8,0.0,-2.2254198484006338e-11,False,-0.0,0.0,-0.0,generative ai online course||Broad match||B,3.0,0.97,0.0,0.3233333333333333,0.0,0.0,0.0,0.0,0.0,0.0
generative ai online program,B,Broad match,0.0,0.08,2.52,0.0,-2.2396307031158358e-11,False,-0.0,0.0,-0.0,generative ai online program||Broad match||B,5.0,2.4,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certificate program,B,Broad match,3.1952707146786103e-12,0.15,4.94,1.3949516116396394e-12,7.966118128553534e-12,False,1.1112349321937501e-23,4.4572480330658696e-24,6.655101288871632e-24,generative ai certificate program||Broad match||B,0.0,0.0,0.0,,,2.0,0.0,,0.0,
mit generative ai certificate,B,Broad match,0.030000000000000027,0.03,0.64,14.64959154051013,7.672477906792869,False,112.39866743810369,0.4394877462153043,111.95917969188838,mit generative ai certificate||Broad match||B,1.0,0.18,0.0,0.18,0.0,0.16666666666666682,0.16666666666666682,0.0,0.005000000000000009,-0.005000000000000009
generative ai certification online,B,Broad match,0.16,0.16,0.66,14.649591540510585,31.179245042837227,False,456.76320441905483,2.3439346464816935,454.41926977257316,generative ai certification online||Broad match||B,0.0,0.0,0.0,,,2.0,0.0,,0.0,
online course generative ai,B,Broad match,0.19000000000000564,0.19,0.72,15.41637676378059,21.155039499182813,False,326.1340593720625,2.929111585118399,323.2049477869441,online course generative ai||Broad match||B,3.0,0.81,0.0,0.27,0.0,0.7037037037037245,2.1111111111111733,0.0,0.40111111111113484,-0.40111111111113484
