keyword,region,match,bid,bid_lb,bid_ub,predicted_clicks,predicted_epc,is_new_keyword,conv_value,cost,profit,combo_key,obs_clicks,obs_cost,obs_conv_value,obs_cpc,obs_epc,replay_ratio,replay_clicks,replay_revenue,replay_cost,replay_profit
generative ai certificate course,USA,Broad match,0.0,0.69,23.82,0.0,0.0,False,0.0,0.0,0.0,generative ai certificate course||Broad match||USA,1.0,1.03,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0
generative ai fundamentals course,USA,Broad match,4.1217702434634145,0.47026908818038954,4.121770243463414,1.0431582776049955,3.1195042953186274,True,3.2541367276859643,4.299658747854818,-1.0455220201688538,generative ai fundamentals course||Broad match||USA,0.0,0.0,0.0,,,2.0,0.0,,0.0,
generative ai online course,USA,Broad match,0.0,0.43,34.1,0.0,0.0,False,0.0,0.0,0.0,generative ai online course||Broad match||USA,4.0,7.8,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0
generative ai online program,USA,Broad match,0.0,0.35,17.35,0.0,0.0,False,0.0,0.0,0.0,generative ai online program||Broad match||USA,5.0,6.5,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certificate program,USA,Broad match,0.0,0.28,29.69,0.0,0.0,False,0.0,0.0,0.0,generative ai certificate program||Broad match||USA,4.0,3.96,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0
generative ai foundations course,USA,Broad match,0.0,0.65,14.98,0.0,0.0,False,0.0,0.0,0.0,generative ai foundations course||Broad match||USA,18.0,31.32,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0
mit generative ai certificate,USA,Broad match,0.0,0.67,2.61,0.0,0.0,False,0.0,0.0,0.0,mit generative ai certificate||Broad match||USA,5.0,4.65,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certification online,USA,Broad match,0.0,0.24,4.63,0.0,0.0,False,0.0,0.0,0.0,generative ai certification online||Broad match||USA,0.0,0.0,0.0,,,0.0,0.0,,0.0,
online course generative ai,USA,Broad match,0.0,0.62,3.61,0.0,0.0,False,0.0,0.0,0.0,online course generative ai||Broad match||USA,3.0,4.41,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0
professional ai certificate,USA,Phrase match,0.0,0.41,4.43,0.0,0.0,False,0.0,0.0,0.0,professional ai certificate||Phrase match||USA,0.0,0.0,0.0,,,0.0,0.0,,0.0,
mit professional development,A,Broad match,0.3399999999999999,0.34,4.86,15.41612050454,26.899359951355844,False,414.68377450509894,5.241480971543599,409.44229353355536,mit professional development||Broad match||A,2.0,1.36,0.0,0.68,0.0,0.49999999999999983,0.9999999999999997,0.0,0.3399999999999998,-0.3399999999999998
generative ai course,A,Broad match,0.0,0.4,2.74,0.0,0.0,False,0.0,0.0,0.0,generative ai course||Broad match||A,3.0,1.44,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0
generative ai courses,A,Broad match,0.25,0.25,4.33,16.405603616039997,44.57959212408378,False,731.3551177524571,4.101400904009999,727.2537168484471,generative ai courses||Broad match||A,0.0,0.0,0.0,,,2.0,0.0,,0.0,
online ai and ml courses,A,Phrase match,13.73074867843282,2.2410512595056713,13.730748678432825,0.3769517207199877,79.33654534901869,True,29.906047285291937,5.175829341108948,24.73021794418299,online ai and ml courses||Phrase match||A,4.0,3.4,0.0,0.85,0.0,2.0,8.0,0.0,109.84598942746256,-109.84598942746256
generative ai certificate course,A,Broad match,0.0,0.31,15.2,0.0,0.0,False,0.0,0.0,0.0,generative ai certificate course||Broad match||A,0.0,0.0,0.0,,,0.0,0.0,,0.0,
generative ai online course,A,Broad match,0.0,0.23,10.45,0.0,0.0,False,0.0,0.0,0.0,generative ai online course||Broad match||A,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
generative ai online program,A,Broad match,9.164753825409312,0.20171228515254946,9.164753825409312,1.250262667569956,55.642475037871904,True,69.56770927104441,11.458349565378205,58.1093597056662,generative ai online program||Broad match||A,12.0,8.399999999999999,0.0,0.6999999999999998,0.0,2.0,24.0,0.0,219.95409180982347,-219.95409180982347
generative ai foundations course,A,Broad match,0.0,0.28,17.08,0.0,0.0,False,0.0,0.0,0.0,generative ai foundations course||Broad match||A,4.0,4.56,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0
online course generative ai,A,Broad match,0.0,0.3,2.9,0.0,0.0,False,0.0,0.0,0.0,online course generative ai||Broad match||A,2.0,1.82,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0
mit professional development,B,Broad match,0.06999999999999999,0.07,0.85,24.625415361440076,25.29432954209015,False,622.8833712631143,1.723779075300805,621.1595921878135,mit professional development||Broad match||B,10.0,2.6,600.0,0.26,60.0,0.2692307692307692,2.692307692307692,161.53846153846152,0.18846153846153843,161.35
generative ai course,B,Broad match,0.13999999999999924,0.14,2.85,24.644961839040107,24.494973546980148,False,603.6776883136226,3.450294657465596,600.227393656157,generative ai course||Broad match||B,2.0,0.8,0.0,0.4,0.0,0.3499999999999981,0.6999999999999962,0.0,0.09799999999999894,-0.09799999999999894
generative ai courses,B,Broad match,0.13,0.13,0.69,24.644961839040775,43.84034823477946,False,1080.4437092563985,3.203845039075301,1077.2398642173232,generative ai courses||Broad match||B,2.0,0.7,0.0,0.35,0.0,0.37142857142857144,0.7428571428571429,0.0,0.09657142857142857,-0.09657142857142857
online ai and ml courses,B,Phrase match,0.0,0.1,8.29,0.0,0.0,False,0.0,0.0,0.0,online ai and ml courses||Phrase match||B,4.0,1.32,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
generative ai online course,B,Broad match,0.0,0.14,4.8,0.0,0.0,False,0.0,0.0,0.0,generative ai online course||Broad match||B,1.0,0.61,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0
generative ai online program,B,Broad match,0.0,0.08,2.52,0.0,0.0,False,0.0,0.0,0.0,generative ai online program||Broad match||B,12.0,3.24,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certificate program,B,Broad match,0.0,0.15,4.94,0.0,0.0,False,0.0,0.0,0.0,generative ai certificate program||Broad match||B,0.0,0.0,0.0,,,0.0,0.0,,0.0,
