keyword,region,match,bid,bid_lb,bid_ub,predicted_clicks,predicted_epc,is_new_keyword,conv_value,cost,profit,combo_key,obs_clicks,obs_cost,obs_conv_value,obs_cpc,obs_epc,replay_ratio,replay_clicks,replay_revenue,replay_cost,replay_profit
generative ai certificate course,USA,Broad match,26.829806341173892,0.25302612918594825,26.82980634118144,0.22750044872996966,164.56589612071141,True,37.43881521311142,6.103792981955246,31.335022231156174,generative ai certificate course||Broad match||USA,3.0,3.33,0.0,1.11,0.0,2.0,6.0,0.0,160.97883804704335,-160.97883804704335
generative ai fundamentals course,USA,Broad match,0.0,0.54,28.59,0.0,0.0,False,0.0,0.0,0.0,generative ai fundamentals course||Broad match||USA,1.0,1.01,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0
generative ai online course,USA,Broad match,0.0,0.43,34.1,0.0,0.0,False,0.0,0.0,0.0,generative ai online course||Broad match||USA,6.0,11.04,0.0,1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
generative ai online program,USA,Broad match,0.0,0.35,17.35,-2.6623148130511254e-13,1.644950842205617e-11,False,-4.379376993944938e-24,-0.0,-4.379376993944938e-24,generative ai online program||Broad match||USA,3.0,3.96,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certificate program,USA,Broad match,4.405364961712621e-12,0.28,29.69,1.9266272605067414e-16,-2.690233197874829e-15,False,-5.183076616145872e-31,8.487496227716773e-28,-8.492679304332918e-28,generative ai certificate program||Broad match||USA,3.0,5.3100000000000005,0.0,1.7700000000000002,0.0,2.4889067580297293e-12,7.466720274089187e-12,0.0,3.289362787438176e-23,-3.289362787438176e-23
generative ai foundations course,USA,Broad match,0.0,0.65,14.98,0.0,0.0,False,0.0,0.0,0.0,generative ai foundations course||Broad match||USA,7.0,11.48,200.0,1.6400000000000001,28.571428571428573,0.0,0.0,0.0,0.0,0.0
mit generative ai certificate,USA,Broad match,25.859786664968315,0.24387808239107803,25.859786664968237,0.17584999859997552,148.68152981860516,True,26.145646810443935,4.547443448830344,21.598203361613592,mit generative ai certificate||Broad match||USA,9.0,13.05,200.0,1.4500000000000002,22.22222222222222,2.0,18.0,400.0,465.47615996942966,-65.47615996942966
generative ai certification online,USA,Broad match,0.2400000033518146,0.24,4.63,17.643816431631905,22.000373857765275,False,388.170557773684,4.234516002730459,383.9360417709535,generative ai certification online||Broad match||USA,0.0,0.0,0.0,,,2.0,0.0,,0.0,
online course generative ai,USA,Broad match,2.808769160354011e-13,0.62,3.61,-9.563714342475233e-13,-2.669897094755402e-11,False,2.5534133138045195e-23,-2.6862265903579773e-25,2.5802755797080992e-23,online course generative ai||Broad match||USA,4.0,8.64,0.0,2.16,0.0,1.3003560927564865e-13,5.201424371025946e-13,0.0,1.4609600363251435e-25,-1.4609600363251435e-25
professional ai certificate,USA,Phrase match,0.0,0.41,4.43,0.0,-2.8098412485633162e-11,False,-0.0,0.0,-0.0,professional ai certificate||Phrase match||USA,0.0,0.0,0.0,,,0.0,0.0,,0.0,
