keyword,region,match,bid,bid_lb,bid_ub,predicted_clicks,predicted_epc,is_new_keyword,conv_value,cost,profit,combo_key,obs_clicks,obs_cost,obs_conv_value,obs_cpc,obs_epc,replay_ratio,replay_clicks,replay_revenue,replay_cost,replay_profit
generative ai certificate course,USA,Broad match,-2.313407725402671e-12,0.69,23.82,0.0,0.0,False,0.0,-0.0,0.0,generative ai certificate course||Broad match||USA,2.0,2.88,0.0,1.44,0.0,0.0,0.0,0.0,-0.0,0.0
generative ai fundamentals course,USA,Broad match,-1.6454730904991475e-12,0.47026908818038954,4.121770243463414,1.3548213862320847e-12,1.5441046047333469e-12,True,2.091985941072178e-24,-2.2293221334776476e-24,4.321308074549826e-24,generative ai fundamentals course||Broad match||USA,5.0,11.4,0.0,2.2800000000000002,0.0,0.0,0.0,0.0,-0.0,0.0
generative ai online course,USA,Broad match,-1.3912023577082055e-11,0.43,34.1,1.0671363548451328e-12,-6.77414765933675e-11,False,-7.228939240367308e-23,-1.484602612856689e-23,-5.744336627510618e-23,generative ai online course||Broad match||USA,4.0,5.58,0.0,1.395,0.0,0.0,0.0,0.0,-0.0,0.0
generative ai online program,USA,Broad match,-1.9273471707492718e-12,0.35,17.35,1.057552389166888e-12,0.0,False,0.0,-2.038270605179934e-24,2.038270605179934e-24,generative ai online program||Broad match||USA,8.0,17.52,0.0,2.19,0.0,0.0,0.0,0.0,-0.0,0.0
generative ai certificate program,USA,Broad match,-1.392758523917725e-12,0.28,29.69,0.0,0.0,False,0.0,-0.0,0.0,generative ai certificate program||Broad match||USA,0.0,0.0,0.0,,,0.0,0.0,,-0.0,
generative ai foundations course,USA,Broad match,0.0,0.65,14.98,0.0,9.094947017729282e-12,False,0.0,0.0,0.0,generative ai foundations course||Broad match||USA,41.0,62.32,200.0,1.52,4.878048780487805,0.0,0.0,0.0,0.0,0.0
mit generative ai certificate,USA,Broad match,0.0,0.24387808239107803,25.859786664968237,0.0,1.8101076193488552e-11,True,0.0,0.0,0.0,mit generative ai certificate||Broad match||USA,6.0,5.64,400.0,0.94,66.66666666666667,0.0,0.0,0.0,0.0,0.0
generative ai certification online,USA,Broad match,0.0,0.24,4.63,0.0,-2.220890138460163e-11,False,-0.0,0.0,-0.0,generative ai certification online||Broad match||USA,1.0,3.65,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0
online course generative ai,USA,Broad match,0.0,0.41389977617920026,32.82321480862961,7.742356942098759e-13,5.336175945558352e-12,True,4.1314578876354124e-24,0.0,4.1314578876354124e-24,online course generative ai||Broad match||USA,2.0,3.14,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0
professional ai certificate,USA,Phrase match,0.40999999999998593,0.41,4.43,13.153480139726152,20.01651129098095,False,263.2867837325222,5.392926857287537,257.8938568752347,professional ai certificate||Phrase match||USA,0.0,0.0,0.0,,,2.0,0.0,,0.0,
mit professional development,A,Broad match,0.33999999999999986,0.34,4.86,15.153956981056101,28.06050578145683,False,425.2276974788728,5.152345373559072,420.07535210531375,mit professional development||Broad match||A,1.0,1.31,0.0,1.31,0.0,0.2595419847328243,0.2595419847328243,0.0,0.08824427480916022,-0.08824427480916022
generative ai course,A,Broad match,0.31999999999999856,0.32,2.74,15.851955030656127,28.598028086249574,False,453.33465518866916,5.072625609809938,448.2620295788592,generative ai course||Broad match||A,0.0,0.0,0.0,,,2.0,0.0,,0.0,
generative ai courses,A,Broad match,0.24999999999999922,0.25,4.33,15.851955030656125,44.35221967567893,False,703.0693918086442,3.962988757664019,699.1064030509802,generative ai courses||Broad match||A,0.0,0.0,0.0,,,2.0,0.0,,0.0,
online ai and ml courses,A,Phrase match,0.0,0.39,17.29,0.0,-1.3592682535090717e-11,False,-0.0,0.0,-0.0,online ai and ml courses||Phrase match||A,3.0,2.61,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certificate course,A,Broad match,0.3099999999999998,0.31,15.2,15.851955030656123,18.383231066802374,False,291.41015218911184,4.9141060595033945,286.49604612960843,generative ai certificate course||Broad match||A,1.0,0.72,0.0,0.72,0.0,0.43055555555555525,0.43055555555555525,0.0,0.13347222222222202,-0.13347222222222202
generative ai online course,A,Broad match,0.0,0.23,10.45,0.0,-2.3226309764368125e-11,False,-0.0,0.0,-0.0,generative ai online course||Broad match||A,2.0,1.8,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
generative ai online program,A,Broad match,0.0,0.42,7.63,0.0,-1.851319098022941e-11,False,-0.0,0.0,-0.0,generative ai online program||Broad match||A,7.0,6.44,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0
generative ai foundations course,A,Broad match,0.27999999999999403,0.28,17.08,16.89437907605623,17.01253464365653,False,287.41620931447255,4.730426141295643,282.6857831731769,generative ai foundations course||Broad match||A,6.0,4.26,0.0,0.71,0.0,0.3943661971830902,2.3661971830985413,0.0,0.6625352112675774,-0.6625352112675774
online course generative ai,A,Broad match,2.944663592677505e-12,0.3,2.9,0.0,0.0,False,0.0,0.0,0.0,online course generative ai||Broad match||A,1.0,1.92,0.0,1.92,0.0,1.533678954519534e-12,1.533678954519534e-12,0.0,4.51616858022937e-24,-4.51616858022937e-24
mit professional development,B,Broad match,0.06999999999996856,0.07,0.85,17.141642647956758,27.17053194853924,False,465.74754921675185,1.1999149853564341,464.5476342313954,mit professional development||Broad match||B,8.0,3.44,0.0,0.43,0.0,0.16279069767434548,1.3023255813947638,0.0,0.09116279069759252,-0.09116279069759252
