keyword,region,match,bid,bid_lb,bid_ub,predicted_clicks,predicted_epc,is_new_keyword,conv_value,cost,profit,combo_key,obs_clicks,obs_cost,obs_conv_value,obs_cpc,obs_epc,replay_ratio,replay_clicks,replay_revenue,replay_cost,replay_profit
generative ai certificate course,USA,Broad match,0.0,0.69,23.82,0.0,0.0,False,0.0,0.0,0.0,generative ai certificate course||Broad match||USA,1.0,1.75,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0
generative ai fundamentals course,USA,Broad match,-1.872760248326757e-12,0.54,28.59,0.0,2.085208717580644e-16,False,0.0,-0.0,0.0,generative ai fundamentals course||Broad match||USA,1.0,1.19,0.0,1.19,0.0,0.0,0.0,0.0,-0.0,0.0
generative ai online course,USA,Broad match,0.0,0.43,34.1,0.0,0.0,False,0.0,0.0,0.0,generative ai online course||Broad match||USA,1.0,0.92,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0
generative ai online program,USA,Broad match,0.0,0.35,17.35,0.0,1.3930190334576764e-11,False,0.0,0.0,0.0,generative ai online program||Broad match||USA,11.0,13.09,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certificate program,USA,Broad match,0.0,0.28,29.69,0.0,0.0,False,0.0,0.0,0.0,generative ai certificate program||Broad match||USA,1.0,1.56,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0
generative ai foundations course,USA,Broad match,0.0,0.479702900183235,4.204454831017766,0.0,0.0,True,0.0,0.0,0.0,generative ai foundations course||Broad match||USA,11.0,18.15,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0
mit generative ai certificate,USA,Broad match,0.0,0.67,2.61,0.0,0.0,False,0.0,0.0,0.0,mit generative ai certificate||Broad match||USA,3.0,2.37,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certification online,USA,Broad match,0.0,0.24,4.63,0.0,0.0,False,0.0,0.0,0.0,generative ai certification online||Broad match||USA,1.0,1.18,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0
online course generative ai,USA,Broad match,0.0,0.41389977617920026,32.82321480862961,0.0,0.0,True,0.0,0.0,0.0,online course generative ai||Broad match||USA,3.0,4.800000000000001,0.0,1.6000000000000003,0.0,0.0,0.0,0.0,0.0,0.0
professional ai certificate,USA,Phrase match,0.0,0.41,4.43,0.0,0.0,False,0.0,0.0,0.0,professional ai certificate||Phrase match||USA,0.0,0.0,0.0,,,0.0,0.0,,0.0,
mit professional development,A,Broad match,0.33999999999999997,0.34,4.86,11.189089703520033,31.176252681110512,False,348.83388786855244,3.8042904991968105,345.0295973693556,mit professional development||Broad match||A,4.0,2.84,200.0,0.71,50.0,0.4788732394366197,1.9154929577464788,95.77464788732394,0.6512676056338027,95.12338028169013
generative ai course,A,Broad match,0.241435240236886,0.24143524023688606,4.181658360902866,14.758628934720004,34.61849293515279,True,510.921491509146,3.563253122421181,507.3582383867248,generative ai course||Broad match||A,4.0,6.48,200.0,1.62,50.0,0.14903409891165803,0.5961363956466321,29.806819782331605,0.14392833389689594,29.66289144843471
generative ai courses,A,Broad match,0.25000000325639016,0.25,4.33,14.053489222720023,50.093764813251006,False,703.9921839284945,3.5133723514436497,700.4788115770508,generative ai courses||Broad match||A,0.0,0.0,0.0,,,2.0,0.0,,0.0,
online ai and ml courses,A,Phrase match,0.0,0.39,17.29,0.0,0.0,False,0.0,0.0,0.0,online ai and ml courses||Phrase match||A,1.0,2.64,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certificate course,A,Broad match,0.0,0.31,15.2,0.0,-2.1575630171355442e-11,False,-0.0,0.0,-0.0,generative ai certificate course||Broad match||A,0.0,0.0,0.0,,,0.0,0.0,,0.0,
generative ai online course,A,Broad match,0.0,0.23,10.45,0.0,0.0,False,0.0,0.0,0.0,generative ai online course||Broad match||A,0.0,0.0,0.0,,,0.0,0.0,,0.0,
