keyword,region,match,bid,bid_lb,bid_ub,predicted_clicks,predicted_epc,is_new_keyword,conv_value,cost,profit,combo_key,obs_clicks,obs_cost,obs_conv_value,obs_cpc,obs_epc,replay_ratio,replay_clicks,replay_revenue,replay_cost,replay_profit
generative ai certificate course,USA,Broad match,0.0,0.69,23.82,0.0,0.0,False,0.0,0.0,0.0,generative ai certificate course||Broad match||USA,7.0,8.61,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0
generative ai fundamentals course,USA,Broad match,-1.4816192508251368e-12,0.47026908818038954,4.121770243463414,0.0,0.0,True,0.0,-0.0,0.0,generative ai fundamentals course||Broad match||USA,2.0,1.86,0.0,0.93,0.0,0.0,0.0,0.0,-0.0,0.0
generative ai online course,USA,Broad match,0.0,0.43,34.1,0.0,0.0,False,0.0,0.0,0.0,generative ai online course||Broad match||USA,4.0,4.9,200.0,1.225,50.0,0.0,0.0,0.0,0.0,0.0
generative ai online program,USA,Broad match,0.0,0.35,17.35,0.0,0.0,False,0.0,0.0,0.0,generative ai online program||Broad match||USA,3.0,3.45,0.0,1.1500000000000001,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certificate program,USA,Broad match,0.0,0.28,29.69,0.0,0.0,False,0.0,0.0,0.0,generative ai certificate program||Broad match||USA,1.0,1.33,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0
generative ai foundations course,USA,Broad match,0.0,0.65,14.98,0.0,0.0,False,0.0,0.0,0.0,generative ai foundations course||Broad match||USA,18.0,24.3,200.0,1.35,11.11111111111111,0.0,0.0,0.0,0.0,0.0
mit generative ai certificate,USA,Broad match,0.0,0.24387808239107803,25.859786664968237,0.0,0.0,True,0.0,0.0,0.0,mit generative ai certificate||Broad match||USA,11.0,12.65,0.0,1.1500000000000001,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certification online,USA,Broad match,0.0,0.24,4.63,0.0,0.0,False,0.0,0.0,0.0,generative ai certification online||Broad match||USA,2.0,2.02,200.0,1.01,100.0,0.0,0.0,0.0,0.0,0.0
online course generative ai,USA,Broad match,0.0,0.62,3.61,0.0,0.0,False,0.0,0.0,0.0,online course generative ai||Broad match||USA,3.0,7.32,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0
professional ai certificate,USA,Phrase match,0.0,0.41,4.43,0.0,0.0,False,0.0,0.0,0.0,professional ai certificate||Phrase match||USA,0.0,0.0,0.0,,,0.0,0.0,,0.0,
mit professional development,A,Broad match,0.33999999999999986,0.34,4.86,12.54402621788743,36.88187501503192,False,462.6472071534078,4.264968914081725,458.38223823932606,mit professional development||Broad match||A,6.0,6.42,0.0,1.07,0.0,0.31775700934579426,1.9065420560747657,0.0,0.64822429906542,-0.64822429906542
generative ai course,A,Broad match,0.39999999999999947,0.4,2.74,12.40660280048732,36.44758464328384,False,452.19070570636393,4.962641120194921,447.228064586169,generative ai course||Broad match||A,4.0,3.16,0.0,0.79,0.0,0.5063291139240499,2.0253164556961996,0.0,0.8101265822784788,-0.8101265822784788
generative ai courses,A,Broad match,0.25,0.25,4.33,13.259974880086,52.20781609827125,False,692.2743300072262,3.3149937200215,688.9593362872048,generative ai courses||Broad match||A,0.0,0.0,0.0,,,2.0,0.0,,0.0,
online ai and ml courses,A,Phrase match,0.0,2.2410512595056713,13.730748678432825,0.0,0.0,True,0.0,0.0,0.0,online ai and ml courses||Phrase match||A,2.0,2.48,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certificate course,A,Broad match,0.30999999999877514,0.31,15.2,13.203446111987658,26.623167298674666,False,351.51755475848296,4.093068294700002,347.42448646378296,generative ai certificate course||Broad match||A,1.0,2.29,0.0,2.29,0.0,0.13537117903876644,0.13537117903876644,0.0,0.041965065501851785,-0.041965065501851785
