Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.24895619830096988,0.0807317686868009,81.496956,26.427916,154.24999681115705,83.52000000000001
B,0.07036489840034998,0.04339852427248241,90.649765,55.909496,48.030001204736685,32.93
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.02352908832932983,0.09910454893758544,6.754764,28.451075,154.30000000378527,210.10999999999999
