Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.162748012450899,0.08628165284628608,53.27631,28.244696,121.26999898767795,86.81
B,0.16690901938254185,0.043668088728904285,215.02573,56.25677,113.7899976843599,31.02
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.0391699457967515,0.1391246353077066,11.244964,39.940098,121.63999958832677,224.81
