Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.14904963682682784,0.09866418906277005,48.792084,32.298176,120.5400019404099,85.84
B,0.16787392724347003,0.05494795294271875,216.2688,70.78841,115.39000225121458,42.29
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.052418997049317795,0.13402984448700955,15.04852,38.477478,121.17999758373405,221.39
