Budget,Spend USA,Clicks USA,Purch USA,Spend A,Clicks A,Purch A,Spend B,Clicks B,Purch B
Actual,0.7538445405571839,0.4799510512143631,0.7634413988957819,0.15003664654546348,0.19366453960632177,0.1813770829077994,0.09611881289735287,0.32638439768345473,0.055181518196417624
353,0.9034479800916636,0.8448604761006648,0.9024323943123725,0.09646623743546934,0.1551395114785218,0.09756760568762714,8.57824728668113e-05,0.0,0.0
