Budget,Spend Exact match,Clicks Exact match,Purch Exact match,Spend Phrase match,Clicks Phrase match,Purch Phrase match,Spend Broad match,Clicks Broad match,Purch Broad match
Actual,0.025149458780166473,0.010050135487270465,0.012228654462697965,0.049771251928545375,0.024084577609176813,0.02735662417138753,0.9250792892912884,0.9658652872938774,0.9604147250511822
353,0.13208520439013574,0.1328308171578974,0.126581285070989,0.2792560640299198,0.2710183599792536,0.2701410252013243,0.5886587315799444,0.596150806429035,0.6032776885231524
