Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
353,93.12326144444442,3.4583248744022286,353.9714749282347,0.00873296246538428,0.11321057385400801,0.004031421656157602,0.26308125948093564,352.85185185185185,10.913895544899072,-0.32780547691986006,-0.36952877158028946,0.0010229863320171972,138.53618,4.69019036902179,332.0003703703703,14.271209981119625,0.11309487933822387,0.004785039854717199,0.4172771850990796,38.0,0.8077262236808042
