Day,k_policy,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Oracle_k,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match
2025-12-01,50,353,111.13123,132.05516,323.52346540657175,190,353.79999863267756,339.01,0.12606384211480132,0.10487356328673753,334,44,,,384,2.122328758239746,0.8976073861122131,-8.961718723011651e-05,0.0,31.95,0.0,47.316658,0.0,0.006530674039867488,278.19999863080625,256.5,76.96279,62.83869,0.09993999078810475,0.08159915375053577,75.60000000187124,50.56000000000001,34.16844,21.899807,0.02612385132669656,0.016743735496334275,3.0999999198228405,0.0,0.5935433,0.0,0.0007707453164312471,0.0,26.479999917476448,339.01,8.414072,132.05516,0.009407584287474286,0.10487356328673753,324.2199987953783,0.0,102.12362,0.0,0.11588550994440168,0.0,55.23999979259981,7.5,22.313517,1.9388525,0.02363531388783116,0.0017056235823476348,98.57999881234304,35.900000000000006,33.08275,5.832954,0.0373973130145674,0.00646246377955793,199.98000002773466,295.61,55.734966,124.283356,0.06503121295550697,0.09670547503273234
2025-12-02,50,353,95.26537,142.21645,301.2721720958617,213,353.98999999999467,344.9,0.12332338552540671,0.11544884085365881,346,43,0.929915658115437,0.869942196531792,384,2.0849997997283936,0.8995084762573242,0.0002150239830207,0.2999939884894416,35.45,0.0,47.484615,0.0,0.006553856138189262,351.05000601581605,259.25,94.54734,68.29123,0.1227744071291703,0.08867952852961031,2.6399999956891653,50.2,0.71803105,26.44061,0.0005489783962364102,0.02021545618585924,39.03000113702626,0.0,11.0221815,0.0,0.014312847780272753,0.0,35.84000028317759,344.9,9.771372,142.21645,0.01268353133529762,0.11544884085365881,279.11999857979083,0.0,74.47182,0.0,0.09632700393304983,0.0,19.050000143125395,3.38,4.311641,0.7436171,0.005598879346213704,0.000694729335299049,60.05999475260104,14.04,15.555444,2.3625898,0.02019443105534096,0.002162527798067136,274.8800051042682,327.47999999999996,75.398285,139.11024,0.09753006831268911,0.11259158508010901
2025-12-03,50,353,104.77391,142.13225,235.468782896425,214,353.979994285273,350.34000000000003,0.13581335342225442,0.12055045554302007,333,44,0.19932743984078294,0.8738738738738738,384,2.127990484237671,0.897602379322052,9.972391517325564e-05,0.0,31.589999999999996,0.0,41.91455,0.0,0.005785072365683608,352.60999429059166,265.53,104.323074,71.430084,0.13546866129285223,0.09275549685708084,1.36999999468134,53.22,0.45083678,28.78762,0.00034469212940218234,0.02200988632025562,69.0199993505376,0.0,19.17052,0.0,0.024893869290401875,0.0,47.64999904020046,350.34000000000003,15.3612,142.13225,0.01994727830107357,0.12055045554302007,237.3099958945349,0.0,70.242195,0.0,0.09097221326113854,0.0,4.159999929367093,5.37,0.6259397,1.116467,0.0008128136903621417,0.001004607140259847,258.64999631082674,32.769999999999996,74.1062,6.680336,0.095989826104079,0.006956792976589948,91.16999804507918,312.2,30.041765,134.33545,0.03901072028417705,0.11258905259689628
2025-12-04,50,353,115.711655,133.10881,297.78844408311096,202,353.9899999999993,342.20000000000005,0.14814581506055097,0.10474333930092197,311,42,0.10476834961119622,0.819935691318328,384,2.1029045581817627,0.8989958763122559,4.927581116251213e-05,0.0,31.779999999999998,0.0,46.81669,0.0,0.006461668993984036,346.7899998610966,258.35,111.75746,60.499607,0.14512260055388676,0.07856173173454989,7.20000013890271,52.07,3.9541845,25.792505,0.0030232145066642143,0.019719938572388043,29.100000435625113,0.0,9.280233,0.0,0.012050840752113202,0.0,43.4673260378855,342.20000000000005,15.158779,133.10881,0.01968442437750608,0.10474333930092197,281.4226735264887,0.0,91.27264,0.0,0.11641055116932496,0.0,42.60000083453027,25.61,13.023725,2.570107,0.016911950408094806,0.003274059607538452,56.70000116663592,22.759999999999998,18.449286,4.043748,0.023957314571241378,0.004469716492515583,254.68999799883315,293.83,84.23865,126.49496,0.10727654884282153,0.09699956707156446
2025-12-05,50,353,93.418396,107.810425,290.27355654700693,158,353.99000000000314,242.95999999999998,0.1213084070920082,0.07966717031370311,420,36,0.2354434571276081,0.6666666666666666,384,2.029733896255493,0.9025843739509584,-0.000130568137396,0.0,31.500000000000004,0.0,44.794933,0.0,0.006182624028373038,353.99000000000314,179.33,93.418396,47.389324,0.1213084070920082,0.061537381038758464,0.0,32.129999999999995,0.0,15.626181,0.0,0.01194716524657161,47.2999986979381,0.0,14.146448,0.0,0.018369861260465383,0.0,50.829998677678596,242.95999999999998,12.264956,107.810425,0.01592665005333044,0.07966717031370311,255.8600026243864,0.0,67.007,0.0,0.0870118982549989,0.0,30.76999929431176,7.61,5.324871,0.5932232,0.006914609029707804,0.000744992393495111,92.72999756764082,14.469999999999999,12.603985,2.8531194,0.01636689638141093,0.002593001243811698,230.49000313805053,220.88000000000002,75.48955,104.36409,0.09802690106169283,0.07632917531912571
2025-12-06,50,353,64.81238,104.40683,224.51096256209343,151,353.98999999999864,226.74999999999997,0.08301372116910333,0.07936973373160539,401,29,0.06371753406095938,0.7007481296758105,384,2.092592239379883,0.8996536731719971,-6.271681502402821e-05,0.0,26.46,0.0,38.47917,0.0,0.005310919215716527,346.09000010624277,163.56999999999996,62.661846,44.295155,0.08136951105748565,0.057519448773148095,7.899999893755875,36.72,2.150529,21.632504,0.00164421011161768,0.016539365742740765,70.5299980703139,0.0,13.103863,0.0,0.0165345306979477,0.0,31.429999147853227,226.74999999999997,4.476367,104.40683,0.0058127832992889905,0.07936973373160539,252.03000278183154,0.0,47.232147,0.0,0.06066640407588347,0.0,137.48000533271147,5.23,22.991117,0.64242506,0.02985510304166758,0.0008342207110992213,62.379998451380985,3.0100000000000002,12.403718,0.83586013,0.015665197791229803,0.0007636807613013268,154.1299962159062,218.51,29.417542,102.928535,0.03749341781384804,0.07777183336016638
2025-12-07,50,353,65.18077,213.16707,203.37242234195833,289,353.97984046879856,571.83,0.08159123864691542,0.19141386895725898,387,45,0.06664322015349881,0.6098191214470284,384,2.100416421890259,0.8993239402770996,-0.0001684195323502,0.0,39.92,0.0,52.682144,0.0,0.0072712223009309416,337.35984077750834,444.0400000000001,59.470512,115.06269,0.07722540137913184,0.14941458429494536,16.61999969129022,87.86999999999999,5.7102547,45.42223,0.004365837267783578,0.034728062361382685,75.03984854859817,0.0,10.817587,0.0,0.013643732160574898,0.0,26.379999221401448,571.83,5.2808948,213.16707,0.006857503001187881,0.19141386895725898,252.55999269879902,0.0,49.082287,0.0,0.06109000534274253,0.0,63.1399979466082,11.66,10.432192,1.613128,0.013183117327864044,0.0016718324835494768,56.58999819789842,24.87,9.554034,5.1702185,0.011841067820752324,0.005423956081582926,234.24984432429193,535.3,45.194542,206.38371,0.056567053452727674,0.1843180813019825
2025-12-09,50,353,93.20664,142.50809,315.67929775816197,220,353.9700072197769,359.0799999999999,0.12103343425197255,0.1201845612093705,413,38,,,384,2.15263032913208,0.8977494835853577,-0.0001538305424602,0.0,32.0,0.0,43.824795,0.0,0.006048725428902175,353.9700072197769,275.52,93.20664,72.44811,0.12103343425197255,0.09407744698993316,0.0,51.56,0.0,26.235178,0.0,0.02005838879053517,45.59000096943881,0.0,13.736167,0.0,0.01783709209494685,0.0,51.450001045621704,359.0799999999999,11.976657,142.50809,0.015552280054855865,0.1201845612093705,256.9300052047164,0.0,67.49382,0.0,0.0876440633405631,0.0,24.070000248980122,0.99,3.4811945,0.3075028,0.004520503211419529,0.00023510459285378568,92.69000095428365,21.86,12.691818,3.0788283,0.016480952400899685,0.003998010852390981,237.21000601651315,336.22999999999996,77.03362,139.12175,0.10003197863965334,0.115951447667287
2025-12-10,50,353,111.74039,133.40765,414.4618395464804,198,353.9900000000024,343.87000000000006,0.12663525585810254,0.11902671094184802,211,41,2.0503212971642646,0.8009478672985783,384,2.116893768310547,0.8997132778167725,-0.0001386265222781,0.4098505182086143,27.91,0.0,33.25933,0.0,0.004590474040688096,274.740150975749,263.42,77.16069,70.91303,0.10019697225082083,0.09208407965866414,78.83999850604484,52.540000000000006,34.579697,29.23529,0.026438283607281714,0.02235215724249579,8.62985041019123,0.0,2.2718403,0.0,0.002227871717616493,0.0,51.90999876430395,343.87000000000006,12.807576,133.40765,0.0153258010079365,0.11902671094184802,293.45015082550725,0.0,96.66097,0.0,0.10908158649546634,0.0,64.89015423928473,8.77,22.477026,1.2671384,0.023281115265097966,0.0016201045405282496,111.56999818308016,16.33,32.78168,3.3265557,0.03666221948403556,0.0022955002010110444,177.52984757763758,318.77000000000004,56.481678,128.81398,0.06669192212747153,0.1151111070700094
2025-12-11,50,353,96.62666,145.1985,289.80901737993247,218,353.99000024593624,332.15,0.10909134468784193,0.11274467565675547,253,42,0.3851584530832057,0.4031620553359684,384,2.1186466217041016,0.8996937870979309,3.4587557441493125e-05,0.1099983012806689,36.96,0.0,53.43685,0.0,0.007375388003367345,272.5200024543373,245.10999999999999,65.94594,65.94135,0.08563406191099035,0.0856281077161836,81.35999949031823,50.08,30.680727,25.820288,0.023457282776851576,0.019741179937204537,21.52999807537227,0.0,9.176081,0.0,0.008495588288223499,0.0,51.59000042754561,332.15,15.495724,145.1985,0.01935076383685823,0.11274467565675547,280.87000174301835,0.0,71.95486,0.0,0.08124498768152728,0.0,55.709998532216574,9.92,16.28004,1.7424116,0.017396513613411112,0.0015284165592838567,77.97000099614012,19.209999999999997,22.185707,3.2795372,0.024715168268216153,0.0031190163697810604,220.3100007175795,303.02000000000004,58.160908,140.17654,0.0669796571234996,0.10809724175020145
