Day,k_policy,Hist_MSE,Hist_R2,Hist_Bias,CV_Score,best_params
2025-12-21,full,1.4601945877075195,0.9092632532119751,-5.539289225777195e-05,1.6632431507110597,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-22,full,1.4677695035934448,0.9091805219650269,-9.161513765071099e-05,1.6608345270156861,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-24,full,1.454147458076477,0.911001443862915,-1.9402238870338933e-05,1.642286491394043,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-23,full,1.474419116973877,0.9091783761978149,-6.702758409107507e-05,1.719620656967163,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-25,full,1.4630120992660522,0.9109447002410889,2.125458477146902e-05,1.6615008592605591,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-26,full,1.4690834283828735,0.9110984802246094,-8.362619660556317e-05,1.6927385568618774,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-27,full,1.4932475090026855,0.9101381301879883,4.3834080657287626e-05,1.7064534664154052,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-28,full,1.489180088043213,0.910843014717102,-0.00010377223587968866,1.6745895385742187,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-29,full,1.483160138130188,0.9117082357406616,-1.0557242921416105e-05,1.6824832201004027,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-30,full,1.4942069053649902,0.9116495847702026,-0.00010462681027115521,1.7160783767700196,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-31,full,1.4910269975662231,0.9120423197746277,9.791031338292477e-06,1.733739447593689,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
