Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
357,211.135324516129,8.78192655263248,356.8907819391553,0.16651538587629514,0.2986778256711903,0.005793434153875039,0.591596463682619,126.06451612903226,10.573850427755243,0.7266830812905177,0.6053437443063752,0.16629674048230397,122.27798303225806,2.7533507291456325,331.8109677419355,10.232678848688424,0.25609076601523956,0.006712483100639549,0.3685170019074211,35.225806451612904,0.7865942340710879
