Budget,Spend Exact match,Clicks Exact match,Purch Exact match,Spend Phrase match,Clicks Phrase match,Purch Phrase match,Spend Broad match,Clicks Broad match,Purch Broad match
Actual,0.11509759734944305,0.02349810177654449,0.03773869651210867,0.07901409080568611,0.03545637166553092,0.05121777216352769,0.8058883118448709,0.9410455347887736,0.9110435291531054
357,0.18326777138690312,0.22479318894431857,0.207620302193527,0.2841249466224932,0.34790806116937945,0.3205338792292105,0.5326072819906035,0.4272987569296369,0.47184581444007956
