Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg conv (opt),se conv (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in conv,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg conv (act),se conv (act),clicks/$ (act),avg n kws (act),se n kws (act)
300,315.75407141935483,12.660769677732183,299.93668023134,0.017884516741528002,12.51259812109311,0.5068265058723708,1.0527357680154856,88.48387096774194,20.671723503830055,0.7075542441596413,0.9812931074990106,0.47106482099577895,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,8.50581017403652,0.29454210806696723,0.5313377228391793,36.87096774193548,0.40624674816596545
350,364.57235274193545,13.823584809337802,349.9143221141816,0.023119746268672504,14.449471857833982,0.5536685815891099,1.041890342010553,98.61290322580645,22.891594805294698,0.9715567417054011,0.9608815584243832,0.6987766670293366,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,8.50581017403652,0.29454210806696723,0.5313377228391793,36.87096774193548,0.40624674816596545
400,413.0660051612903,14.735107168915857,399.896984063986,0.031592000173282724,16.38397734647168,0.5896592774486558,1.0329310337964368,109.45161290322581,24.576491902107588,1.2338036911469408,0.9440197625664822,0.9262100859578076,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,8.50581017403652,0.29454210806696723,0.5313377228391793,36.87096774193548,0.40624674816596545
450,466.7367235483871,15.355703061282927,449.9135110619139,0.029903555196962917,18.496050195507973,0.6171336122467137,1.0373921033106253,115.93548387096774,25.637293714383585,1.5240474956275134,0.9524156835079711,1.1745195127873962,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,8.50581017403652,0.29454210806696723,0.5313377228391793,36.87096774193548,0.40624674816596545
500,521.256824516129,17.396513854856465,499.8316455093557,0.03277491069005573,20.64042038717711,0.6977858328452478,1.0428647909736484,123.74193548387096,28.658049507870565,1.8188846433513775,0.9627155124637999,1.4266260314838395,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,8.50581017403652,0.29454210806696723,0.5313377228391793,36.87096774193548,0.40624674816596545
550,576.8805548387096,19.379707819721215,549.9039497906119,0.027306243211272375,22.866019217490912,0.7780452978612963,1.0490569399590048,133.29032258064515,29.984626654136108,2.1196900656262647,0.974369397966732,1.6882823328562016,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,8.50581017403652,0.29454210806696723,0.5313377228391793,36.87096774193548,0.40624674816596545
